Year,Farm,YearFarmNB,wing,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2016,38,2016_38_03,46.77,-0.028402518,SY,1.53561717,-1.419281665,0.768047715,-0.775896699,-0.261824321,-0.128252676,1.351410671
2016,38,2016_38_03,43.57,-0.028402518,SY,1.53561717,-1.419281665,0.768047715,-0.775896699,-0.261824321,-0.128252676,1.351410671
2008,38,2008_38_03,56.13,-0.028402518,ASY,0.943021012,-0.021359632,-0.217482982,-0.775896699,0.105282696,-0.095603904,1.35713027
2008,38,2008_38_03,57.93,-0.028402518,ASY,0.943021012,-0.021359632,-0.217482982,-0.775896699,0.105282696,-0.095603904,1.35713027
2008,38,2008_38_03,54.4,-0.028402518,ASY,0.943021012,-0.021359632,-0.217482982,-0.775896699,0.105282696,-0.095603904,1.35713027
2016,38,2016_38_03,46.95,-0.028402518,SY,1.53561717,-1.419281665,0.768047715,-0.775896699,-0.261824321,-0.128252676,1.351410671
2014,38,2014_38_04,51.25,-0.633600212,ASY,2.221467857,0.626098993,3.133321388,-0.775896699,1.389462255,-0.134427374,1.367378122
2007,38,2007_38_04,41.66,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2007,38,2007_38_04,39.98,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2015,38,2015_38_04,45,-0.028402518,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2008,38,2008_38_04,54.36,-0.028402518,ASY,0.575955312,0.008070305,-0.611695261,-0.775896699,0.026241009,-0.095603904,1.35713027
2008,38,2008_38_04,45.92,-0.028402518,ASY,0.575955312,0.008070305,-0.611695261,-0.775896699,0.026241009,-0.095603904,1.35713027
2008,38,2008_38_04,38.61,-0.028402518,ASY,0.575955312,0.008070305,-0.611695261,-0.775896699,0.026241009,-0.095603904,1.35713027
2008,38,2008_38_04,46.84,-0.028402518,ASY,0.575955312,0.008070305,-0.611695261,-0.775896699,0.026241009,-0.095603904,1.35713027
2008,38,2008_38_04,49.43,-0.028402518,ASY,0.575955312,0.008070305,-0.611695261,-0.775896699,0.026241009,-0.095603904,1.35713027
2009,38,2009_38_04,47.27,-0.963708045,ASY,-0.889661972,0.420089431,-0.8088014,-0.775896699,0.273267597,-0.078370157,1.373872906
2015,38,2015_38_04,41.4,-0.028402518,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2007,38,2007_38_04,48.08,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2016,38,2016_38_04,32.95,-1.733959655,ASY,-0.448521751,-1.154412228,-0.020376842,-0.775896699,-0.302283046,-0.128252676,1.351410671
2015,38,2015_38_04,25.46,-0.028402518,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2007,38,2007_38_04,46.51,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2015,38,2015_38_04,40.92,-0.028402518,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2015,38,2015_38_04,17.45,-0.028402518,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2011,38,2011_38_04,49.96,-0.963708045,ASY,1.556781319,0.361229556,3.527533667,-0.775896699,1.939033795,-0.413329018,1.077669507
2011,38,2011_38_04,49.46,-0.963708045,ASY,1.556781319,0.361229556,3.527533667,-0.775896699,1.939033795,-0.413329018,1.077669507
2007,38,2007_38_04,46.97,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2009,38,2009_38_04,44.14,-0.963708045,ASY,-0.889661972,0.420089431,-0.8088014,-0.775896699,0.273267597,-0.078370157,1.373872906
2011,38,2011_38_04,48.55,-0.963708045,ASY,1.556781319,0.361229556,3.527533667,-0.775896699,1.939033795,-0.413329018,1.077669507
2007,38,2007_38_04,50.76,0.906903009,ASY,0.591828423,-1.066122415,-0.217482982,-0.775896699,-0.536562835,-0.004767208,1.476861456
2011,38,2011_38_04,51.04,-0.963708045,ASY,1.556781319,0.361229556,3.527533667,-0.775896699,1.939033795,-0.413329018,1.077669507
2009,38,2009_38_04,47.74,-0.963708045,ASY,-0.889661972,0.420089431,-0.8088014,-0.775896699,0.273267597,-0.078370157,1.373872906
2014,38,2014_38_04,46.86,-0.633600212,ASY,2.221467857,0.626098993,3.133321388,-0.775896699,1.389462255,-0.134427374,1.367378122
2016,38,2016_38_04,36.84,-1.733959655,ASY,-0.448521751,-1.154412228,-0.020376842,-0.775896699,-0.302283046,-0.128252676,1.351410671
2009,38,2009_38_04,45.88,-0.963708045,ASY,-0.889661972,0.420089431,-0.8088014,-0.775896699,0.273267597,-0.078370157,1.373872906
2015,38,2015_38_05,55.49,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2009,38,2009_38_05,49.46,-0.028402518,ASY,0.069338507,-0.212654226,0.373835436,-0.775896699,0.429918947,-0.078370157,1.373872906
2007,38,2007_38_05,50.46,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.775896699,-0.773716646,-0.004767208,1.476861456
2015,38,2015_38_05,51.74,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2015,38,2015_38_05,52.97,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2009,38,2009_38_05,49.87,-0.028402518,ASY,0.069338507,-0.212654226,0.373835436,-0.775896699,0.429918947,-0.078370157,1.373872906
2015,38,2015_38_05,53.16,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2008,38,2008_38_05,52.46,-0.028402518,ASY,0.316033113,-0.065504539,0.570941576,-0.775896699,0.281101455,-0.095603904,1.35713027
2013,38,2013_38_05,38.11,-0.523564267,SY,0.031044626,0.037500243,1.556472273,-0.775896699,-0.475983697,-0.205871183,1.308340017
2009,38,2009_38_05,46.27,-0.028402518,ASY,0.069338507,-0.212654226,0.373835436,-0.775896699,0.429918947,-0.078370157,1.373872906
2015,38,2015_38_05,50.49,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2009,38,2009_38_05,50.6,-0.028402518,ASY,0.069338507,-0.212654226,0.373835436,-0.775896699,0.429918947,-0.078370157,1.373872906
2007,38,2007_38_05,55.62,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.775896699,-0.773716646,-0.004767208,1.476861456
2009,38,2009_38_05,51.35,-0.028402518,ASY,0.069338507,-0.212654226,0.373835436,-0.775896699,0.429918947,-0.078370157,1.373872906
2008,38,2008_38_05,53.52,-0.028402518,ASY,0.316033113,-0.065504539,0.570941576,-0.775896699,0.281101455,-0.095603904,1.35713027
2008,38,2008_38_05,54.33,-0.028402518,ASY,0.316033113,-0.065504539,0.570941576,-0.775896699,0.281101455,-0.095603904,1.35713027
2008,38,2008_38_05,50.57,-0.028402518,ASY,0.316033113,-0.065504539,0.570941576,-0.775896699,0.281101455,-0.095603904,1.35713027
2015,38,2015_38_05,51.74,0.906903009,ASY,-0.481590733,0.596669056,-0.611695261,-0.775896699,0.346709729,-0.143047791,1.337348665
2007,38,2007_38_05,50.6,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.775896699,-0.773716646,-0.004767208,1.476861456
2008,38,2008_38_05,54.21,-0.028402518,ASY,0.316033113,-0.065504539,0.570941576,-0.775896699,0.281101455,-0.095603904,1.35713027
2013,38,2013_38_05,38.51,-0.523564267,SY,0.031044626,0.037500243,1.556472273,-0.775896699,-0.475983697,-0.205871183,1.308340017
2009,38,2009_38_06,50.26,-1.899013571,ASY,0.111005425,0.449519368,1.556472273,-0.775896699,0.599601232,-0.078370157,1.373872906
2015,38,2015_38_06,50.31,-0.028402518,ASY,-0.316245823,0.523094212,0.176729297,-0.775896699,0.689169196,-0.143047791,1.337348665
2007,38,2007_38_06,55.44,-0.028402518,ASY,0.300160002,0.096360118,0.965153855,-0.775896699,0.404345115,-0.004767208,1.476861456
2007,38,2007_38_06,55.95,-0.028402518,ASY,0.300160002,0.096360118,0.965153855,-0.775896699,0.404345115,-0.004767208,1.476861456
2007,38,2007_38_06,53.23,-0.028402518,ASY,0.300160002,0.096360118,0.965153855,-0.775896699,0.404345115,-0.004767208,1.476861456
2015,38,2015_38_06,46.16,-0.028402518,ASY,-0.316245823,0.523094212,0.176729297,-0.775896699,0.689169196,-0.143047791,1.337348665
2013,38,2013_38_06,45.17,-0.963708045,ASY,2.321997563,-1.095552352,3.921745946,-0.775896699,-0.549223414,-0.205871183,1.308340017
2013,38,2013_38_06,39.45,-0.963708045,ASY,2.321997563,-1.095552352,3.921745946,-0.775896699,-0.549223414,-0.205871183,1.308340017
2013,38,2013_38_06,45.71,-0.963708045,ASY,2.321997563,-1.095552352,3.921745946,-0.775896699,-0.549223414,-0.205871183,1.308340017
2007,38,2007_38_06,48.83,-0.028402518,ASY,0.300160002,0.096360118,0.965153855,-0.775896699,0.404345115,-0.004767208,1.476861456
2009,38,2009_38_06,51.89,-1.899013571,ASY,0.111005425,0.449519368,1.556472273,-0.775896699,0.599601232,-0.078370157,1.373872906
2015,38,2015_38_06,48.68,-0.028402518,ASY,-0.316245823,0.523094212,0.176729297,-0.775896699,0.689169196,-0.143047791,1.337348665
2015,38,2015_38_06,42.8,-0.028402518,ASY,-0.316245823,0.523094212,0.176729297,-0.775896699,0.689169196,-0.143047791,1.337348665
2009,38,2009_38_06,49.98,-1.899013571,ASY,0.111005425,0.449519368,1.556472273,-0.775896699,0.599601232,-0.078370157,1.373872906
2015,38,2015_38_06,49.39,-0.028402518,ASY,-0.316245823,0.523094212,0.176729297,-0.775896699,0.689169196,-0.143047791,1.337348665
2014,38,2014_38_06,54.74,-0.963708045,ASY,-0.390981723,0.773248681,-0.414589121,-0.775896699,-0.38103326,-0.134427374,1.367378122
2007,38,2007_38_06,51.2,-0.028402518,ASY,0.300160002,0.096360118,0.965153855,-0.775896699,0.404345115,-0.004767208,1.476861456
2014,38,2014_38_06,55.4,-0.963708045,ASY,-0.390981723,0.773248681,-0.414589121,-0.775896699,-0.38103326,-0.134427374,1.367378122
2014,38,2014_38_06,52.69,-0.963708045,ASY,-0.390981723,0.773248681,-0.414589121,-0.775896699,-0.38103326,-0.134427374,1.367378122
2014,38,2014_38_06,56.48,-0.963708045,ASY,-0.390981723,0.773248681,-0.414589121,-0.775896699,-0.38103326,-0.134427374,1.367378122
2014,38,2014_38_07,47.2,-0.963708045,ASY,-0.390320343,1.214697744,-1.203013679,-0.775896699,-0.653468574,-0.134427374,1.367378122
2008,38,2008_38_07,55.75,0.081633426,ASY,0.112328184,0.096360118,-1.005907539,-0.775896699,-0.047705292,-0.095603904,1.35713027
2014,38,2014_38_07,45.45,-0.963708045,ASY,-0.390320343,1.214697744,-1.203013679,-0.775896699,-0.653468574,-0.134427374,1.367378122
2014,38,2014_38_07,47.11,-0.963708045,ASY,-0.390320343,1.214697744,-1.203013679,-0.775896699,-0.653468574,-0.134427374,1.367378122
2011,38,2011_38_07,31.57,-2.834319098,ASY,0.686405712,-1.301561915,-0.414589121,-0.775896699,0.196430398,-0.413329018,1.077669507
2012,38,2012_38_07,47.66,-0.963708045,ASY,1.38879089,-1.36042179,-0.8088014,-0.775896699,-0.242530055,-0.358252063,1.111384286
2008,38,2008_38_07,53.74,0.081633426,ASY,0.112328184,0.096360118,-1.005907539,-0.775896699,-0.047705292,-0.095603904,1.35713027
2008,38,2008_38_07,52.82,0.081633426,ASY,0.112328184,0.096360118,-1.005907539,-0.775896699,-0.047705292,-0.095603904,1.35713027
2013,38,2013_38_07,32.9,-0.028402518,ASY,0.572185448,0.361229556,-0.020376842,-0.775896699,-0.690930664,-0.205871183,1.308340017
2008,38,2008_38_07,49.28,0.081633426,ASY,0.112328184,0.096360118,-1.005907539,-0.775896699,-0.047705292,-0.095603904,1.35713027
2013,38,2013_38_07,33.97,-0.028402518,ASY,0.572185448,0.361229556,-0.020376842,-0.775896699,-0.690930664,-0.205871183,1.308340017
2011,38,2011_38_07,41.99,-2.834319098,ASY,0.686405712,-1.301561915,-0.414589121,-0.775896699,0.196430398,-0.413329018,1.077669507
2013,38,2013_38_07,39.36,-0.028402518,ASY,0.572185448,0.361229556,-0.020376842,-0.775896699,-0.690930664,-0.205871183,1.308340017
2015,38,2015_38_07,48.6,-0.8536721,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2013,38,2013_38_07,29.88,-0.028402518,ASY,0.572185448,0.361229556,-0.020376842,-0.775896699,-0.690930664,-0.205871183,1.308340017
2014,38,2014_38_07,48.39,-0.963708045,ASY,-0.390320343,1.214697744,-1.203013679,-0.775896699,-0.653468574,-0.134427374,1.367378122
2012,38,2012_38_07,52.18,-0.963708045,ASY,1.38879089,-1.36042179,-0.8088014,-0.775896699,-0.242530055,-0.358252063,1.111384286
2013,38,2013_38_07,29.46,-0.028402518,ASY,0.572185448,0.361229556,-0.020376842,-0.775896699,-0.690930664,-0.205871183,1.308340017
2008,38,2008_38_07,51.4,0.081633426,ASY,0.112328184,0.096360118,-1.005907539,-0.775896699,-0.047705292,-0.095603904,1.35713027
2012,38,2012_38_07,49.62,-0.963708045,ASY,1.38879089,-1.36042179,-0.8088014,-0.775896699,-0.242530055,-0.358252063,1.111384286
2015,38,2015_38_07,49.59,-0.8536721,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2015,38,2015_38_07,46.18,-0.8536721,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2015,38,2015_38_07,49.49,-0.8536721,ASY,-0.250107859,0.493664274,-0.217482982,-0.775896699,0.487331731,-0.143047791,1.337348665
2012,38,2012_38_07,50.76,-0.963708045,ASY,1.38879089,-1.36042179,-0.8088014,-0.775896699,-0.242530055,-0.358252063,1.111384286
2008,38,2008_38_08,45.78,-0.028402518,ASY,-0.681988764,0.346514587,-1.794332097,-0.774093852,-0.152627336,-0.095603904,1.35713027
2009,38,2009_38_08,50.37,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2007,38,2007_38_08,53.89,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.774093852,-0.773716646,-0.004767208,1.476861456
2008,38,2008_38_08,40.68,-0.028402518,ASY,-0.681988764,0.346514587,-1.794332097,-0.774093852,-0.152627336,-0.095603904,1.35713027
2012,38,2012_38_08,52.93,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2012,38,2012_38_08,52.38,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2009,38,2009_38_08,47.01,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2007,38,2007_38_08,57.11,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.774093852,-0.773716646,-0.004767208,1.476861456
2015,38,2015_38_08,48.51,-2.834319098,ASY,-0.250107859,0.493664274,-0.217482982,-0.774093852,0.487331731,-0.143047791,1.337348665
2009,38,2009_38_08,48.2,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2011,38,2011_38_08,47.68,-0.8536721,SY,0.366297966,0.993973213,1.950684552,-0.774093852,0.724199379,-0.413329018,1.077669507
2012,38,2012_38_08,51.98,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2008,38,2008_38_08,40.3,-0.028402518,ASY,-0.681988764,0.346514587,-1.794332097,-0.774093852,-0.152627336,-0.095603904,1.35713027
2012,38,2012_38_08,46.68,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2009,38,2009_38_08,48.94,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2009,38,2009_38_08,50.57,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2008,38,2008_38_08,45.64,-0.028402518,ASY,-0.681988764,0.346514587,-1.794332097,-0.774093852,-0.152627336,-0.095603904,1.35713027
2009,38,2009_38_08,48.07,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2007,38,2007_38_08,46.92,-1.899013571,ASY,0.591828423,0.081645149,-0.611695261,-0.774093852,-0.773716646,-0.004767208,1.476861456
2011,38,2011_38_08,47.11,-0.8536721,SY,0.366297966,0.993973213,1.950684552,-0.774093852,0.724199379,-0.413329018,1.077669507
2008,38,2008_38_08,44.58,-0.028402518,ASY,-0.681988764,0.346514587,-1.794332097,-0.774093852,-0.152627336,-0.095603904,1.35713027
2012,38,2012_38_08,52.29,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2014,38,2014_38_08,50.1,-2.834319098,ASY,-0.919424055,0.817393587,-0.020376842,-0.774093852,-0.22615242,-0.134427374,1.367378122
2012,38,2012_38_08,52.02,0.906903009,ASY,2.148716097,-1.389851728,-0.414589121,-0.774093852,-0.329412013,-0.358252063,1.111384286
2009,38,2009_38_08,48.33,1.842208536,ASY,-0.889661972,0.420089431,-0.8088014,-0.774093852,0.273267597,-0.078370157,1.373872906
2014,38,2014_38_08,51.58,-2.834319098,ASY,-0.919424055,0.817393587,-0.020376842,-0.774093852,-0.22615242,-0.134427374,1.367378122
2011,38,2011_38_08,45.43,-0.8536721,SY,0.366297966,0.993973213,1.950684552,-0.774093852,0.724199379,-0.413329018,1.077669507
2011,38,2011_38_08,46.25,-0.8536721,SY,0.366297966,0.993973213,1.950684552,-0.774093852,0.724199379,-0.413329018,1.077669507
2015,38,2015_38_08,49.55,-2.834319098,ASY,-0.250107859,0.493664274,-0.217482982,-0.774093852,0.487331731,-0.143047791,1.337348665
2015,38,2015_38_09,46.32,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2009,38,2009_38_09,51.27,-0.028402518,ASY,-0.955799936,0.199364899,-1.203013679,-0.769840501,0.223770923,-0.078370157,1.373872906
2014,38,2014_38_09,45.77,0.301705315,ASY,-0.390320343,1.214697744,-1.203013679,-0.769840501,-0.653468574,-0.134427374,1.367378122
2013,38,2013_38_09,43.15,-0.963708045,ASY,0.572185448,0.361229556,-0.020376842,-0.769840501,-0.690930664,-0.205871183,1.308340017
2009,38,2009_38_09,53.2,-0.028402518,ASY,-0.955799936,0.199364899,-1.203013679,-0.769840501,0.223770923,-0.078370157,1.373872906
2008,38,2008_38_09,53.28,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2008,38,2008_38_09,55.52,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2012,38,2012_38_09,46.44,-0.028402518,ASY,0.594473942,-0.801252977,-1.203013679,-0.769840501,-0.134395918,-0.358252063,1.111384286
2015,38,2015_38_09,51.46,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2014,38,2014_38_09,38.38,0.301705315,ASY,-0.390320343,1.214697744,-1.203013679,-0.769840501,-0.653468574,-0.134427374,1.367378122
2014,38,2014_38_09,47.21,0.301705315,ASY,-0.390320343,1.214697744,-1.203013679,-0.769840501,-0.653468574,-0.134427374,1.367378122
2013,38,2013_38_09,43.54,-0.963708045,ASY,0.572185448,0.361229556,-0.020376842,-0.769840501,-0.690930664,-0.205871183,1.308340017
2009,38,2009_38_09,50.08,-0.028402518,ASY,-0.955799936,0.199364899,-1.203013679,-0.769840501,0.223770923,-0.078370157,1.373872906
2014,38,2014_38_09,47.15,0.301705315,ASY,-0.390320343,1.214697744,-1.203013679,-0.769840501,-0.653468574,-0.134427374,1.367378122
2008,38,2008_38_09,52.96,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2009,38,2009_38_09,46.64,-0.028402518,ASY,-0.955799936,0.199364899,-1.203013679,-0.769840501,0.223770923,-0.078370157,1.373872906
2008,38,2008_38_09,52.04,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2014,38,2014_38_09,46.01,0.301705315,ASY,-0.390320343,1.214697744,-1.203013679,-0.769840501,-0.653468574,-0.134427374,1.367378122
2008,38,2008_38_09,51.1,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2009,38,2009_38_09,53.95,-0.028402518,ASY,-0.955799936,0.199364899,-1.203013679,-0.769840501,0.223770923,-0.078370157,1.373872906
2013,38,2013_38_09,44.54,-0.963708045,ASY,0.572185448,0.361229556,-0.020376842,-0.769840501,-0.690930664,-0.205871183,1.308340017
2008,38,2008_38_09,54,0.906903009,ASY,0.016428136,0.449519368,-1.400119818,-0.769840501,-0.1171403,-0.095603904,1.35713027
2015,38,2015_38_09,49.69,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2013,38,2013_38_09,44.89,-0.963708045,ASY,0.572185448,0.361229556,-0.020376842,-0.769840501,-0.690930664,-0.205871183,1.308340017
2012,38,2012_38_09,45.59,-0.028402518,ASY,0.594473942,-0.801252977,-1.203013679,-0.769840501,-0.134395918,-0.358252063,1.111384286
2015,38,2015_38_09,50.67,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2012,38,2012_38_09,46.4,-0.028402518,ASY,0.594473942,-0.801252977,-1.203013679,-0.769840501,-0.134395918,-0.358252063,1.111384286
2012,38,2012_38_09,48.84,-0.028402518,ASY,0.594473942,-0.801252977,-1.203013679,-0.769840501,-0.134395918,-0.358252063,1.111384286
2012,38,2012_38_09,47.9,-0.028402518,ASY,0.594473942,-0.801252977,-1.203013679,-0.769840501,-0.134395918,-0.358252063,1.111384286
2015,38,2015_38_09,53.51,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2015,38,2015_38_09,50.09,0.906903009,ASY,-0.316245823,0.523094212,0.176729297,-0.769840501,0.689169196,-0.143047791,1.337348665
2007,38,2007_38_10,41.28,-0.743636156,ASY,0.591828423,0.081645149,-0.611695261,-0.769237559,-0.773716646,-0.004767208,1.476861456
2014,38,2014_38_10,37.82,0.411741259,ASY,-0.589395615,0.773248681,-0.8088014,-0.769237559,-0.523422049,-0.134427374,1.367378122
2014,38,2014_38_10,34.44,0.411741259,ASY,-0.589395615,0.773248681,-0.8088014,-0.769237559,-0.523422049,-0.134427374,1.367378122
2014,38,2014_38_10,39.59,0.411741259,ASY,-0.589395615,0.773248681,-0.8088014,-0.769237559,-0.523422049,-0.134427374,1.367378122
2007,38,2007_38_10,45.52,-0.743636156,ASY,0.591828423,0.081645149,-0.611695261,-0.769237559,-0.773716646,-0.004767208,1.476861456
2007,38,2007_38_10,43.77,-0.743636156,ASY,0.591828423,0.081645149,-0.611695261,-0.769237559,-0.773716646,-0.004767208,1.476861456
2014,38,2014_38_10,34.54,0.411741259,ASY,-0.589395615,0.773248681,-0.8088014,-0.769237559,-0.523422049,-0.134427374,1.367378122
2014,38,2014_38_10,33.62,0.411741259,ASY,-0.589395615,0.773248681,-0.8088014,-0.769237559,-0.523422049,-0.134427374,1.367378122
2007,38,2007_38_10,44.11,-0.743636156,ASY,0.591828423,0.081645149,-0.611695261,-0.769237559,-0.773716646,-0.004767208,1.476861456
2009,39,2009_39_03,49.08,-0.028402518,SY,-1.018631001,-0.212654226,-0.8088014,0.300975476,1.630075752,1.611184408,-1.682907846
2009,39,2009_39_03,41.11,-0.028402518,SY,-1.018631001,-0.212654226,-0.8088014,0.300975476,1.630075752,1.611184408,-1.682907846
2009,39,2009_39_03,44.96,-0.028402518,SY,-1.018631001,-0.212654226,-0.8088014,0.300975476,1.630075752,1.611184408,-1.682907846
2009,39,2009_39_03,43.92,-0.028402518,SY,-1.018631001,-0.212654226,-0.8088014,0.300975476,1.630075752,1.611184408,-1.682907846
2009,39,2009_39_03,45.35,-0.028402518,SY,-1.018631001,-0.212654226,-0.8088014,0.300975476,1.630075752,1.611184408,-1.682907846
2011,39,2011_39_04,49.75,-0.963708045,ASY,0.758496093,-0.639388321,-0.8088014,0.29335288,0.577721744,1.56913898,-1.215199724
2007,39,2007_39_04,46.77,-0.8536721,ASY,1.079265218,-0.977832602,0.768047715,0.29335288,0.143806585,1.663987697,-1.061671701
2011,39,2011_39_04,45.87,-0.963708045,ASY,0.758496093,-0.639388321,-0.8088014,0.29335288,0.577721744,1.56913898,-1.215199724
2011,39,2011_39_04,48.94,-0.963708045,ASY,0.758496093,-0.639388321,-0.8088014,0.29335288,0.577721744,1.56913898,-1.215199724
2007,39,2007_39_04,44.97,-0.8536721,ASY,1.079265218,-0.977832602,0.768047715,0.29335288,0.143806585,1.663987697,-1.061671701
2011,39,2011_39_04,47.89,-0.963708045,ASY,0.758496093,-0.639388321,-0.8088014,0.29335288,0.577721744,1.56913898,-1.215199724
2007,39,2007_39_04,44.17,-0.8536721,ASY,1.079265218,-0.977832602,0.768047715,0.29335288,0.143806585,1.663987697,-1.061671701
2007,39,2007_39_04,46.34,-0.8536721,ASY,1.079265218,-0.977832602,0.768047715,0.29335288,0.143806585,1.663987697,-1.061671701
2016,39,2016_39_05,38.91,0.191669371,ASY,0.87423753,-1.316276884,0.373835436,0.286203991,-0.340992439,1.814185199,-1.414055908
2016,39,2016_39_05,36.59,0.191669371,ASY,0.87423753,-1.316276884,0.373835436,0.286203991,-0.340992439,1.814185199,-1.414055908
2016,39,2016_39_05,39.39,0.191669371,ASY,0.87423753,-1.316276884,0.373835436,0.286203991,-0.340992439,1.814185199,-1.414055908
2011,39,2011_39_05,44.7,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
2016,39,2016_39_05,33.53,0.191669371,ASY,0.87423753,-1.316276884,0.373835436,0.286203991,-0.340992439,1.814185199,-1.414055908
2016,39,2016_39_05,36.44,0.191669371,ASY,0.87423753,-1.316276884,0.373835436,0.286203991,-0.340992439,1.814185199,-1.414055908
2011,39,2011_39_05,39.6,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
2011,39,2011_39_05,41.27,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
2011,39,2011_39_05,40.83,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
2011,39,2011_39_05,37.93,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
2011,39,2011_39_05,38.13,0.906903009,ASY,-0.228282331,0.626098993,0.373835436,0.286203991,1.16390567,1.56913898,-1.215199724
