Year,Farm,YearFarmNB,masse16,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2007,26,2007_26_10,22.23,0.90005954,ASY,1.20315893,-1.193798528,-1.207657499,0.912517831,-1.033578224,1.382048791,0.058293519
2008,26,2008_26_10,24.01,0.295278872,ASY,0.549832795,0.157868209,-1.601688288,0.912517831,-0.974716395,1.398511669,0.077573404
2007,26,2007_26_10,19.97,0.90005954,ASY,1.20315893,-1.193798528,-1.207657499,0.912517831,-1.033578224,1.382048791,0.058293519
2014,26,2014_26_10,20.22,-0.034601492,ASY,-0.320829654,2.682959915,-0.81362671,0.912517831,-1.212235094,1.348710412,0.091361101
2014,26,2014_26_10,21.58,-0.034601492,ASY,-0.320829654,2.682959915,-0.81362671,0.912517831,-1.212235094,1.348710412,0.091361101
2009,26,2009_26_10,22.89,0.90005954,ASY,-0.78316327,-0.584805823,-1.207657499,0.912517831,-0.662324294,1.398509577,0.077576245
2010,26,2010_26_10,23.27,-0.034601492,ASY,0.848834877,-0.629366265,-0.616611315,0.912517831,-1.382972086,1.377370982,0.056936961
2009,26,2009_26_10,23.19,0.90005954,ASY,-0.78316327,-0.584805823,-1.207657499,0.912517831,-0.662324294,1.398509577,0.077576245
2010,26,2010_26_10,22.42,-0.034601492,ASY,0.848834877,-0.629366265,-0.616611315,0.912517831,-1.382972086,1.377370982,0.056936961
2014,26,2014_26_10,21.17,-0.034601492,ASY,-0.320829654,2.682959915,-0.81362671,0.912517831,-1.212235094,1.348710412,0.091361101
2008,26,2008_26_10,23.31,0.295278872,ASY,0.549832795,0.157868209,-1.601688288,0.912517831,-0.974716395,1.398511669,0.077573404
2010,26,2010_26_10,23.41,-0.034601492,ASY,0.848834877,-0.629366265,-0.616611315,0.912517831,-1.382972086,1.377370982,0.056936961
2007,26,2007_26_10,20.17,0.90005954,ASY,1.20315893,-1.193798528,-1.207657499,0.912517831,-1.033578224,1.382048791,0.058293519
2016,26,2016_26_10,22.94,-0.969262525,ASY,0.702626811,-0.970996319,1.550558024,0.912517831,-1.448943956,1.370428317,0.02989736
2016,26,2016_26_10,21.44,-0.969262525,ASY,0.702626811,-0.970996319,1.550558024,0.912517831,-1.448943956,1.370428317,0.02989736
2014,26,2014_26_10,22.11,-0.034601492,ASY,-0.320829654,2.682959915,-0.81362671,0.912517831,-1.212235094,1.348710412,0.091361101
2008,26,2008_26_10,25.21,0.295278872,ASY,0.549832795,0.157868209,-1.601688288,0.912517831,-0.974716395,1.398511669,0.077573404
2008,26,2008_26_10,24.42,0.295278872,ASY,0.549832795,0.157868209,-1.601688288,0.912517831,-0.974716395,1.398511669,0.077573404
2009,26,2009_26_10,23.26,0.90005954,ASY,-0.78316327,-0.584805823,-1.207657499,0.912517831,-0.662324294,1.398509577,0.077576245
2007,26,2007_26_10,22.33,0.90005954,ASY,1.20315893,-1.193798528,-1.207657499,0.912517831,-1.033578224,1.382048791,0.058293519
2009,26,2009_26_10,20.96,0.90005954,ASY,-0.78316327,-0.584805823,-1.207657499,0.912517831,-0.662324294,1.398509577,0.077576245
2010,26,2010_26_10,21.76,-0.034601492,ASY,0.848834877,-0.629366265,-0.616611315,0.912517831,-1.382972086,1.377370982,0.056936961
2007,26,2007_26_10,22.36,0.90005954,ASY,1.20315893,-1.193798528,-1.207657499,0.912517831,-1.033578224,1.382048791,0.058293519
2016,26,2016_26_10,21.97,-0.969262525,ASY,0.702626811,-0.970996319,1.550558024,0.912517831,-1.448943956,1.370428317,0.02989736
2009,26,2009_26_10,25.05,0.90005954,ASY,-0.78316327,-0.584805823,-1.207657499,0.912517831,-0.662324294,1.398509577,0.077576245
2011,27,2011_27_01,19.69,0.185318751,ASY,-0.081759708,-0.064934001,0.368465657,-0.472295048,1.385636602,1.09387502,0.118267205
2012,27,2012_27_01,21.9,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2012,27,2012_27_01,22.86,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2012,27,2012_27_01,21.28,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2011,27,2011_27_01,20.84,0.185318751,ASY,-0.081759708,-0.064934001,0.368465657,-0.472295048,1.385636602,1.09387502,0.118267205
2011,27,2011_27_01,21.08,0.185318751,ASY,-0.081759708,-0.064934001,0.368465657,-0.472295048,1.385636602,1.09387502,0.118267205
2011,27,2011_27_01,22.27,0.185318751,ASY,-0.081759708,-0.064934001,0.368465657,-0.472295048,1.385636602,1.09387502,0.118267205
2011,27,2011_27_01,20.77,0.185318751,ASY,-0.081759708,-0.064934001,0.368465657,-0.472295048,1.385636602,1.09387502,0.118267205
2012,27,2012_27_01,21.53,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2012,27,2012_27_01,18.51,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2012,27,2012_27_01,21.82,0.90005954,ASY,1.105686886,0.157868209,2.732650391,-0.472295048,0.865008444,1.160103055,0.179788982
2007,27,2007_27_02,24.8,-0.034601492,ASY,1.638490155,-1.089824164,-0.025565132,-0.469795211,1.275980163,0.855171,-0.114205671
2007,27,2007_27_02,23.02,-0.034601492,ASY,1.638490155,-1.089824164,-0.025565132,-0.469795211,1.275980163,0.855171,-0.114205671
2007,27,2007_27_02,23.84,-0.034601492,ASY,1.638490155,-1.089824164,-0.025565132,-0.469795211,1.275980163,0.855171,-0.114205671
2007,27,2007_27_02,23.57,-0.034601492,ASY,1.638490155,-1.089824164,-0.025565132,-0.469795211,1.275980163,0.855171,-0.114205671
2007,27,2007_27_02,23.87,-0.034601492,ASY,1.638490155,-1.089824164,-0.025565132,-0.469795211,1.275980163,0.855171,-0.114205671
2011,27,2011_27_03,21.1,-1.903923558,SY,0.545222631,0.217282131,1.944588813,-0.468269902,1.914611856,1.09387502,0.118267205
2011,27,2011_27_03,20.6,-1.903923558,SY,0.545222631,0.217282131,1.944588813,-0.468269902,1.914611856,1.09387502,0.118267205
2008,27,2008_27_03,25.24,-1.903923558,SY,1.440253092,-0.584805823,3.520711969,-0.468269902,1.345336543,0.589075779,-0.290439801
2008,27,2008_27_03,24.61,-1.903923558,SY,1.440253092,-0.584805823,3.520711969,-0.468269902,1.345336543,0.589075779,-0.290439801
2008,27,2008_27_03,25.34,-1.903923558,SY,1.440253092,-0.584805823,3.520711969,-0.468269902,1.345336543,0.589075779,-0.290439801
2013,27,2013_27_04,22.54,0.075358629,ASY,-1.326438198,-0.154054885,-1.207657499,-0.46813506,0.364364568,1.024438944,0.098590368
2011,27,2011_27_04,20.52,-0.034601492,ASY,0.840931738,-0.020373559,0.762496446,-0.46813506,1.50995018,1.09387502,0.118267205
2011,27,2011_27_04,20.25,-0.034601492,ASY,0.840931738,-0.020373559,0.762496446,-0.46813506,1.50995018,1.09387502,0.118267205
2013,27,2013_27_04,22.14,0.075358629,ASY,-1.326438198,-0.154054885,-1.207657499,-0.46813506,0.364364568,1.024438944,0.098590368
2013,27,2013_27_04,21.23,0.075358629,ASY,-1.326438198,-0.154054885,-1.207657499,-0.46813506,0.364364568,1.024438944,0.098590368
2013,27,2013_27_04,22.71,0.075358629,ASY,-1.326438198,-0.154054885,-1.207657499,-0.46813506,0.364364568,1.024438944,0.098590368
2011,27,2011_27_04,17.14,-0.034601492,ASY,0.840931738,-0.020373559,0.762496446,-0.46813506,1.50995018,1.09387502,0.118267205
2011,27,2011_27_04,20.96,-0.034601492,ASY,0.840931738,-0.020373559,0.762496446,-0.46813506,1.50995018,1.09387502,0.118267205
2011,27,2011_27_04,22.11,-0.034601492,ASY,0.840931738,-0.020373559,0.762496446,-0.46813506,1.50995018,1.09387502,0.118267205
2007,27,2007_27_05,19.45,-2.83858459,ASY,1.438935902,-0.020373559,0.762496446,-0.468031551,1.461006371,0.855171,-0.114205671
2008,27,2008_27_05,23.4,-0.969262525,ASY,0.622278234,-0.837314993,-0.419595921,-0.468031551,2.170622936,0.589075779,-0.290439801
2015,27,2015_27_05,20.65,-2.83858459,SY,0.241610385,-0.28773621,3.323696575,-0.468031551,0.457578982,0.482469973,0.083039387
2015,27,2015_27_05,21.82,-2.83858459,SY,0.241610385,-0.28773621,3.323696575,-0.468031551,0.457578982,0.482469973,0.083039387
2008,27,2008_27_05,22.62,-0.969262525,ASY,0.622278234,-0.837314993,-0.419595921,-0.468031551,2.170622936,0.589075779,-0.290439801
2008,27,2008_27_05,24.05,-0.969262525,ASY,0.622278234,-0.837314993,-0.419595921,-0.468031551,2.170622936,0.589075779,-0.290439801
2008,27,2008_27_05,22.34,-0.969262525,ASY,0.622278234,-0.837314993,-0.419595921,-0.468031551,2.170622936,0.589075779,-0.290439801
2007,27,2007_27_05,19.86,-2.83858459,ASY,1.438935902,-0.020373559,0.762496446,-0.468031551,1.461006371,0.855171,-0.114205671
2007,27,2007_27_06,24.39,-1.903923558,ASY,1.965153222,-1.089824164,0.368465657,-0.468016253,1.367060618,0.855171,-0.114205671
2007,27,2007_27_06,21.53,-1.903923558,ASY,1.965153222,-1.089824164,0.368465657,-0.468016253,1.367060618,0.855171,-0.114205671
2015,27,2015_27_06,21.43,0.90005954,ASY,-0.647492722,1.37585362,-0.616611315,-0.468016253,0.094853573,0.482469973,0.083039387
2015,27,2015_27_06,22.65,0.90005954,ASY,-0.647492722,1.37585362,-0.616611315,-0.468016253,0.094853573,0.482469973,0.083039387
2012,27,2012_27_06,19.68,-0.969262525,ASY,1.675371469,-1.446307699,-0.419595921,-0.468016253,1.924045444,1.160103055,0.179788982
2015,27,2015_27_06,19.63,0.90005954,ASY,-0.647492722,1.37585362,-0.616611315,-0.468016253,0.094853573,0.482469973,0.083039387
2012,27,2012_27_06,20.67,-0.969262525,ASY,1.675371469,-1.446307699,-0.419595921,-0.468016253,1.924045444,1.160103055,0.179788982
2012,27,2012_27_06,20.89,-0.969262525,ASY,1.675371469,-1.446307699,-0.419595921,-0.468016253,1.924045444,1.160103055,0.179788982
2007,27,2007_27_06,22.93,-1.903923558,ASY,1.965153222,-1.089824164,0.368465657,-0.468016253,1.367060618,0.855171,-0.114205671
2015,27,2015_27_06,21.8,0.90005954,ASY,-0.647492722,1.37585362,-0.616611315,-0.468016253,0.094853573,0.482469973,0.083039387
2015,27,2015_27_06,20.04,0.90005954,ASY,-0.647492722,1.37585362,-0.616611315,-0.468016253,0.094853573,0.482469973,0.083039387
2012,27,2012_27_06,19.23,-0.969262525,ASY,1.675371469,-1.446307699,-0.419595921,-0.468016253,1.924045444,1.160103055,0.179788982
2015,27,2015_27_07,20.21,-0.034601492,ASY,-0.515773743,1.435267543,-0.222580526,-0.468323292,0.128075538,0.482469973,0.083039387
2014,27,2014_27_07,21.85,-0.034601492,ASY,-0.574388688,3.187978257,0.368465657,-0.468323292,0.712884987,0.669212913,0.112728439
2015,27,2015_27_07,24.55,-0.034601492,ASY,-0.515773743,1.435267543,-0.222580526,-0.468323292,0.128075538,0.482469973,0.083039387
2007,27,2007_27_07,22.26,-0.969262525,ASY,1.967129007,-1.089824164,-0.419595921,-0.468323292,1.187678148,0.855171,-0.114205671
2014,27,2014_27_07,19.81,-0.034601492,ASY,-0.574388688,3.187978257,0.368465657,-0.468323292,0.712884987,0.669212913,0.112728439
2014,27,2014_27_07,23.29,-0.034601492,ASY,-0.574388688,3.187978257,0.368465657,-0.468323292,0.712884987,0.669212913,0.112728439
2015,27,2015_27_07,20.07,-0.034601492,ASY,-0.515773743,1.435267543,-0.222580526,-0.468323292,0.128075538,0.482469973,0.083039387
2015,27,2015_27_07,20.02,-0.034601492,ASY,-0.515773743,1.435267543,-0.222580526,-0.468323292,0.128075538,0.482469973,0.083039387
2014,27,2014_27_07,21.55,-0.034601492,ASY,-0.574388688,3.187978257,0.368465657,-0.468323292,0.712884987,0.669212913,0.112728439
2007,27,2007_27_07,24,-0.969262525,ASY,1.967129007,-1.089824164,-0.419595921,-0.468323292,1.187678148,0.855171,-0.114205671
2015,27,2015_27_07,22,-0.034601492,ASY,-0.515773743,1.435267543,-0.222580526,-0.468323292,0.128075538,0.482469973,0.083039387
2007,27,2007_27_07,20.87,-0.969262525,ASY,1.967129007,-1.089824164,-0.419595921,-0.468323292,1.187678148,0.855171,-0.114205671
2014,27,2014_27_07,22.88,-0.034601492,ASY,-0.574388688,3.187978257,0.368465657,-0.468323292,0.712884987,0.669212913,0.112728439
2007,27,2007_27_07,25.03,-0.969262525,ASY,1.967129007,-1.089824164,-0.419595921,-0.468323292,1.187678148,0.855171,-0.114205671
2008,27,2008_27_08,20.91,-3.773245623,ASY,0.232390057,-0.852168474,-0.025565132,-0.467639919,2.078708102,0.589075779,-0.290439801
2012,27,2012_27_08,19.87,0.90005954,ASY,1.872949937,-1.446307699,-0.025565132,-0.467639919,1.770210013,1.160103055,0.179788982
2012,27,2012_27_08,18.61,0.90005954,ASY,1.872949937,-1.446307699,-0.025565132,-0.467639919,1.770210013,1.160103055,0.179788982
2010,27,2010_27_09,22.98,-0.034601492,ASY,1.121493163,-0.822461513,0.171450263,-0.465570844,3.577343998,0.906692295,0.172526805
2010,27,2010_27_09,25.14,-0.034601492,ASY,1.121493163,-0.822461513,0.171450263,-0.465570844,3.577343998,0.906692295,0.172526805
2010,27,2010_27_09,21.92,-0.034601492,ASY,1.121493163,-0.822461513,0.171450263,-0.465570844,3.577343998,0.906692295,0.172526805
2010,27,2010_27_09,24.17,-0.034601492,ASY,1.121493163,-0.822461513,0.171450263,-0.465570844,3.577343998,0.906692295,0.172526805
2009,27,2009_27_09,23.36,-0.034601492,ASY,0.52217181,0.558912186,2.338619602,-0.465570844,8.86641944,0.754484597,-0.207196007
2009,27,2009_27_09,20.82,-0.034601492,ASY,0.52217181,0.558912186,2.338619602,-0.465570844,8.86641944,0.754484597,-0.207196007
2009,27,2009_27_09,22.69,-0.034601492,ASY,0.52217181,0.558912186,2.338619602,-0.465570844,8.86641944,0.754484597,-0.207196007
2010,27,2010_27_09,22.43,-0.034601492,ASY,1.121493163,-0.822461513,0.171450263,-0.465570844,3.577343998,0.906692295,0.172526805
2009,27,2009_27_09,22.13,-0.034601492,ASY,0.52217181,0.558912186,2.338619602,-0.465570844,8.86641944,0.754484597,-0.207196007
2012,27,2012_27_10,22.06,-0.969262525,ASY,0.127673468,-0.881875435,-1.207657499,-0.472108248,2.252982784,1.160103055,0.179788982
2015,27,2015_27_10,21.5,-0.969262525,ASY,-0.812141445,1.672923233,-1.010642104,-0.472108248,0.062263774,0.482469973,0.083039387
2012,27,2012_27_10,24.27,-0.969262525,ASY,0.127673468,-0.881875435,-1.207657499,-0.472108248,2.252982784,1.160103055,0.179788982
2012,27,2012_27_10,24.45,-0.969262525,ASY,0.127673468,-0.881875435,-1.207657499,-0.472108248,2.252982784,1.160103055,0.179788982
2011,27,2011_27_10,23.66,-0.034601492,ASY,-0.081759708,-0.064934001,0.368465657,-0.472108248,1.385636602,1.09387502,0.118267205
2015,27,2015_27_10,21.4,-0.969262525,ASY,-0.812141445,1.672923233,-1.010642104,-0.472108248,0.062263774,0.482469973,0.083039387
2012,27,2012_27_10,23.09,-0.969262525,ASY,0.127673468,-0.881875435,-1.207657499,-0.472108248,2.252982784,1.160103055,0.179788982
2007,27,2007_27_10,22.22,-1.903923558,SY,1.638490155,-1.089824164,-0.025565132,-0.472108248,1.275980163,0.855171,-0.114205671
2015,27,2015_27_10,19.99,-0.969262525,ASY,-0.812141445,1.672923233,-1.010642104,-0.472108248,0.062263774,0.482469973,0.083039387
2008,27,2008_27_10,18.19,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2008,27,2008_27_10,19.48,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2008,27,2008_27_10,18.79,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2015,27,2015_27_10,22.23,-0.969262525,ASY,-0.812141445,1.672923233,-1.010642104,-0.472108248,0.062263774,0.482469973,0.083039387
2007,27,2007_27_10,22.96,-1.903923558,SY,1.638490155,-1.089824164,-0.025565132,-0.472108248,1.275980163,0.855171,-0.114205671
2013,27,2013_27_10,20,-0.034601492,ASY,-1.030136355,0.053893844,-1.601688288,-0.472108248,0.170984432,1.024438944,0.098590368
2008,27,2008_27_10,20.78,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2008,27,2008_27_10,18.64,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2010,27,2010_27_10,20.27,-0.034601492,ASY,1.461986723,-0.436271016,2.535634997,-0.472108248,1.785039268,0.906692295,0.172526805
2011,27,2011_27_10,20.02,-0.034601492,ASY,-0.081759708,-0.064934001,0.368465657,-0.472108248,1.385636602,1.09387502,0.118267205
2013,27,2013_27_10,22.29,-0.034601492,ASY,-1.030136355,0.053893844,-1.601688288,-0.472108248,0.170984432,1.024438944,0.098590368
2011,27,2011_27_10,19.72,-0.034601492,ASY,-0.081759708,-0.064934001,0.368465657,-0.472108248,1.385636602,1.09387502,0.118267205
2007,27,2007_27_10,22.75,-1.903923558,SY,1.638490155,-1.089824164,-0.025565132,-0.472108248,1.275980163,0.855171,-0.114205671
2010,27,2010_27_10,20.52,-0.034601492,ASY,1.461986723,-0.436271016,2.535634997,-0.472108248,1.785039268,0.906692295,0.172526805
2011,27,2011_27_10,23.97,-0.034601492,ASY,-0.081759708,-0.064934001,0.368465657,-0.472108248,1.385636602,1.09387502,0.118267205
2010,27,2010_27_10,21.99,-0.034601492,ASY,1.461986723,-0.436271016,2.535634997,-0.472108248,1.785039268,0.906692295,0.172526805
2013,27,2013_27_10,22.64,-0.034601492,ASY,-1.030136355,0.053893844,-1.601688288,-0.472108248,0.170984432,1.024438944,0.098590368
2011,27,2011_27_10,24.89,-0.034601492,ASY,-0.081759708,-0.064934001,0.368465657,-0.472108248,1.385636602,1.09387502,0.118267205
2010,27,2010_27_10,21.49,-0.034601492,ASY,1.461986723,-0.436271016,2.535634997,-0.472108248,1.785039268,0.906692295,0.172526805
2013,27,2013_27_10,22.87,-0.034601492,ASY,-1.030136355,0.053893844,-1.601688288,-0.472108248,0.170984432,1.024438944,0.098590368
2013,27,2013_27_10,21.08,-0.034601492,ASY,-1.030136355,0.053893844,-1.601688288,-0.472108248,0.170984432,1.024438944,0.098590368
2010,27,2010_27_10,21.99,-0.034601492,ASY,1.461986723,-0.436271016,2.535634997,-0.472108248,1.785039268,0.906692295,0.172526805
2008,27,2008_27_10,17.8,0.90005954,ASY,0.622278234,-1.030410242,-0.81362671,-0.472108248,2.264815714,0.589075779,-0.290439801
2014,28,2014_28_01,24.24,-1.903923558,ASY,-0.497333086,1.509534946,-1.207657499,1.220063834,0.546777238,1.454640564,-1.848620365
2014,28,2014_28_01,22.8,-1.903923558,ASY,-0.497333086,1.509534946,-1.207657499,1.220063834,0.546777238,1.454640564,-1.848620365
2013,28,2013_28_01,22.2,-1.903923558,SY,0.868658583,-0.198615326,2.929665786,1.220063834,-0.054744236,1.623895953,-1.570710229
2006,28,2006_28_01,20.52,-2.83858459,SY,0.703944,0.775773003,2.338619602,1.220063834,-1.000473559,1.840212977,-1.304158979
2014,28,2014_28_01,23.05,-1.903923558,ASY,-0.497333086,1.509534946,-1.207657499,1.220063834,0.546777238,1.454640564,-1.848620365
2006,28,2006_28_01,18.48,-2.83858459,SY,0.703944,0.775773003,2.338619602,1.220063834,-1.000473559,1.840212977,-1.304158979
2013,28,2013_28_01,20.12,-1.903923558,SY,0.868658583,-0.198615326,2.929665786,1.220063834,-0.054744236,1.623895953,-1.570710229
2013,28,2013_28_01,19.98,-1.903923558,SY,0.868658583,-0.198615326,2.929665786,1.220063834,-0.054744236,1.623895953,-1.570710229
2016,28,2016_28_02,19.52,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_02,19.11,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_02,18.88,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_02,21.79,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_02,20.45,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_02,23.19,0.90005954,ASY,-0.713352211,0.410377379,-0.419595921,1.312594955,-0.354113212,1.165240212,-1.958425179
2016,28,2016_28_03,22.53,-3.663285501,ASY,0.669697066,-1.297772893,0.368465657,1.347559249,-0.418625636,1.165240212,-1.958425179
2015,28,2015_28_03,21.92,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2012,28,2012_28_03,20.53,-2.83858459,ASY,-1.155269385,0.365816937,-1.798703682,1.347559249,0.501507868,0.775304439,-2.203254579
2015,28,2015_28_03,22.03,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2015,28,2015_28_03,23.54,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2014,28,2014_28_03,22.63,-0.034601492,ASY,-0.497333086,1.509534946,-1.207657499,1.347559249,0.546777238,1.454640564,-1.848620365
2014,28,2014_28_03,22.98,-0.034601492,ASY,-0.497333086,1.509534946,-1.207657499,1.347559249,0.546777238,1.454640564,-1.848620365
2014,28,2014_28_03,21.59,-0.034601492,ASY,-0.497333086,1.509534946,-1.207657499,1.347559249,0.546777238,1.454640564,-1.848620365
2015,28,2015_28_03,21.35,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2012,28,2012_28_03,21.25,-2.83858459,ASY,-1.155269385,0.365816937,-1.798703682,1.347559249,0.501507868,0.775304439,-2.203254579
2014,28,2014_28_03,20.89,-0.034601492,ASY,-0.497333086,1.509534946,-1.207657499,1.347559249,0.546777238,1.454640564,-1.848620365
2014,28,2014_28_03,23.4,-0.034601492,ASY,-0.497333086,1.509534946,-1.207657499,1.347559249,0.546777238,1.454640564,-1.848620365
2015,28,2015_28_03,23.16,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2015,28,2015_28_03,21.8,0.90005954,ASY,-0.976790168,-0.03522704,-0.616611315,1.347559249,1.839871621,1.5634044,-0.991656045
2014,28,2014_28_04,19.7,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2014,28,2014_28_04,19.73,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2014,28,2014_28_04,18.31,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2015,28,2015_28_04,21.79,-0.969262525,ASY,-0.219406041,-0.555098861,2.141604208,1.3801733,2.928191731,1.5634044,-0.991656045
2014,28,2014_28_04,18.3,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2015,28,2015_28_04,20.61,-0.969262525,ASY,-0.219406041,-0.555098861,2.141604208,1.3801733,2.928191731,1.5634044,-0.991656045
2014,28,2014_28_04,19.85,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2015,28,2015_28_04,19.63,-0.969262525,ASY,-0.219406041,-0.555098861,2.141604208,1.3801733,2.928191731,1.5634044,-0.991656045
2014,28,2014_28_04,18.24,0.90005954,ASY,-1.166465498,2.029406768,0.368465657,1.3801733,-0.132905772,1.454640564,-1.848620365
2015,28,2015_28_04,20.39,-0.969262525,ASY,-0.219406041,-0.555098861,2.141604208,1.3801733,2.928191731,1.5634044,-0.991656045
2007,28,2007_28_05,20.77,-0.969262525,SY,0.586714109,-0.644219745,1.156527235,1.409537064,-1.05329839,0.98673197,-2.132928898
2012,28,2012_28_05,22.92,-0.034601492,ASY,0.350278543,-1.149238087,-1.010642104,1.409537064,0.511799235,0.775304439,-2.203254579
2012,28,2012_28_05,21.89,-0.034601492,ASY,0.350278543,-1.149238087,-1.010642104,1.409537064,0.511799235,0.775304439,-2.203254579
2012,28,2012_28_05,23.12,-0.034601492,ASY,0.350278543,-1.149238087,-1.010642104,1.409537064,0.511799235,0.775304439,-2.203254579
2012,28,2012_28_05,21.17,-0.034601492,ASY,0.350278543,-1.149238087,-1.010642104,1.409537064,0.511799235,0.775304439,-2.203254579
2007,28,2007_28_05,21.75,-0.969262525,SY,0.586714109,-0.644219745,1.156527235,1.409537064,-1.05329839,0.98673197,-2.132928898
2012,28,2012_28_05,23.02,-0.034601492,ASY,0.350278543,-1.149238087,-1.010642104,1.409537064,0.511799235,0.775304439,-2.203254579
2014,28,2014_28_05,24.08,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2014,28,2014_28_05,25.34,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2007,28,2007_28_05,22.54,-0.969262525,SY,0.586714109,-0.644219745,1.156527235,1.409537064,-1.05329839,0.98673197,-2.132928898
2007,28,2007_28_05,21.58,-0.969262525,SY,0.586714109,-0.644219745,1.156527235,1.409537064,-1.05329839,0.98673197,-2.132928898
2014,28,2014_28_05,22.7,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2014,28,2014_28_05,24.44,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2014,28,2014_28_05,25.85,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2014,28,2014_28_05,22.87,0.90005954,ASY,-0.672519328,1.034223566,-0.419595921,1.409537064,0.036208893,1.454640564,-1.848620365
2013,28,2013_28_06,20.12,-1.903923558,SY,0.846332217,-0.258029249,2.535634997,1.427041444,0.177565813,1.623895953,-1.570710229
2008,28,2008_28_06,23.12,-0.969262525,ASY,-0.010631459,-0.688780187,-0.025565132,1.427041444,-0.519378884,0.892243104,-2.11120144
2008,28,2008_28_06,20.3,-0.969262525,ASY,-0.010631459,-0.688780187,-0.025565132,1.427041444,-0.519378884,0.892243104,-2.11120144
2013,28,2013_28_06,20.49,-1.903923558,SY,0.846332217,-0.258029249,2.535634997,1.427041444,0.177565813,1.623895953,-1.570710229
2013,28,2013_28_06,20.4,-1.903923558,SY,0.846332217,-0.258029249,2.535634997,1.427041444,0.177565813,1.623895953,-1.570710229
2008,28,2008_28_06,22.97,-0.969262525,ASY,-0.010631459,-0.688780187,-0.025565132,1.427041444,-0.519378884,0.892243104,-2.11120144
2015,28,2015_28_06,23.59,-3.773245623,ASY,-0.680422466,-0.569952342,0.171450263,1.427041444,2.777652022,1.5634044,-0.991656045
2008,28,2008_28_06,23.71,-0.969262525,ASY,-0.010631459,-0.688780187,-0.025565132,1.427041444,-0.519378884,0.892243104,-2.11120144
2016,28,2016_28_07,22.49,-0.034601492,ASY,0.669697066,-1.297772893,0.368465657,1.428461864,-0.418625636,1.165240212,-1.958425179
