Year,Farm,FarmNB,noisnes,noisenvol,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2010,4,04_05,6,6,-0.850665733,ASY,0.917220666,-2.618619319,-0.072820012,0.200023513,-0.484277432,-0.998625931,-0.705333304
2007,4,04_05,2,2,0.016828566,ASY,-2.22351508,0.920958945,-0.800547293,0.200023513,-0.053861362,-1.021143428,-0.682255424
2013,4,04_05,5,5,-1.197663452,ASY,0.132036729,-1.152510732,0.096418891,0.200023513,-0.921237973,-1.876310347,-1.563683493
2009,4,04_05,4,4,-0.677166873,ASY,-0.653147207,-0.569351887,-0.817471184,0.200023513,-0.126055286,-1.432257844,-1.307642677
2011,4,04_05,4,2,-1.371162312,ASY,-0.653147207,-0.327329442,-1.122101209,0.200023513,-0.204489517,-0.99833554,-0.704769381
2015,4,04_05,7,7,-0.850665733,ASY,1.702404603,-0.624815364,0.350277245,0.200023513,0.276144189,-1.131028617,-1.027555363
2010,4,04_06,6,6,-0.156670294,SY,0.917220666,-0.8653972,-0.106667792,0.185112734,-0.497278186,-0.998625931,-0.705333304
2014,4,04_06,6,6,0.363826286,SY,0.917220666,-0.173184194,0.671831161,0.185112734,-0.103497728,-1.092668454,-0.95697979
2012,4,04_06,6,6,-0.156670294,SY,0.917220666,1.291915967,-1.088253428,0.185112734,-0.175062628,-1.876862714,-1.564756161
2015,4,04_06,6,6,-0.850665733,ASY,0.917220666,-0.624815364,0.350277245,0.185112734,0.276144189,-1.131028617,-1.027555363
2016,4,04_06,7,3,-0.677166873,ASY,1.702404603,-1.711035149,0.214886123,0.185112734,-0.486101954,-0.997745599,-0.698250643
2006,4,04_06,4,0,-0.503668013,ASY,-0.653147207,-0.945351043,1.998664158,0.185112734,-0.657387922,-1.021143428,-0.682255424
2009,4,04_06,6,6,-0.330169153,ASY,0.917220666,-0.605367132,-0.682080062,0.185112734,-0.142546291,-1.432257844,-1.307642677
2011,4,04_06,5,5,0.363826286,ASY,0.132036729,0.504622714,-0.766699513,0.185112734,-0.299980108,-0.99833554,-0.704769381
2014,4,04_07,7,7,-0.330169153,ASY,1.702404603,0.1495124,0.705678941,0.155998902,-0.010187145,-1.092668454,-0.95697979
2012,4,04_07,6,6,-0.850665733,ASY,0.917220666,0.459963811,-1.088253428,0.155998902,-0.200103694,-1.876862714,-1.564756161
2008,4,04_07,4,4,-0.677166873,ASY,-0.653147207,1.161540781,-0.817471184,0.155998902,-0.125060102,-1.452927203,-1.300617516
2009,4,04_07,6,6,-0.677166873,ASY,0.917220666,-0.569351887,-0.817471184,0.155998902,-0.126055286,-1.432257844,-1.307642677
2016,4,04_07,4,4,0.016828566,ASY,-0.653147207,0.198493133,-1.020557867,0.155998902,-0.498884983,-0.997745599,-0.698250643
2007,4,04_07,5,5,0.363826286,ASY,0.132036729,0.092608313,-0.665156171,0.155998902,-0.027316052,-1.021143428,-0.682255424
2013,4,04_07,5,5,-1.544661172,ASY,0.132036729,-1.080552272,0.570287819,0.155998902,-0.947575769,-1.876310347,-1.563683493
2010,4,04_07,4,4,-0.503668013,ASY,-0.653147207,-1.388338555,0.333353355,0.155998902,-0.490796102,-0.998625931,-0.705333304
2016,4,04_08,7,0,-0.330169153,ASY,1.702404603,-1.170806476,-0.749775623,0.133246483,-0.49136722,-0.997745599,-0.698250643
2011,4,04_08,6,6,0.016828566,ASY,0.917220666,0.400178504,-1.088253428,0.133246483,-0.188285843,-0.99833554,-0.704769381
2008,4,04_08,5,5,-0.330169153,ASY,0.132036729,1.197556025,0.181038343,0.133246483,-0.353626686,-1.452927203,-1.300617516
2012,4,04_08,5,5,-0.850665733,ASY,0.132036729,0.459963811,-1.088253428,0.133246483,-0.200103694,-1.876862714,-1.564756161
2014,4,04_08,6,5,0.016828566,ASY,0.917220666,-0.390716272,0.705678941,0.133246483,-0.057574531,-1.092668454,-0.95697979
2015,4,04_08,6,6,-0.503668013,ASY,0.917220666,0.023459043,0.248733904,0.133246483,0.736881121,-1.131028617,-1.027555363
2007,4,04_08,6,0,0.710824005,ASY,0.917220666,0.272684538,-0.6143845,0.133246483,-0.000297463,-1.021143428,-0.682255424
2016,4,04_09,3,0,-0.330169153,ASY,-1.438331144,-1.170806476,-0.749775623,0.120030176,-0.49136722,-0.997745599,-0.698250643
2011,4,04_09,5,4,2.098814884,ASY,0.132036729,0.144470266,-0.326678366,0.120030176,-0.539250012,-0.99833554,-0.704769381
2007,4,04_09,3,2,0.363826286,ASY,-1.438331144,0.092608313,-0.665156171,0.120030176,-0.027316052,-1.021143428,-0.682255424
2008,4,04_09,3,3,-0.677166873,ASY,-1.438331144,1.161540781,-0.817471184,0.120030176,-0.125060102,-1.452927203,-1.300617516
2006,4,04_09,3,3,0.537325146,ASY,-1.438331144,1.108958523,0.109958003,0.120030176,-0.518841935,-1.021143428,-0.682255424
2009,4,04_09,4,0,2.445812603,SY,-0.653147207,0.124301729,1.24724343,0.120030176,-0.267750217,-1.432257844,-1.307642677
2011,4,04_10,5,5,-1.024164593,ASY,0.132036729,0.4289907,-1.105177318,0.11921156,-0.099826974,-0.99833554,-0.704769381
2009,4,04_10,5,5,0.016828566,ASY,0.132036729,0.18768856,-0.851318964,0.11921156,-0.158845077,-1.432257844,-1.307642677
2014,4,04_10,6,5,-0.330169153,ASY,0.917220666,0.1495124,0.705678941,0.11921156,-0.010187145,-1.092668454,-0.95697979
2013,4,04_10,4,4,-1.197663452,ASY,-0.653147207,-1.152510732,0.096418891,0.11921156,-0.921237973,-1.876310347,-1.563683493
2010,4,04_10,6,6,-0.503668013,ASY,0.917220666,-1.388338555,0.333353355,0.11921156,-0.490796102,-0.998625931,-0.705333304
2007,4,04_10,4,0,3.139808043,ASY,-0.653147207,-1.38473703,0.841070063,0.11921156,0.202810725,-1.021143428,-0.682255424
2015,4,04_10,6,6,-0.156670294,ASY,0.917220666,0.563687716,0.04564722,0.11921156,1.087181841,-1.131028617,-1.027555363
2006,4,04_10,5,4,-0.156670294,ASY,0.132036729,-0.332371576,3.433810054,0.11921156,-0.617482953,-1.021143428,-0.682255424
2012,4,04_10,6,6,-1.544661172,ASY,0.917220666,-0.48003408,-1.020557867,0.11921156,-0.514461573,-1.876862714,-1.564756161
2006,5,05_01,3,3,-0.677166873,ASY,-1.438331144,-0.948232263,0.01179944,-0.432743223,-0.974750214,-3.150221642,0.393854693
2007,5,05_01,4,4,0.710824005,ASY,-0.653147207,-0.060096325,-1.308264002,-0.432743223,-0.969198383,-3.150221642,0.393854693
2012,5,05_02,6,3,-0.156670294,ASY,0.917220666,0.785541624,-0.834395074,-0.393815619,-1.060030934,-3.128334201,0.4363613
2008,5,05_02,6,6,0.710824005,ASY,0.917220666,0.033543312,1.061080637,-0.393815619,-1.326883589,-3.150221642,0.393854693
2013,5,05_02,5,5,-0.156670294,ASY,0.132036729,-0.241397067,0.214886123,-0.393815619,-1.164436194,-3.140989905,0.517834561
2010,5,05_02,6,6,-0.330169153,ASY,0.917220666,0.684698939,-0.495917268,-0.393815619,-1.207288756,-3.15022187,0.393856601
2006,5,05_02,6,6,-0.330169153,ASY,0.917220666,-0.624095059,0.607520377,-0.393815619,-0.974839314,-3.150221642,0.393854693
2014,5,05_02,6,6,-0.503668013,ASY,0.917220666,-0.817136771,2.178057395,-0.393815619,-0.620428285,-3.118114225,0.677987261
2009,5,05_02,6,6,-0.503668013,ASY,0.917220666,-1.597226975,-0.258982805,-0.393815619,-0.241038678,-3.15022187,0.393856601
2008,5,05_03,6,1,0.710824005,SY,0.917220666,0.033543312,1.061080637,-0.352862544,-1.326883589,-3.150221642,0.393854693
2007,5,05_03,5,4,0.363826286,ASY,0.132036729,-0.240172549,-1.308264002,-0.352862544,-0.968678229,-3.150221642,0.393854693
2016,5,05_03,5,0,0.537325146,ASY,0.132036729,0.491657226,-0.800547293,-0.352862544,-0.774238854,-0.985623522,1.515093324
2006,5,05_03,4,4,0.363826286,ASY,-0.653147207,0.486615092,-0.238674136,-0.352862544,-0.975017067,-3.150221642,0.393854693
2011,5,05_03,3,0,-0.850665733,ASY,-1.438331144,0.374967833,-0.258982805,-0.352862544,-0.906749355,-3.120410103,0.452188172
2014,5,05_03,6,0,-0.156670294,SY,0.917220666,-1.753533138,2.178057395,-0.352862544,-0.65485036,-3.118114225,0.677987261
2009,5,05_03,6,6,-0.503668013,ASY,0.917220666,-1.597226975,-0.258982805,-0.352862544,-0.241038678,-3.15022187,0.393856601
2010,5,05_03,4,4,-1.718160032,ASY,-0.653147207,-1.701671185,1.162623979,-0.352862544,-1.154147397,-3.15022187,0.393856601
2013,5,05_04,4,0,0.537325146,SY,-0.653147207,0.082596075,0.02872333,-0.311485354,-1.109520808,-3.140989905,0.517834561
2008,5,05_04,5,5,1.057821725,SY,0.132036729,-0.002471933,1.061080637,-0.311485354,-1.425047637,-3.150221642,0.393854693
2009,5,05_04,6,6,-0.850665733,ASY,0.917220666,-1.309105016,-0.258982805,-0.311485354,-0.144992444,-3.15022187,0.393856601
2010,5,05_04,5,5,-1.371162312,ASY,0.132036729,-0.887006346,0.65490727,-0.311485354,-1.214434034,-3.15022187,0.393856601
2015,5,05_04,5,5,0.016828566,ASY,0.132036729,-0.264662916,1.534949565,-0.311485354,-0.571472812,-3.13277788,0.610145135
2014,5,05_05,5,0,-0.156670294,ASY,0.132036729,-1.753533138,2.178057395,-0.271145145,-0.65485036,-3.118114225,0.677987261
2008,5,05_05,3,0,1.751817164,SY,-1.438331144,0.285650026,0.367201136,-0.271145145,-1.514209209,-3.150221642,0.393854693
2011,5,05_05,6,3,0.190327426,ASY,0.917220666,0.086845874,-0.191287244,-0.271145145,-0.849422054,-3.120410103,0.452188172
2010,5,05_05,5,5,-1.024164593,ASY,0.132036729,-0.765274819,-0.292830585,-0.271145145,-1.238214355,-3.15022187,0.393856601
2006,5,05_05,7,7,0.016828566,ASY,1.702404603,-0.119881631,0.53305526,-0.271145145,-0.974928266,-3.150221642,0.393854693
2007,5,05_05,5,0,0.710824005,ASY,0.132036729,-0.060096325,-1.308264002,-0.271145145,-0.969198383,-3.150221642,0.393854693
2016,5,05_05,5,5,0.537325146,SY,0.132036729,0.491657226,-0.800547293,-0.271145145,-0.774238854,-0.985623522,1.515093324
2006,5,05_06,1,1,-0.677166873,ASY,-3.008699017,-0.948232263,0.01179944,-0.232884103,-0.974750214,-3.150221642,0.393854693
2010,5,05_06,3,3,0.016828566,ASY,-1.438331144,0.747365465,-0.292830585,-0.232884103,-1.163117059,-3.15022187,0.393856601
2008,5,05_06,5,5,0.016828566,ASY,0.132036729,0.465005945,1.450330113,-0.232884103,-1.064644989,-3.150221642,0.393854693
2012,5,05_06,5,5,-0.850665733,ASY,0.132036729,0.272684538,-0.665156171,-0.232884103,-1.047154788,-3.128334201,0.4363613
2014,5,05_06,6,2,-0.503668013,ASY,0.917220666,-0.817136771,2.178057395,-0.232884103,-0.620428285,-3.118114225,0.677987261
2015,5,05_07,5,4,-0.330169153,ASY,0.132036729,-0.768876343,2.398067969,-0.19291596,-0.51813016,-3.13277788,0.610145135
2009,5,05_07,3,3,0.190327426,ASY,-1.438331144,-0.986408422,-0.478993378,-0.19291596,-0.413789019,-3.15022187,0.393856601
2007,5,05_07,6,0,0.363826286,ASY,0.917220666,-0.240172549,-1.308264002,-0.19291596,-0.968678229,-3.150221642,0.393854693
2014,5,05_07,5,3,-0.156670294,ASY,0.132036729,-1.753533138,2.178057395,-0.19291596,-0.65485036,-3.118114225,0.677987261
2006,5,05_07,5,5,-0.330169153,ASY,0.132036729,-0.624095059,0.607520377,-0.19291596,-0.974839314,-3.150221642,0.393854693
2011,5,05_07,5,3,0.190327426,ASY,0.132036729,0.086845874,-0.191287244,-0.19291596,-0.849422054,-3.120410103,0.452188172
2012,5,05_07,5,5,-0.503668013,ASY,0.132036729,0.601143571,-0.834395074,-0.19291596,-1.05363485,-3.128334201,0.4363613
2014,5,05_08,5,0,0.190327426,SY,0.132036729,-1.393380689,2.110361834,-0.153914815,-0.690535575,-3.118114225,0.677987261
2006,5,05_08,6,6,-1.024164593,ASY,0.917220666,-0.630577803,0.01179944,-0.153914815,-0.974660978,-3.150221642,0.393854693
2010,5,05_08,4,3,-0.330169153,ASY,-0.653147207,0.684698939,-0.495917268,-0.153914815,-1.207288756,-3.15022187,0.393856601
2014,5,05_09,5,0,4.007302342,SY,0.132036729,0.660208572,-0.445145598,-0.151535433,-1.25790495,-3.118114225,0.677987261
2006,5,05_09,6,6,0.016828566,ASY,0.917220666,-0.119881631,0.53305526,-0.151535433,-0.974928266,-3.150221642,0.393854693
2007,5,05_09,7,0,0.710824005,ASY,1.702404603,-0.060096325,-1.308264002,-0.151535433,-0.969198383,-3.150221642,0.393854693
2008,5,05_09,7,6,0.016828566,ASY,1.702404603,0.465005945,1.450330113,-0.151535433,-1.064644989,-3.150221642,0.393854693
2012,5,05_10,5,0,-0.156670294,ASY,0.132036729,0.785541624,-0.834395074,-0.283285935,-1.060030934,-3.128334201,0.4363613
2008,5,05_10,6,0,-1.024164593,ASY,0.917220666,-0.041368397,-0.682080062,-0.283285935,-0.714421878,-3.150221642,0.393854693
2015,5,05_10,3,0,2.792810323,ASY,-1.438331144,-0.156617181,-0.715927842,-0.283285935,-1.092132612,-3.13277788,0.610145135
2007,5,05_10,5,4,0.363826286,ASY,0.132036729,-0.240172549,-1.308264002,-0.283285935,-0.968678229,-3.150221642,0.393854693
2006,5,05_10,6,6,0.016828566,ASY,0.917220666,-0.119881631,0.53305526,-0.283285935,-0.974928266,-3.150221642,0.393854693
2014,5,05_10,6,0,-0.503668013,SY,0.917220666,-0.817136771,2.178057395,-0.283285935,-0.620428285,-3.118114225,0.677987261
2009,5,05_10,5,5,-0.503668013,SY,0.132036729,-1.597226975,-0.258982805,-0.283285935,-0.241038678,-3.15022187,0.393856601
2010,5,05_10,6,6,0.016828566,ASY,0.917220666,0.747365465,-0.292830585,-0.283285935,-1.163117059,-3.15022187,0.393856601
2014,6,06_01,4,4,0.537325146,ASY,-0.653147207,-0.740064148,0.841070063,-0.729657063,1.963624847,-0.434724557,-0.218110779
2006,6,06_01,5,3,0.016828566,ASY,0.132036729,-0.13140651,0.53305526,-0.729657063,1.125216702,-0.978542435,-0.965562994
2013,6,06_03,4,4,1.578318304,SY,-0.653147207,-0.132414936,-0.022048341,-0.730032305,0.48801488,0.015057484,0.015514282
2007,6,06_04,6,0,0.710824005,ASY,0.917220666,-0.096831875,-1.105177318,-0.730032305,0.689453478,-0.249599819,-0.153881167
2008,6,06_04,5,5,-0.677166873,ASY,0.132036729,0.884223395,-0.546688939,-0.730032305,-0.633868587,-0.779785792,-0.364044764
2006,6,06_04,5,4,1.057821725,ASY,0.132036729,0.950491446,0.231810013,-0.730032305,1.571408139,-0.978542435,-0.965562994
2007,6,06_05,6,5,1.057821725,ASY,0.917220666,0.274845452,-1.105177318,-0.730127408,0.736874075,-0.249599819,-0.153881167
2014,6,06_05,6,6,-0.503668013,ASY,0.917220666,-0.920860677,1.788807919,-0.730127408,2.051238397,-0.434724557,-0.218110779
2010,6,06_06,5,5,3.833803482,SY,0.132036729,3.288601141,0.04564722,-0.731889442,1.142355804,-0.027902648,0.032158176
2009,6,06_06,2,2,-0.156670294,ASY,-2.22351508,-0.648585426,0.401048916,-0.731889442,0.805862064,-0.252949708,-0.144143049
2007,6,06_06,3,3,0.016828566,ASY,-1.438331144,0.444837408,-1.17287288,-0.731889442,0.664704649,-0.249599819,-0.153881167
2006,6,06_06,6,2,1.404819445,ASY,0.917220666,1.13056767,0.590596487,-0.731889442,1.736144435,-0.978542435,-0.965562994
2006,6,06_07,6,5,0.710824005,ASY,0.917220666,0.734399977,-0.296215363,-0.735101099,1.414948527,-0.978542435,-0.965562994
2007,6,06_07,6,0,1.404819445,ASY,0.917220666,0.274845452,-0.56361283,-0.735101099,0.797832265,-0.249599819,-0.153881167
2006,6,06_08,3,3,0.016828566,ASY,-1.438331144,-0.13140651,0.53305526,-0.735101099,1.125216702,-0.978542435,-0.965562994
2014,6,06_08,5,0,-0.156670294,ASY,0.132036729,-1.821241798,1.788807919,-0.735101099,2.135301519,-0.434724557,-0.218110779
2007,6,06_08,5,5,2.445812603,ASY,0.132036729,-0.192632426,-0.546688939,-0.735101099,1.044381783,-0.249599819,-0.153881167
2015,6,06_08,6,6,0.710824005,SY,0.917220666,-0.44473914,0.824146173,-0.735101099,1.058076277,-0.078874738,-0.243836324
2012,6,06_08,6,6,-0.503668013,ASY,0.917220666,0.740882721,-1.071329538,-0.735101099,0.608340835,-0.112756899,-0.466198709
2010,6,06_09,5,5,-0.330169153,SY,0.132036729,0.220822585,-0.495917268,-0.735101099,0.78314313,-0.027902648,0.032158176
2006,6,06_09,5,0,-0.330169153,ASY,0.132036729,-0.744385977,0.607520377,-0.735101099,0.991174321,-0.978542435,-0.965562994
2007,6,06_09,5,4,0.363826286,ASY,0.132036729,-0.312923344,-1.105177318,-0.735101099,0.662411034,-0.249599819,-0.153881167
2008,6,06_09,5,3,1.404819445,SY,0.132036729,-0.23008828,-0.055896121,-0.735101099,-0.83648661,-0.779785792,-0.364044764
2006,6,06_10,4,4,0.016828566,ASY,-0.653147207,-0.13140651,0.53305526,-0.733031708,1.125216702,-0.978542435,-0.965562994
2008,7,07_01,6,5,-0.156670294,ASY,0.917220666,0.39801759,-0.208211134,0.092481112,-0.960120345,0.629408607,0.273489764
2016,7,07_01,6,4,0.363826286,ASY,0.917220666,0.563687716,-1.037481757,0.092481112,-0.76216015,0.548119639,1.035764284
2006,7,07_01,6,0,-0.330169153,ASY,0.917220666,-0.920860677,1.189702203,0.092481112,-0.746417686,0.709413281,0.405646882
2014,7,07_02,6,6,-0.677166873,ASY,0.917220666,0.596821741,0.722602831,0.079729634,-0.44777546,0.893129294,0.515155181
2010,7,07_03,5,4,1.231320585,SY,0.132036729,1.037648338,0.908765624,0.061900426,-0.802308596,0.92649804,0.561774217
2011,7,07_03,4,4,1.404819445,ASY,-0.653147207,0.101251972,-1.18979677,0.061900426,0.595866009,0.923252118,0.560848017
2016,7,07_03,6,6,0.016828566,ASY,0.917220666,0.491657226,-1.20672066,0.061900426,-0.73243002,0.548119639,1.035764284
2006,7,07_03,4,0,-1.371162312,ASY,-0.653147207,-1.399143128,1.081389305,0.061900426,-0.866882962,0.709413281,0.405646882
2014,7,07_03,4,4,-1.024164593,ASY,-0.653147207,0.056593069,1.433406223,0.061900426,-0.493658329,0.893129294,0.515155181
2013,7,07_03,4,4,1.231320585,ASY,-0.653147207,0.473001329,0.756450612,0.061900426,1.072799398,0.912921683,-0.058694616
2012,7,07_03,6,0,0.537325146,ASY,0.917220666,2.190856478,-1.308264002,0.061900426,-0.21723447,0.905783171,0.550484165
2006,7,07_04,6,6,-0.330169153,ASY,0.917220666,-0.920860677,1.189702203,0.028846557,-0.746417686,0.709413281,0.405646882
2014,7,07_05,6,6,-1.024164593,SY,0.917220666,0.056593069,1.433406223,0.016227755,-0.493658329,0.893129294,0.515155181
2006,7,07_05,5,1,-1.024164593,ASY,0.132036729,-0.894209395,0.573672597,0.016227755,-0.828902101,0.709413281,0.405646882
2016,7,07_05,1,0,-0.330169153,SY,-3.008699017,-0.768876343,-1.17287288,0.016227755,-0.701568634,0.548119639,1.035764284
2014,7,07_06,3,3,-0.677166873,ASY,-1.438331144,0.596821741,0.722602831,0.032949906,-0.44777546,0.893129294,0.515155181
2015,7,07_06,3,0,3.313306902,ASY,-1.438331144,0.671733451,-0.326678366,0.032949906,2.003006115,0.463872235,0.941001623
2006,7,07_06,6,0,-1.718160032,ASY,0.917220666,-1.750651918,3.193490812,0.032949906,-0.902843092,0.709413281,0.405646882
2006,7,07_07,4,2,1.751817164,ASY,-0.653147207,0.911594981,1.149084866,0.053984817,-0.43725766,0.709413281,0.405646882
2008,7,07_08,4,0,0.884322865,ASY,-0.653147207,-0.070180593,-0.174363353,0.074254521,-0.947552257,0.629408607,0.273489764
2014,7,07_08,6,6,-0.330169153,ASY,0.917220666,0.272684538,1.196471759,0.074254521,-0.354931145,0.893129294,0.515155181
2015,7,07_09,4,0,-1.544661172,ASY,-0.653147207,-1.273089771,0.688755051,0.0950498,-0.897416943,0.463872235,0.941001623
2014,7,07_10,5,5,-0.677166873,ASY,0.132036729,0.596821741,0.722602831,0.114267808,-0.44777546,0.893129294,0.515155181
2012,7,07_10,6,6,0.190327426,SY,0.917220666,2.478258132,-1.308264002,0.114267808,0.056458636,0.905783171,0.550484165
2011,7,07_10,5,5,0.710824005,ASY,0.132036729,0.498860275,-1.443655124,0.114267808,0.214571493,0.923252118,0.560848017
2009,8,08_02,2,2,-0.850665733,ASY,-2.22351508,0.101251972,0.333353355,-0.77821369,0.312776837,2.22101413,-2.164039786
2007,8,08_02,6,6,-0.156670294,ASY,0.917220666,1.743547137,-1.17287288,-0.77821369,-0.475046678,1.791222266,-2.720212735
2006,8,08_02,3,3,0.537325146,ASY,-1.438331144,1.307762675,-1.111946875,-0.77821369,2.067780298,1.794005905,-2.700543127
2008,8,08_04,6,2,-0.156670294,ASY,0.917220666,0.74232333,0.959537295,-0.77821369,0.964375376,1.924678632,-2.322434392
2015,8,08_06,4,2,0.884322865,SY,-0.653147207,0.779779185,-0.258982805,-0.780858658,0.389975828,2.048464444,-1.457575257
2015,8,08_07,2,0,0.190327426,ASY,-2.22351508,0.707748695,0.248733904,-0.782173392,0.19142468,2.048464444,-1.457575257
2009,8,08_09,5,0,1.231320585,ASY,0.132036729,0.53343491,-0.868242855,-0.783215469,0.752814109,2.22101413,-2.164039786
2009,8,08_10,5,5,1.231320585,SY,0.132036729,0.53343491,-0.868242855,-0.783215469,0.752814109,2.22101413,-2.164039786
2010,8,08_10,5,5,-0.677166873,ASY,0.132036729,0.248914476,-0.59746061,-0.783215469,0.198417096,1.761473885,-2.46499589
2016,8,08_10,5,2,1.057821725,ASY,0.132036729,2.279453981,-1.443655124,-0.783215469,-0.188489231,1.803382263,-1.639031203
2006,9,09_01,4,4,-0.503668013,ASY,-0.653147207,-0.845948967,1.998664158,-0.294066109,-0.939927365,-3.11410514,-0.2592995
2011,9,09_01,6,4,0.016828566,ASY,0.917220666,-0.730700184,-1.155948989,-0.294066109,-1.092473141,-3.135768489,0.004559447
2010,9,09_01,5,4,-0.503668013,ASY,0.132036729,-1.742728564,0.164114452,-0.294066109,-0.593429867,-3.144947391,-0.012051278
2007,9,09_02,6,5,-1.024164593,ASY,0.917220666,0.596821741,-0.360526146,-0.292136788,-1.182626639,-3.11410514,-0.2592995
2014,9,09_02,6,6,0.016828566,ASY,0.917220666,-0.276187794,1.619569016,-0.292136788,-0.308587936,-3.116985242,0.024018484
2006,9,09_02,5,0,-1.544661172,ASY,0.132036729,-1.781625029,2.516535201,-0.292136788,-0.977083025,-3.11410514,-0.2592995
2015,9,09_02,6,6,-1.197663452,ASY,0.917220666,-0.876922078,1.298015101,-0.292136788,-0.834493608,-3.128660097,0.06281582
2009,9,09_03,5,0,0.363826286,ASY,0.132036729,0.017696604,-0.766699513,-0.292278363,0.075818256,-3.106489635,-0.199390697
2007,9,09_03,6,1,-1.024164593,ASY,0.917220666,0.596821741,-0.360526146,-0.292278363,-1.182626639,-3.11410514,-0.2592995
2016,9,09_03,4,3,0.363826286,ASY,-0.653147207,0.219381975,-1.20672066,-0.292278363,-0.282082488,-3.128660005,0.062854896
2010,9,09_03,5,0,1.578318304,ASY,0.132036729,-0.242333464,1.162623979,-0.292278363,-0.345963142,-3.144947391,-0.012051278
2013,9,09_03,4,3,-0.156670294,SY,-0.653147207,-0.842851656,0.079495001,-0.292278363,-0.525839042,-3.079924258,-0.14691735
