Year,Farm,FarmNB,dur,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2009,20,20_10,21.5,-1.236403059,ASY,0.916999195,-1.624711661,-0.666326416,-0.720719513,0.085407203,1.886683552,0.221280012
2007,21,21_01,17.5,0.485756125,ASY,-0.721176175,0.111260949,-1.407598299,-0.747511559,-0.840688219,-1.878444818,-1.587071495
2015,21,21_01,17.5,0.294405105,SY,-0.721176175,-0.745383491,-0.709930644,-0.747511559,-0.247531349,0.198625091,-0.779375274
2012,21,21_01,21.5,3.930074495,SY,-0.721176175,1.707128161,-1.422133042,-0.747511559,-0.598152012,0.339814656,-0.266058125
2016,21,21_01,19.5,2.399266331,SY,-0.721176175,-0.078214924,-1.291320357,-0.747511559,-1.203664539,0.332414285,-0.397824749
2008,21,21_02,17.5,2.01656429,ASY,-1.540263861,-0.43848595,-0.63725693,-0.7478511,-1.385616187,-1.501834188,-0.645789304
2009,21,21_03,17.5,0.103054084,ASY,0.916999195,-0.305052236,-0.877080186,-0.754320305,-0.377847577,-1.39260782,-1.242138298
2007,21,21_03,19.5,0.485756125,ASY,-0.721176175,0.111260949,-1.407598299,-0.754320305,-0.840688219,-1.878444818,-1.587071495
2008,21,21_03,17.5,1.251160208,ASY,-0.721176175,-0.805428662,1.034238494,-0.754320305,-1.37647326,-1.501834188,-0.645789304
2009,21,21_04,19.5,0.868458166,ASY,0.916999195,-0.305052236,-0.237551502,-0.7554494,-0.36744822,-1.39260782,-1.242138298
2014,21,21_04,21.5,-0.279647957,ASY,0.916999195,-1.088308134,0.947030037,-0.7554494,-0.973617778,0.338288388,0.107394162
2015,21,21_04,17.5,-0.088296936,ASY,0.09791151,-0.745383491,0.220292896,-0.7554494,-0.169737509,0.198625091,-0.779375274
2012,21,21_04,19.5,0.103054084,ASY,0.916999195,1.514316445,-1.451202528,-0.7554494,-0.769295897,0.339814656,-0.266058125
2007,21,21_04,22.5,2.01656429,ASY,-0.721176175,-1.323818638,-0.579117959,-0.7554494,-0.498311095,-1.878444818,-1.587071495
2012,21,21_05,21.5,2.781968372,ASY,-0.721176175,0.079904027,-0.055867217,-0.759387444,-0.431276168,0.339814656,-0.266058125
2006,21,21_05,21.5,-0.279647957,ASY,1.736086881,-0.786080773,-0.259353617,-0.759387444,-0.880926646,-1.361896667,-1.350742217
2008,21,21_05,17.5,0.868458166,ASY,0.916999195,-0.705353377,0.830752095,-0.759387444,-1.353269689,-1.501834188,-0.645789304
2009,21,21_05,19.5,0.868458166,ASY,-1.540263861,-0.305052236,-0.237551502,-0.759387444,-0.36744822,-1.39260782,-1.242138298
2015,21,21_05,18.5,-0.853701018,ASY,0.916999195,-1.379193629,0.147619182,-0.759387444,0.038362425,0.198625091,-0.779375274
2006,21,21_07,19.5,-0.279647957,ASY,-0.721176175,-0.786080773,-0.259353617,-0.759387444,-0.880926646,-1.361896667,-1.350742217
2016,21,21_07,20.5,0.485756125,ASY,0.09791151,-0.578591349,-1.422133042,-0.759387444,-1.009291622,0.332414285,-0.397824749
2007,21,21_07,16.5,0.868458166,ASY,0.916999195,-0.055531193,-0.593652701,-0.759387444,-0.804860458,-1.878444818,-1.587071495
2006,21,21_08,21.5,0.103054084,ASY,0.09791151,-0.05219535,-0.390166302,-0.759387444,-0.920782934,-1.361896667,-1.350742217
2007,21,21_09,19.5,1.251160208,ASY,0.916999195,-0.956875926,-0.579117959,-0.759387444,-0.730821689,-1.878444818,-1.587071495
2009,21,21_10,19.5,0.103054084,ASY,0.916999195,-0.305052236,-0.877080186,-0.759387444,-0.377847577,-1.39260782,-1.242138298
2009,22,22_01,19.5,-0.279647957,ASY,-1.540263861,-1.934277876,0.256629753,0.419559303,-1.022354019,-0.997463565,-1.038064028
2014,22,22_01,19.5,2.399266331,SY,0.916999195,1.107343619,-0.63725693,0.419559303,-0.915761478,-1.793647416,-1.891245268
2015,22,22_01,19.5,0.294405105,ASY,-2.359351546,-0.378440779,-0.520978987,0.419559303,-0.047972986,-1.030030449,-0.996062729
2006,22,22_01,21.5,1.251160208,SY,-0.721176175,0.699036456,1.388886219,0.419559303,-0.480338147,-0.732620014,-1.662853488
2012,22,22_01,19.5,-0.279647957,ASY,0.09791151,1.035956583,-1.363994071,0.419559303,-0.288787688,-0.832302673,-1.689787808
2009,22,22_02,19.5,-0.279647957,ASY,0.916999195,-1.934277876,0.256629753,0.37266822,-1.022354019,-0.997463565,-1.038064028
2012,22,22_02,19.5,-1.045052039,ASY,0.916999195,-0.799424144,-0.666326416,0.37266822,-0.092000318,-0.832302673,-1.689787808
2013,22,22_02,19.5,-0.279647957,ASY,0.916999195,-1.493479604,-0.041332474,0.37266822,-0.958093416,0.036605534,-0.611546842
2008,22,22_02,19.5,0.103054084,ASY,-0.721176175,-0.504535638,1.644697693,0.37266822,-1.140918134,-2.502724786,-1.501536325
2006,22,22_02,19.5,-0.279647957,ASY,0.916999195,-1.16903553,0.519708599,0.37266822,-0.613958186,-0.732620014,-1.662853488
2007,22,22_02,19.5,-0.279647957,ASY,-1.540263861,-0.459835344,-1.044229729,0.37266822,-0.901013612,-0.797006031,-1.374248575
2013,22,22_03,20.5,-0.662349998,ASY,0.09791151,-2.428182766,-0.012262989,0.319407545,-0.943380354,0.036605534,-0.611546842
2007,22,22_03,19.5,0.868458166,ASY,0.916999195,-0.359760059,0.554591981,0.319407545,-0.806159755,-0.797006031,-1.374248575
2008,22,22_03,17.5,1.251160208,ASY,0.916999195,-0.870811181,1.928125178,0.319407545,-1.179629249,-2.502724786,-1.501536325
2014,22,22_03,21.5,-0.279647957,ASY,0.916999195,-0.728037108,1.397607065,0.319407545,-0.65898979,-1.793647416,-1.891245268
2012,22,22_03,19.5,-1.045052039,ASY,0.09791151,-0.799424144,-0.666326416,0.319407545,-0.092000318,-0.832302673,-1.689787808
2007,22,22_04,18.5,1.251160208,ASY,0.916999195,-1.360512909,0.569126724,0.2653658,-0.771630105,-0.797006031,-1.374248575
2009,22,22_04,19.5,0.485756125,SY,0.916999195,-0.598606406,-0.804406472,0.2653658,-0.80095795,-0.997463565,-1.038064028
2012,22,22_04,19.5,-0.662349998,ASY,0.09791151,0.402146444,-1.334924585,0.2653658,-0.193907598,-0.832302673,-1.689787808
2010,22,22_04,18.5,-0.470998977,ASY,0.916999195,-1.932943539,-0.273888359,0.2653658,-0.410814794,-0.950756611,-1.383076186
2006,22,22_04,19.5,-0.279647957,ASY,0.916999195,-1.16903553,0.519708599,0.2653658,-0.613958186,-0.732620014,-1.662853488
2015,22,22_05,21.5,-0.853701018,ASY,0.09791151,-1.212401487,0.656335181,0.212964847,0.223370245,-1.030030449,-0.996062729
2011,22,22_05,20.5,0.103054084,ASY,0.09791151,-1.295797558,0.234827639,0.212964847,-0.930625024,-0.56068886,-1.195256711
2008,22,22_05,19.5,-1.045052039,ASY,0.916999195,-1.0062464,1.688301921,0.212964847,-1.079915635,-2.502724786,-1.501536325
2006,22,22_06,21.5,0.103054084,ASY,1.736086881,-0.36843325,0.211572051,0.159634118,-0.582174444,-0.732620014,-1.662853488
2008,22,22_06,19.5,-0.279647957,ASY,-0.721176175,-0.004159213,1.354002836,0.159634118,-1.1219659,-2.502724786,-1.501536325
2015,22,22_06,19.5,-0.088296936,ASY,0.09791151,-0.311723922,0.641800438,0.159634118,0.042568149,-1.030030449,-0.996062729
2013,22,22_06,21.5,-0.662349998,ASY,-0.721176175,-2.428182766,-0.012262989,0.159634118,-0.943380354,0.036605534,-0.611546842
2009,22,22_06,21.5,0.103054084,ASY,1.736086881,-0.531889549,0.183956039,0.159634118,-0.925190321,-0.997463565,-1.038064028
2014,22,22_06,21.5,-0.279647957,ASY,-0.721176175,-0.728037108,1.397607065,0.159634118,-0.65898979,-1.793647416,-1.891245268
2011,22,22_06,20.5,0.485756125,ASY,0.09791151,-0.66198742,0.380175067,0.159634118,-0.881198461,-0.56068886,-1.195256711
2012,22,22_06,20.5,-0.662349998,ASY,0.916999195,0.402146444,-1.334924585,0.159634118,-0.193907598,-0.832302673,-1.689787808
2011,22,22_07,22.5,0.485756125,SY,-0.721176175,-0.66198742,0.380175067,0.092029504,-0.881198461,-0.56068886,-1.195256711
2009,22,22_07,19.5,0.485756125,ASY,-2.359351546,-0.598606406,-0.804406472,0.092029504,-0.80095795,-0.997463565,-1.038064028
2013,22,22_07,19.5,-0.662349998,ASY,-0.721176175,-2.428182766,-0.012262989,0.092029504,-0.943380354,0.036605534,-0.611546842
2015,22,22_07,19.5,-0.088296936,ASY,-0.721176175,-0.311723922,0.641800438,0.092029504,0.042568149,-1.030030449,-0.996062729
2012,22,22_07,18.5,-0.279647957,ASY,-0.721176175,1.035956583,-1.363994071,0.092029504,-0.288787688,-0.832302673,-1.689787808
2014,22,22_07,20.5,-0.279647957,ASY,0.09791151,-0.728037108,1.397607065,0.092029504,-0.65898979,-1.793647416,-1.891245268
2007,22,22_07,21.5,0.485756125,ASY,0.09791151,-0.259684774,-1.044229729,0.092029504,-0.839190744,-0.797006031,-1.374248575
2012,22,22_08,18.5,-0.279647957,ASY,0.916999195,1.035956583,-1.363994071,0.032047032,-0.288787688,-0.832302673,-1.689787808
2011,22,22_08,22.5,0.103054084,ASY,-0.721176175,-1.295797558,0.234827639,0.032047032,-0.930625024,-0.56068886,-1.195256711
2013,22,22_08,21.5,-1.045052039,ASY,-0.721176175,-2.962051053,-0.041332474,0.032047032,-0.928313532,0.036605534,-0.611546842
2006,22,22_08,21.5,-0.662349998,ASY,0.916999195,-1.068960245,0.432500142,0.032047032,-0.644718896,-0.732620014,-1.662853488
2016,22,22_08,23.5,0.485756125,ASY,0.916999195,-0.34508235,-1.160507671,0.032047032,-0.411096072,-1.194404602,-1.049868768
2010,22,22_08,19.5,-0.470998977,ASY,0.916999195,-1.932943539,-0.273888359,0.032047032,-0.410814794,-0.950756611,-1.383076186
2008,22,22_08,19.5,0.103054084,ASY,0.916999195,-0.504535638,1.644697693,0.032047032,-1.140918134,-2.502724786,-1.501536325
2009,22,22_08,17.5,2.399266331,ASY,0.916999195,-1.032265974,1.150516437,0.032047032,-0.287673619,-0.997463565,-1.038064028
2006,22,22_09,21.5,-1.045052039,ASY,0.09791151,-0.935526532,0.188316462,-0.033877391,-0.6744896,-0.732620014,-1.662853488
2014,22,22_09,21.5,-0.279647957,ASY,0.916999195,-0.728037108,1.397607065,-0.033877391,-0.65898979,-1.793647416,-1.891245268
2010,22,22_09,19.5,-0.470998977,ASY,-0.721176175,-1.932943539,-0.273888359,-0.033877391,-0.410814794,-0.950756611,-1.383076186
2007,22,22_09,20.5,0.868458166,ASY,0.09791151,-0.359760059,0.554591981,-0.033877391,-0.806159755,-0.797006031,-1.374248575
2008,22,22_09,19.5,-0.279647957,ASY,0.916999195,-0.004159213,1.354002836,-0.033877391,-1.1219659,-2.502724786,-1.501536325
2010,22,22_10,20.5,-1.236403059,ASY,-1.540263861,-3.013756617,1.019703751,-0.097014874,-0.423753785,-0.950756611,-1.383076186
2007,22,22_10,21.5,0.485756125,ASY,0.09791151,-0.259684774,-1.044229729,-0.097014874,-0.839190744,-0.797006031,-1.374248575
2015,22,22_10,21.5,-0.088296936,ASY,0.916999195,-0.311723922,0.641800438,-0.097014874,0.042568149,-1.030030449,-0.996062729
2006,22,22_10,19.5,0.103054084,ASY,0.916999195,-0.36843325,0.211572051,-0.097014874,-0.582174444,-0.732620014,-1.662853488
2008,22,22_10,19.5,-0.279647957,ASY,0.916999195,-0.004159213,1.354002836,-0.097014874,-1.1219659,-2.502724786,-1.501536325
2009,22,22_10,21.5,-1.045052039,ASY,-0.721176175,-2.568088015,0.227560268,-0.097014874,-1.059808576,-0.997463565,-1.038064028
2011,22,22_10,20.5,0.868458166,ASY,0.916999195,-0.027510113,0.147619182,-0.097014874,-0.817166466,-0.56068886,-1.195256711
2007,23,23_01,19.5,0.485756125,ASY,-0.721176175,-0.030845956,-1.378528814,-0.662833841,-0.90003196,-2.504457619,-1.268211524
2008,23,23_01,21.5,-1.045052039,ASY,1.736086881,-0.282368505,1.326386825,-0.662833841,-0.585582872,-1.308542855,-1.149073094
2006,23,23_01,15.5,1.251160208,ASY,-2.359351546,1.030619234,0.307501353,-0.662833841,-0.444271606,-2.504457619,-1.268211524
2010,23,23_01,18.5,-0.470998977,ASY,-0.721176175,-1.932943539,-0.17214516,-0.662833841,0.023869912,-0.716576773,-0.496338527
2011,23,23_01,18.5,0.485756125,ASY,0.09791151,-0.87147835,0.380175067,-0.662833841,-0.331354296,-2.480481954,-1.172047885
2014,23,23_01,19.5,-0.279647957,ASY,0.916999195,-0.455832333,2.124344206,-0.662833841,-0.337767335,-1.363909096,-0.265887006
2012,23,23_01,18.5,-0.662349998,ASY,-0.721176175,0.669013871,-1.3058551,-0.662833841,-0.416291544,-1.352768384,-0.331907675
2015,23,23_01,19.5,0.677107146,ASY,1.736086881,-0.812100347,-0.680861158,-0.662833841,1.295439282,-1.408676419,-0.30175776
2016,23,23_01,18.5,0.868458166,ASY,0.09791151,1.122688496,-1.363994071,-0.662833841,-0.818642493,-2.614648643,-0.68267625
2013,23,23_02,20.5,-0.662349998,ASY,1.736086881,-1.980445941,1.121446951,-0.666384036,-0.697233889,-1.968133431,-1.145383808
2015,23,23_02,19.5,-0.088296936,ASY,0.09791151,-0.34508235,-0.43377053,-0.666384036,0.864352127,-1.408676419,-0.30175776
2016,23,23_02,21.5,0.485756125,ASY,0.916999195,0.254035022,-1.218646643,-0.666384036,-0.787701171,-2.614648643,-0.68267625
2011,23,23_02,22.5,-0.279647957,ASY,0.09791151,-1.171704205,-0.201214645,-0.666384036,-0.388917164,-2.480481954,-1.172047885
2012,23,23_02,18.5,-0.662349998,ASY,-0.721176175,0.669013871,-1.3058551,-0.666384036,-0.416291544,-1.352768384,-0.331907675
2006,23,23_02,19.5,0.103054084,ASY,0.916999195,0.033869395,-0.390166302,-0.666384036,-0.396775595,-2.504457619,-1.268211524
2008,23,23_02,19.5,-0.279647957,SY,0.09791151,0.228682617,1.340921568,-0.666384036,-0.484980862,-1.308542855,-1.149073094
2014,23,23_02,20.5,0.485756125,ASY,0.916999195,-0.522549189,2.240622148,-0.666384036,-0.14103493,-1.363909096,-0.265887006
2014,23,23_03,19.5,0.103054084,ASY,1.736086881,-0.922850329,2.792942375,-0.675115902,-0.243040532,-1.363909096,-0.265887006
2010,23,23_03,19.5,-0.853701018,ASY,0.09791151,-2.918351512,0.060410725,-0.675115902,-0.142198899,-0.716576773,-0.496338527
2007,23,23_03,19.5,0.868458166,ASY,0.09791151,-0.097562812,0.656335181,-0.675115902,-0.8941711,-2.504457619,-1.268211524
2012,23,23_03,17.5,0.103054084,ASY,0.09791151,1.769842006,-1.363994071,-0.675115902,-0.710151897,-1.352768384,-0.331907675
2009,23,23_03,19.5,-0.662349998,ASY,0.916999195,-2.19313928,-0.143075674,-0.675115902,-0.790081135,0.044890779,-0.19214587
2008,23,23_03,21.5,-0.279647957,ASY,0.916999195,0.228682617,1.340921568,-0.675115902,-0.484980862,-1.308542855,-1.149073094
2006,23,23_03,21.5,0.485756125,ASY,0.09791151,0.901855701,-0.317492588,-0.675115902,-0.426745124,-2.504457619,-1.268211524
2015,23,23_03,19.5,-0.470998977,ASY,-2.359351546,-0.712025062,-0.143075674,-0.675115902,0.56118078,-1.408676419,-0.30175776
2013,23,23_04,18.5,0.103054084,ASY,-1.540263861,-0.345415935,1.223190151,-0.68430824,-0.524818601,-1.968133431,-1.145383808
2008,23,23_04,17.5,1.633862249,SY,-1.540263861,-0.470510041,1.76242911,-0.68430824,-0.151559191,-1.308542855,-1.149073094
2014,23,23_04,20.5,0.868458166,SY,0.09791151,0.478203661,0.787147866,-0.68430824,-0.03119204,-1.363909096,-0.265887006
2009,23,23_04,21.5,-0.279647957,ASY,0.916999195,-1.810851692,-0.143075674,-0.68430824,-0.710004382,0.044890779,-0.19214587
2016,23,23_04,17.5,0.485756125,ASY,-2.359351546,0.254035022,-1.218646643,-0.68430824,-0.787701171,-2.614648643,-0.68267625
2015,23,23_04,17.5,-0.470998977,ASY,-0.721176175,-0.712025062,-0.143075674,-0.68430824,0.56118078,-1.408676419,-0.30175776
2010,23,23_04,19.5,-0.470998977,ASY,-0.721176175,-1.932943539,-0.17214516,-0.68430824,0.023869912,-0.716576773,-0.496338527
2012,23,23_04,18.5,0.103054084,ASY,0.916999195,1.769842006,-1.363994071,-0.68430824,-0.710151897,-1.352768384,-0.331907675
2007,23,23_04,16.5,0.868458166,ASY,0.916999195,-0.097562812,0.656335181,-0.68430824,-0.8941711,-2.504457619,-1.268211524
2006,23,23_04,21.5,-0.279647957,ASY,0.916999195,-0.766732885,-0.259353617,-0.68430824,-0.364250532,-2.504457619,-1.268211524
2010,23,23_05,19.5,-0.088296936,ASY,0.916999195,-1.477934577,-0.404701045,-0.694392237,0.18624113,-0.716576773,-0.496338527
2008,23,23_05,17.5,1.633862249,SY,0.09791151,-0.470510041,1.76242911,-0.694392237,-0.151559191,-1.308542855,-1.149073094
2012,23,23_05,18.5,0.103054084,ASY,0.916999195,1.769842006,-1.363994071,-0.694392237,-0.710151897,-1.352768384,-0.331907675
2011,23,23_05,20.5,0.868458166,ASY,0.916999195,-0.270359471,0.147619182,-0.694392237,-0.293452469,-2.480481954,-1.172047885
2015,23,23_05,17,-0.088296936,ASY,-0.721176175,-0.34508235,-0.43377053,-0.694392237,0.864352127,-1.408676419,-0.30175776
2014,23,23_05,21.5,0.103054084,ASY,1.736086881,-0.922850329,2.792942375,-0.694392237,-0.243040532,-1.363909096,-0.265887006
2007,23,23_05,19.5,1.251160208,ASY,-3.178439231,-1.028262963,0.670869924,-0.694392237,-0.888257681,-2.504457619,-1.268211524
2015,23,23_06,20,0.294405105,ASY,1.736086881,-0.211648637,-0.724465387,-0.711883523,1.115753652,-1.408676419,-0.30175776
2011,23,23_06,19.5,0.485756125,SY,0.09791151,-0.87147835,0.380175067,-0.711883523,-0.331354296,-2.480481954,-1.172047885
2014,23,23_06,19.5,0.868458166,SY,-0.721176175,0.478203661,0.787147866,-0.711883523,-0.03119204,-1.363909096,-0.265887006
2007,23,23_06,20.5,0.868458166,ASY,0.916999195,-0.097562812,0.656335181,-0.711883523,-0.8941711,-2.504457619,-1.268211524
2013,23,23_06,17.5,0.485756125,ASY,0.916999195,0.324955041,1.42667655,-0.711883523,-0.427244315,-1.968133431,-1.145383808
2016,23,23_06,19.5,-0.279647957,ASY,0.09791151,-1.403211697,-1.0006255,-0.711883523,-0.721943381,-2.614648643,-0.68267625
2006,23,23_06,21.5,0.103054084,ASY,0.916999195,0.033869395,-0.390166302,-0.711883523,-0.396775595,-2.504457619,-1.268211524
2008,23,23_06,19.5,1.251160208,SY,-0.721176175,-0.737377468,2.750791621,-0.711883523,-0.229943417,-1.308542855,-1.149073094
2012,23,23_07,19.5,-0.279647957,ASY,0.09791151,1.369540866,-1.3058551,-0.733142745,-0.598239452,-1.352768384,-0.331907675
2008,23,23_07,21.5,-0.279647957,ASY,-1.540263861,0.228682617,1.340921568,-0.733142745,-0.484980862,-1.308542855,-1.149073094
2006,23,23_07,17.5,-0.279647957,ASY,-1.540263861,-0.766732885,-0.259353617,-0.733142745,-0.364250532,-2.504457619,-1.268211524
2010,23,23_07,19.5,1.059809187,SY,0.09791151,-0.951538578,1.048773237,-0.733142745,0.559616254,-0.716576773,-0.496338527
2009,23,23_07,19.5,-0.662349998,ASY,-1.540263861,-2.19313928,-0.143075674,-0.733142745,-0.790081135,0.044890779,-0.19214587
2011,23,23_07,19.5,0.485756125,ASY,-1.540263861,-0.87147835,0.380175067,-0.733142745,-0.331354296,-2.480481954,-1.172047885
2007,23,23_07,17.5,1.251160208,ASY,-0.721176175,-1.028262963,0.670869924,-0.733142745,-0.888257681,-2.504457619,-1.268211524
2013,23,23_08,21.5,1.251160208,SY,-1.540263861,0.591755751,1.978996778,-0.73661049,-0.207235093,-1.968133431,-1.145383808
2007,23,23_08,18.5,0.485756125,ASY,0.916999195,-0.030845956,-1.378528814,-0.73661049,-0.90003196,-2.504457619,-1.268211524
2014,23,23_08,17.5,0.103054084,ASY,0.916999195,-0.922850329,2.792942375,-0.73661049,-0.243040532,-1.363909096,-0.265887006
2010,23,23_08,19.5,-0.853701018,ASY,-1.540263861,-2.918351512,0.060410725,-0.73661049,-0.142198899,-0.716576773,-0.496338527
2015,23,23_08,17.5,-0.088296936,ASY,1.736086881,-0.34508235,-0.43377053,-0.73661049,0.864352127,-1.408676419,-0.30175776
2008,23,23_08,19.5,-0.279647957,ASY,-1.540263861,0.228682617,1.340921568,-0.73661049,-0.484980862,-1.308542855,-1.149073094
2009,23,23_08,19.5,-0.279647957,ASY,0.916999195,-1.810851692,-0.143075674,-0.73661049,-0.710004382,0.044890779,-0.19214587
2006,23,23_09,19.5,0.103054084,ASY,0.916999195,0.033869395,-0.390166302,-0.741846028,-0.396775595,-2.504457619,-1.268211524
2007,23,23_09,17.5,0.868458166,ASY,-0.721176175,-0.097562812,0.656335181,-0.741846028,-0.8941711,-2.504457619,-1.268211524
2015,23,23_09,17.5,-0.470998977,ASY,-1.540263861,-0.712025062,-0.143075674,-0.741846028,0.56118078,-1.408676419,-0.30175776
2011,23,23_09,19.5,0.485756125,ASY,-1.540263861,-0.87147835,0.380175067,-0.741846028,-0.331354296,-2.480481954,-1.172047885
2010,23,23_09,18.5,0.677107146,SY,0.916999195,-0.951538578,0.787147866,-0.741846028,0.463385112,-0.716576773,-0.496338527
2014,23,23_09,19.5,0.103054084,ASY,-1.540263861,-0.922850329,2.792942375,-0.741846028,-0.243040532,-1.363909096,-0.265887006
2012,23,23_09,23.5,-0.662349998,ASY,0.916999195,0.669013871,-1.3058551,-0.741846028,-0.416291544,-1.352768384,-0.331907675
2016,23,23_09,18.5,0.868458166,ASY,0.916999195,1.122688496,-1.363994071,-0.741846028,-0.818642493,-2.614648643,-0.68267625
2009,23,23_09,17.5,-0.279647957,ASY,0.09791151,-1.810851692,-0.143075674,-0.741846028,-0.710004382,0.044890779,-0.19214587
2008,23,23_09,21.5,0.103054084,SY,0.09791151,-0.404460353,1.646151167,-0.741846028,-0.42880586,-1.308542855,-1.149073094
2007,23,23_10,17.5,0.103054084,ASY,-0.721176175,-0.164279669,-1.378528814,-0.744201395,-0.905840485,-2.504457619,-1.268211524
2008,23,23_10,19.5,-0.279647957,ASY,-0.721176175,0.228682617,1.340921568,-0.744201395,-0.484980862,-1.308542855,-1.149073094
2010,23,23_10,21.5,-0.470998977,ASY,-0.721176175,-1.932943539,-0.17214516,-0.744201395,0.023869912,-0.716576773,-0.496338527
2016,23,23_10,19.5,0.485756125,ASY,0.916999195,0.254035022,-1.218646643,-0.744201395,-0.787701171,-2.614648643,-0.68267625
2014,23,23_10,19.5,0.485756125,ASY,-0.721176175,-0.522549189,2.240622148,-0.744201395,-0.14103493,-1.363909096,-0.265887006
2009,23,23_10,19.5,-0.662349998,ASY,-0.721176175,-2.19313928,-0.143075674,-0.744201395,-0.790081135,0.044890779,-0.19214587
2011,24,24_01,19.5,0.294405105,ASY,0.09791151,-0.00549355,0.467383524,-0.790330625,0.896990726,1.857407753,-0.819472049
2008,24,24_01,19.5,0.677107146,ASY,0.09791151,0.198660031,-1.145972929,-0.790330625,2.058559495,2.158282485,-1.348131233
2010,24,24_01,19.5,-1.42775408,ASY,0.09791151,-0.393785656,-0.099471446,-0.790330625,-0.516494034,2.051851831,-1.549889629
2015,24,24_01,17.5,-0.662349998,ASY,-0.721176175,-0.978892489,1.775510378,-0.790330625,-0.591343793,2.250648452,-1.249494668
2007,24,24_01,19.5,0.294405105,SY,0.09791151,1.805869109,-1.465737271,-0.790330625,-0.038635799,1.75497876,-1.86304339
2014,24,24_01,19.5,0.294405105,ASY,0.09791151,-0.467841367,1.63016295,-0.790330625,0.260791705,2.450545319,-0.371617771
2012,24,24_01,19.5,-0.470998977,ASY,0.916999195,2.334933782,-1.422133042,-0.790330625,1.565460783,1.875100901,-1.687796334
2007,24,24_02,19.5,0.294405105,ASY,0.09791151,1.805869109,-1.465737271,-0.790330625,-0.038635799,1.75497876,-1.86304339
2015,24,24_02,19.5,0.103054084,ASY,-0.721176175,-0.645308206,0.903425809,-0.790330625,0.234094802,2.250648452,-1.249494668
2009,24,24_02,19.5,-0.853701018,ASY,0.09791151,-1.000241883,-0.077669331,-0.790330625,-0.178222973,1.631176425,-2.0125013
2011,24,24_02,20.5,0.294405105,ASY,0.916999195,-0.00549355,0.467383524,-0.790330625,0.896990726,1.857407753,-0.819472049
2010,24,24_02,21.5,-1.045052039,ASY,0.916999195,0.481539504,-0.564583216,-0.790330625,-0.405095374,2.051851831,-1.549889629
2006,24,24_02,17.5,-0.470998977,ASY,0.916999195,0.051882947,0.124363594,-0.790330625,-0.150958814,1.75497876,-1.86304339
2012,24,24_02,18.5,-0.853701018,ASY,0.916999195,1.535665839,-1.393063556,-0.790330625,1.612346009,1.875100901,-1.687796334
2008,24,24_02,19.5,-0.470998977,ASY,-0.721176175,0.943220152,-0.491909502,-0.790330625,1.129825946,2.158282485,-1.348131233
2006,24,24_03,19.5,0.677107146,ASY,-1.540263861,1.215424927,-0.468653913,-0.790330625,0.684745973,1.75497876,-1.86304339
2008,24,24_03,17.5,-0.853701018,ASY,0.916999195,0.709711154,-0.53551373,-0.790330625,0.789996946,2.158282485,-1.348131233
2016,24,24_03,21.5,0.677107146,ASY,0.09791151,1.977998599,-1.349459328,-0.790330625,-0.424516098,2.246876962,-1.279724144
2014,24,24_03,18.5,0.677107146,ASY,0.916999195,0.59962834,1.281329122,-0.790330625,0.295517742,2.450545319,-0.371617771
2007,24,24_03,19.5,1.442511228,SY,0.09791151,0.405482287,-0.869812815,-0.790330625,0.663478148,1.75497876,-1.86304339
2011,24,24_03,21.5,0.677107146,ASY,0.09791151,0.929209612,0.612730953,-0.790330625,1.399388974,1.857407753,-0.819472049
2010,24,24_04,18.5,0.485756125,SY,0.09791151,1.595043842,-0.419235788,-0.790330625,-0.029919781,2.051851831,-1.549889629
2012,24,24_04,17,-0.853701018,ASY,0.916999195,1.535665839,-1.393063556,-0.790330625,1.612346009,1.875100901,-1.687796334
2009,24,24_04,21.5,-0.470998977,ASY,0.916999195,-1.100317168,-0.026797731,-0.790330625,-0.06057441,1.631176425,-2.0125013
2007,24,24_04,21.5,1.059809187,ASY,0.916999195,1.038625257,-0.884347558,-0.790330625,0.404671731,1.75497876,-1.86304339
2016,24,24_05,21.5,0.677107146,ASY,0.09791151,1.977998599,-1.349459328,-0.790330625,-0.424516098,2.246876962,-1.279724144
2007,24,24_05,18.5,1.059809187,ASY,0.916999195,1.038625257,-0.884347558,-0.790330625,0.404671731,1.75497876,-1.86304339
2006,24,24_05,17.5,1.059809187,ASY,0.09791151,0.881840644,-0.108192291,-0.790330625,0.971835437,1.75497876,-1.86304339
2011,24,24_05,19.5,1.442511228,ASY,0.09791151,0.462191615,0.990634266,-0.790330625,2.327363918,1.857407753,-0.819472049
2009,24,24_05,21.5,-1.6191051,ASY,0.09791151,-1.26710931,-0.339294702,-0.790330625,-0.386696944,1.631176425,-2.0125013
2014,24,24_05,19.5,1.059809187,ASY,0.09791151,1.299488167,-0.17214516,-0.790330625,0.330901916,2.450545319,-0.371617771
2015,24,24_05,17.5,0.868458166,ASY,-0.721176175,-0.812100347,-0.201214645,-0.790330625,1.214477172,2.250648452,-1.249494668
2009,24,24_06,19.5,-1.236403059,ASY,0.09791151,-1.06695874,-0.513711616,-0.790330625,-0.286691094,1.631176425,-2.0125013
2014,24,24_06,20.5,1.059809187,ASY,1.736086881,1.299488167,-0.17214516,-0.790330625,0.330901916,2.450545319,-0.371617771
