farm;nest;year;idbrood;n_fledglings;date_fledgling;recruits;mean_mass;total_fledgling;density.nnich;density.hosp;mean_ext5km;male;female;sex_ratio;ENSO_mo;ENSO_mb
30;04;2004;300420041;7;176;1;;17;5;3;31.67685061;;;;-0.233333333;-0.15
30;06;2004;300620041;5;173;0;;17;5;3;31.68321558;;;;-0.233333333;-0.15
30;10;2004;301020041;5;182;0;;17;5;3;31.87098211;;;;-0.233333333;-0.15
31;05;2004;310520041;1;190;0;;3;5;2;16.03414805;;;;-0.233333333;-0.15
31;06;2004;310620041;1;198;0;;3;5;2;16.05562981;;;;-0.233333333;-0.15
31;10;2004;311020041;1;183;0;17.4;3;5;2;16.09461524;;;;-0.233333333;-0.15
32;01;2004;320120041;2;195;0;23.75;2;2;3;20.83333333;;;;-0.233333333;-0.15
33;03;2004;330320041;5;177;0;;11;6;1;17.58322195;;;;-0.233333333;-0.15
33;04;2004;330420041;6;177;0;;11;6;1;17.53548469;;;;-0.233333333;-0.15
34;01;2004;340120042;6;191;0;;25;6;1;23.3976195;;;;-0.233333333;-0.15
34;03;2004;340320041;3;198;0;;25;6;1;23.42148813;;;;-0.233333333;-0.15
34;04;2004;340420041;6;182;1;22.06666667;25;6;1;23.42307937;;1;;-0.233333333;-0.15
34;06;2004;340620041;5;176;0;;25;6;1;23.52889695;;;;-0.233333333;-0.15
34;08;2004;340820041;5;176;0;;25;6;1;23.61561963;;;;-0.233333333;-0.15
35;02;2004;350220041;4;196;0;;9;3;0;16.47412641;;;;-0.233333333;-0.15
35;03;2004;350320041;5;177;1;21.22;9;3;0;16.46537458;1;;;-0.233333333;-0.15
36;01;2004;360120041;3;188;0;;11;4;0;13.60113933;;;;-0.233333333;-0.15
36;05;2004;360520041;4;177;1;;11;4;0;13.28686907;;;;-0.233333333;-0.15
36;10;2004;361020041;4;182;0;;11;4;0;13.07443829;;;;-0.233333333;-0.15
37;02;2004;370220041;4;173;0;;17;5;0;21.85650181;;;;-0.233333333;-0.15
37;06;2004;370620041;5;176;0;;17;5;0;22.3012539;;;;-0.233333333;-0.15
37;07;2004;370720041;3;180;0;;17;5;0;22.27658965;;;;-0.233333333;-0.15
37;09;2004;370920041;5;170;0;;17;5;0;22.29568455;;;;-0.233333333;-0.15
38;01;2004;380120041;5;184;0;;26;7;0;28.04245433;;;;-0.233333333;-0.15
38;02;2004;380220041;6;176;0;;26;7;0;28.12440328;;;;-0.233333333;-0.15
38;03;2004;380320041;6;176;0;;26;7;0;28.227834;;;;-0.233333333;-0.15
38;04;2004;380420041;2;198;0;16.25;26;7;0;28.20396537;;;;-0.233333333;-0.15
38;07;2004;380720041;3;180;0;;26;7;0;28.07984851;;;;-0.233333333;-0.15
38;09;2004;380920041;4;205;0;;26;7;0;28.10928649;;;;-0.233333333;-0.15
39;01;2004;390120041;1;184;0;;6;3;0;36.50786073;;;;-0.233333333;-0.15
39;04;2004;390420041;5;182;0;;6;3;0;36.68051047;;;;-0.233333333;-0.15
40;01;2004;400120041;5;171;0;;18;6;0;22.06018077;;;;-0.233333333;-0.15
40;03;2004;400320041;5;178;0;;18;6;0;22.04824645;;;;-0.233333333;-0.15
40;07;2004;400720041;3;178;0;;18;6;0;21.91060404;;;;-0.233333333;-0.15
40;09;2004;400920042;4;205;0;20.025;18;6;0;21.63054548;;;;-0.233333333;-0.15
40;10;2004;401020041;1;178;0;;18;6;0;21.83740691;;;;-0.233333333;-0.15
01;02;2005;10220051;4;182;0;;35;9;0;28.25647635;;;;0.433333333;1.45
01;03;2005;10320051;4;182;0;;35;9;0;29.57959392;;;;0.433333333;1.45
01;04;2005;10420051;3;192;0;18.1;35;9;0;29.67109032;;;;0.433333333;1.45
01;05;2005;10520051;5;182;0;;35;9;0;29.64483483;;;;0.433333333;1.45
01;07;2005;10720051;4;184;0;20.8;35;9;0;29.64483483;;;;0.433333333;1.45
01;08;2005;10820051;6;174;0;;35;9;0;29.66313411;;;;0.433333333;1.45
01;09;2005;10920051;5;174;0;;35;9;0;29.62733117;;;;0.433333333;1.45
01;10;2005;11020051;4;209;0;;35;9;0;29.60107568;;;;0.433333333;1.45
02;01;2005;20120051;5;182;0;;40;10;0;28.8293234;;;;0.433333333;1.45
02;02;2005;20220051;3;178;0;;40;10;0;28.6996372;;;;0.433333333;1.45
02;03;2005;20320051;2;190;0;;40;10;0;28.57392909;;;;0.433333333;1.45
02;04;2005;20420051;5;182;0;;40;10;0;28.42992171;;;;0.433333333;1.45
02;05;2005;20520051;5;182;0;;40;10;0;28.38934504;;;;0.433333333;1.45
02;07;2005;20720051;6;178;0;;40;10;0;28.14111132;;;;0.433333333;1.45
02;08;2005;20820051;4;178;0;;40;10;0;28.05518427;;;;0.433333333;1.45
02;09;2005;20920051;5;178;0;;40;10;0;27.98198714;;;;0.433333333;1.45
02;10;2005;21020051;5;182;0;24.27;40;10;0;27.90242505;;;;0.433333333;1.45
03;02;2005;30220051;1;180;0;21.1;22;7;0;30.80882821;;;;0.433333333;1.45
03;04;2005;30420052;4;192;0;18.5;22;7;0;31.0864999;;;;0.433333333;1.45
03;05;2005;30520051;5;178;0;;22;7;0;31.15810579;;;;0.433333333;1.45
03;06;2005;30620051;2;176;0;20.355;22;7;0;31.19231748;;;;0.433333333;1.45
03;09;2005;30920052;4;192;0;19.2;22;7;0;31.16526637;;;;0.433333333;1.45
03;10;2005;31020051;6;178;0;;22;7;0;31.12468971;;;;0.433333333;1.45
04;01;2005;40120051;7;178;0;;34;9;1;31.00693781;;;;0.433333333;1.45
04;03;2005;40320051;6;178;0;;34;9;1;30.70460187;;;;0.433333333;1.45
04;05;2005;40520051;4;184;0;;34;9;1;30.24791547;;;;0.433333333;1.45
04;06;2005;40620051;3;184;0;;34;9;1;30.38396665;;;;0.433333333;1.45
04;07;2005;40720051;4;178;0;;34;9;1;30.49535357;;;;0.433333333;1.45
04;08;2005;40820051;5;178;0;21.594;34;9;1;30.59878429;;;;0.433333333;1.45
04;09;2005;40920051;3;178;0;;34;9;1;30.7133537;;;;0.433333333;1.45
04;10;2005;41020051;2;190;0;;34;9;1;30.7968939;;;;0.433333333;1.45
05;02;2005;50220051;5;180;0;23.412;31;10;0;26.23957737;;;;0.433333333;1.45
05;05;2005;50520051;4;188;0;;31;10;0;26.19979632;;;;0.433333333;1.45
05;06;2005;50620051;4;184;0;;31;10;0;26.24594233;;;;0.433333333;1.45
05;07;2005;50720051;3;180;0;;31;10;0;26.25787665;;;;0.433333333;1.45
05;08;2005;50820051;6;184;0;;31;10;0;26.25469416;;;;0.433333333;1.45
05;09;2005;50920051;4;180;0;22.375;31;10;0;26.10193495;;;;0.433333333;1.45
05;10;2005;51020051;5;180;0;;31;10;0;26.09159188;;;;0.433333333;1.45
06;02;2005;60220052;5;192;0;;25;5;3;43.21176246;;;;0.433333333;1.45
06;03;2005;60320051;3;188;0;17.66666667;25;5;3;43.156069;;;;0.433333333;1.45
06;04;2005;60420051;1;180;0;;25;5;3;43.08287187;;;;0.433333333;1.45
06;05;2005;60520051;5;190;1;20.056;25;5;3;43.05979887;;1;;0.433333333;1.45
06;08;2005;60820051;5;186;1;;25;5;3;43.13936096;;1;;0.433333333;1.45
06;10;2005;61020051;6;184;0;;25;5;3;43.13697409;;;;0.433333333;1.45
07;01;2005;70120052;2;217;0;;30;7;2;24.87110941;;;;0.433333333;1.45
07;02;2005;70220051;6;178;1;;30;7;2;24.85360575;1;;;0.433333333;1.45
07;04;2005;70420051;5;186;0;;30;7;2;24.83530647;;;;0.433333333;1.45
07;05;2005;70520051;4;176;0;;30;7;2;24.81939406;;;;0.433333333;1.45
07;07;2005;70720051;5;178;0;;30;7;2;24.81859843;;;;0.433333333;1.45
07;08;2005;70820051;3;178;0;;30;7;2;24.82814589;;;;0.433333333;1.45
07;09;2005;70920051;5;178;0;;30;7;2;24.86713131;;;;0.433333333;1.45
08;02;2005;80220051;4;181;0;;10;2;8;16.03892177;;;;0.433333333;1.45
08;05;2005;80520052;6;183;0;;10;2;8;15.89332315;;;;0.433333333;1.45
09;01;2005;90120051;4;176;0;18.97;34;8;0;22.75714468;;;;0.433333333;1.45
09;02;2005;90220051;5;176;0;;34;8;0;22.66087455;;;;0.433333333;1.45
09;03;2005;90320051;3;211;0;19.8;34;8;0;22.59165553;;;;0.433333333;1.45
09;06;2005;90620051;6;176;0;18.90666667;34;8;0;22.42457514;;;;0.433333333;1.45
09;07;2005;90720051;5;174;0;20.588;34;8;0;22.41741455;;;;0.433333333;1.45
09;08;2005;90820052;2;211;0;;34;8;0;22.41661893;;;;0.433333333;1.45
09;09;2005;90920051;6;180;0;;34;8;0;22.39434154;;;;0.433333333;1.45
09;10;2005;91020051;5;182;0;;34;8;0;22.37842913;;;;0.433333333;1.45
10;01;2005;100120051;4;188;0;21.76;20;7;1;24.93635033;;;;0.433333333;1.45
10;06;2005;100620051;5;188;0;21.6;20;7;1;24.70959837;;;;0.433333333;1.45
10;08;2005;100820051;4;182;1;;20;7;1;24.69607282;1;;;0.433333333;1.45
10;09;2005;100920051;2;186;0;;20;7;1;24.64913118;;;;0.433333333;1.45
10;10;2005;101020051;5;184;0;17.156;20;7;1;24.62287569;;;;0.433333333;1.45
11;01;2005;110120052;1;196;0;;37;9;0;30.51365285;;;;0.433333333;1.45
11;02;2005;110220051;6;180;0;;37;9;0;30.40544841;;;;0.433333333;1.45
11;03;2005;110320051;4;182;0;;37;9;0;30.27337534;;;;0.433333333;1.45
11;04;2005;110420051;6;186;0;23.14333333;37;9;0;30.08003946;;;;0.433333333;1.45
11;05;2005;110520051;1;211;0;;37;9;0;29.97660875;;;;0.433333333;1.45
11;06;2005;110620051;5;188;0;;37;9;0;29.62653555;;;;0.433333333;1.45
11;07;2005;110720051;6;188;0;;37;9;0;29.50957928;;;;0.433333333;1.45
11;08;2005;110820051;5;182;0;;37;9;0;29.45547705;;;;0.433333333;1.45
11;09;2005;110920051;4;198;0;22.625;37;9;0;29.39023614;;;;0.433333333;1.45
12;01;2005;120120051;5;188;0;;30;8;0;24.44306537;;;;0.433333333;1.45
12;02;2005;120220051;4;196;0;;30;8;0;24.31417478;;;;0.433333333;1.45
12;03;2005;120320051;4;180;0;;30;8;0;24.2576857;;;;0.433333333;1.45
12;05;2005;120520051;4;188;0;;30;8;0;24.08105786;;;;0.433333333;1.45
12;06;2005;120620051;6;188;0;;30;8;0;23.94421106;;;;0.433333333;1.45
12;07;2005;120720051;3;180;0;;30;8;0;23.80975113;;;;0.433333333;1.45
12;09;2005;120920051;4;188;0;;30;8;0;23.65301381;;;;0.433333333;1.45
13;02;2005;130220051;4;180;0;;19;6;0;26.58010311;;;;0.433333333;1.45
13;03;2005;130320051;4;180;0;;19;6;0;26.59521991;;;;0.433333333;1.45
13;04;2005;130420051;1;192;0;;19;6;0;26.73047546;;;;0.433333333;1.45
13;05;2005;130520051;5;192;0;;19;6;0;26.66762141;;;;0.433333333;1.45
13;08;2005;130820051;5;180;0;;19;6;0;26.81401566;;;;0.433333333;1.45
14;02;2005;140220051;4;179;0;;46;9;1;23.57186048;;;;0.433333333;1.45
14;03;2005;140320051;4;179;0;;46;9;1;23.76121825;;;;0.433333333;1.45
14;04;2005;140420052;7;189;0;20.71;46;9;1;23.90602126;;;;0.433333333;1.45
14;05;2005;140520051;5;181;0;;46;9;1;23.97921838;;;;0.433333333;1.45
14;06;2005;140620052;5;187;0;;46;9;1;24.07151041;;;;0.433333333;1.45
14;07;2005;140720051;7;189;0;;46;9;1;24.15823309;;;;0.433333333;1.45
14;08;2005;140820051;6;179;0;;46;9;1;24.20358348;;;;0.433333333;1.45
14;09;2005;140920051;4;179;0;;46;9;1;24.28632805;;;;0.433333333;1.45
14;10;2005;141020051;4;183;0;;46;9;1;24.35236459;;;;0.433333333;1.45
15;01;2005;150120051;6;177;1;;28;10;0;22.59404239;;1;;0.433333333;1.45
15;02;2005;150220051;6;177;0;;28;10;0;22.62666285;;;;0.433333333;1.45
15;06;2005;150620051;3;187;0;;28;10;0;22.75555343;;;;0.433333333;1.45
15;07;2005;150720051;3;175;0;;28;10;0;22.75634905;;;;0.433333333;1.45
15;08;2005;150820051;5;179;0;;28;10;0;22.77226147;;;;0.433333333;1.45
15;10;2005;151020051;5;173;1;22.81;28;10;0;22.73248043;1;;;0.433333333;1.45
16;01;2005;160120051;4;175;0;21.075;21;6;2;27.694768;;;;0.433333333;1.45
16;04;2005;160420051;4;185;0;17.05;21;6;2;27.79262937;;;;0.433333333;1.45
16;05;2005;160520051;5;179;0;;21;6;2;27.8586659;;;;0.433333333;1.45
16;08;2005;160820051;4;183;0;21.375;21;6;2;28.03847623;;;;0.433333333;1.45
16;09;2005;160920051;4;183;1;15.4225;21;6;2;28.09019159;;1;;0.433333333;1.45
17;01;2005;170120051;2;180;0;;18;7;3;21.2239832;;;;0.433333333;1.45
17;04;2005;170420051;4;178;0;;18;7;3;21.03064732;;;;0.433333333;1.45
17;05;2005;170520051;5;180;0;;18;7;3;20.97018013;;;;0.433333333;1.45
17;07;2005;170720051;2;174;0;;18;7;3;20.77684425;;;;0.433333333;1.45
17;10;2005;171020051;5;178;0;;18;7;3;20.76490994;;;;0.433333333;1.45
18;01;2005;180120051;3;187;0;23.06666667;23;9;0;12.38702183;;;;0.433333333;1.45
18;02;2005;180220051;3;185;0;18.76666667;23;9;0;12.38224811;;;;0.433333333;1.45
18;04;2005;180420051;4;181;0;;23;9;0;12.39179556;;;;0.433333333;1.45
18;08;2005;180820051;5;185;0;;23;9;0;12.40054739;;;;0.433333333;1.45
18;09;2005;180920051;3;195;0;;23;9;0;12.39577366;;;;0.433333333;1.45
18;10;2005;181020051;5;185;0;21.978;23;9;0;12.44748902;;;;0.433333333;1.45
19;05;2005;190520051;5;177;1;20.4;14;5;2;24.98567882;1;;;0.433333333;1.45
19;07;2005;190720051;4;179;0;;14;5;2;24.84724079;;;;0.433333333;1.45
19;09;2005;190920051;5;193;1;;14;5;2;24.70243778;1;;;0.433333333;1.45
20;04;2005;200420051;1;181;0;;19;8;2;35.72019604;;;;0.433333333;1.45
20;05;2005;200520051;2;191;0;;19;8;2;35.62074343;;;;0.433333333;1.45
20;07;2005;200720051;4;183;1;21.14;19;8;2;35.41308637;;1;;0.433333333;1.45
20;08;2005;200820051;2;193;0;;19;8;2;35.34864108;;;;0.433333333;1.45
20;09;2005;200920051;5;193;0;;19;8;2;35.24361912;;;;0.433333333;1.45
20;10;2005;201020051;5;187;0;21.34;19;8;2;35.1553052;;;;0.433333333;1.45
21;01;2005;210120051;6;180;0;21.90333333;19;4;0;31.76039081;;;;0.433333333;1.45
21;05;2005;210520051;6;186;1;23.31666667;19;4;0;31.42782127;1;;;0.433333333;1.45
21;07;2005;210720051;3;188;0;;19;4;0;30.91225893;;;;0.433333333;1.45
21;08;2005;210820051;4;188;0;;19;4;0;30.99182102;;;;0.433333333;1.45
22;02;2005;220220051;5;178;1;;25;7;0;29.1109732;;1;;0.433333333;1.45
22;03;2005;220320051;6;184;0;;25;7;0;29.10460824;;;;0.433333333;1.45
22;05;2005;220520052;4;188;0;;25;7;0;28.91127236;;;;0.433333333;1.45
22;07;2005;220720051;3;184;0;;25;7;0;28.75851314;;;;0.433333333;1.45
22;08;2005;220820051;4;184;0;;25;7;0;28.61689262;;;;0.433333333;1.45
22;09;2005;220920051;3;182;0;;25;7;0;28.58029406;;;;0.433333333;1.45
23;01;2005;230120052;2;196;0;;23;8;0;31.699128;;;;0.433333333;1.45
23;03;2005;230320051;4;205;0;;23;8;0;31.89166826;;;;0.433333333;1.45
23;04;2005;230420051;5;186;0;;23;8;0;32.02294571;;;;0.433333333;1.45
23;06;2005;230620051;6;186;0;;23;8;0;32.36426707;;;;0.433333333;1.45
23;08;2005;230820051;3;211;0;;23;8;0;32.78594615;;;;0.433333333;1.45
23;10;2005;231020051;3;200;0;;23;8;0;33.10101203;;;;0.433333333;1.45
24;02;2005;240220051;3;179;0;;25;10;0;16.33568837;;;;0.433333333;1.45
24;03;2005;240320051;5;183;0;16.096;25;10;0;16.31738909;;;;0.433333333;1.45
24;04;2005;240420051;4;181;0;21.0075;25;10;0;16.29749857;;;;0.433333333;1.45
24;05;2005;240520053;2;193;0;22.8;25;10;0;16.25612628;;;;0.433333333;1.45
24;07;2005;240720051;4;183;0;18.02;25;10;0;16.27362994;;;;0.433333333;1.45
24;08;2005;240820051;2;181;0;16.58;25;10;0;16.28795112;;;;0.433333333;1.45
24;09;2005;240920051;5;185;0;;25;10;0;16.33409713;;;;0.433333333;1.45
25;09;2005;250920051;3;189;0;;3;2;4;10.47832729;;;;0.433333333;1.45
26;01;2005;260120051;5;181;0;20.76;35;8;2;16.33727961;;;;0.433333333;1.45
26;02;2005;260220051;4;177;0;;35;8;2;16.54971039;;;;0.433333333;1.45
26;03;2005;260320051;5;179;0;;35;8;2;16.70644771;;;;0.433333333;1.45
26;05;2005;260520052;6;177;0;;35;8;2;16.94831647;;;;0.433333333;1.45
26;06;2005;260620051;6;177;0;;35;8;2;17.0334479;;;;0.433333333;1.45
26;08;2005;260820051;5;177;0;;35;8;2;16.89103176;;;;0.433333333;1.45
26;09;2005;260920051;4;189;0;;35;8;2;16.81703902;;;;0.433333333;1.45
27;03;2005;270320051;1;191;0;;28;6;4;12.88030679;;;;0.433333333;1.45
27;04;2005;270420051;1;191;0;21.3;28;6;4;12.88905862;;;;0.433333333;1.45
27;05;2005;270520052;5;181;1;;28;6;4;12.89064986;;1;;0.433333333;1.45
27;06;2005;270620052;3;181;0;19.31333333;28;6;4;12.89144548;;;;0.433333333;1.45
27;07;2005;270720051;4;177;0;;28;6;4;12.85086882;;;;0.433333333;1.45
27;08;2005;270820051;4;173;0;;28;6;4;12.87712431;;;;0.433333333;1.45
27;09;2005;270920051;5;181;0;20.72;28;6;4;12.91372287;;;;0.433333333;1.45
27;10;2005;271020051;5;179;0;;28;6;4;12.34803641;;;;0.433333333;1.45
28;01;2005;280120051;4;181;0;;6;5;2;16.96025078;;;;0.433333333;1.45
28;07;2005;280720051;2;179;0;;6;5;2;16.57198778;;;;0.433333333;1.45
29;01;2005;290120052;5;193;0;;20;9;1;37.40611673;;;;0.433333333;1.45
29;02;2005;290220052;5;191;0;22.758;20;9;1;37.42521164;;;;0.433333333;1.45
29;08;2005;290820051;3;189;1;;20;9;1;37.73073006;;1;;0.433333333;1.45
29;09;2005;290920051;2;189;0;;20;9;1;37.73152568;;;;0.433333333;1.45
29;10;2005;291020051;5;191;1;;20;9;1;37.69890523;;1;;0.433333333;1.45
30;02;2005;300220051;6;183;0;22.14166667;17;6;3;31.54079944;;;;0.433333333;1.45
30;03;2005;300320051;4;177;0;22.4975;17;6;3;31.64184329;;;;0.433333333;1.45
30;04;2005;300420052;2;187;0;;17;6;3;31.67685061;;;;0.433333333;1.45
30;05;2005;300520051;3;179;0;18.63333333;17;6;3;31.75959519;;;;0.433333333;1.45
30;09;2005;300920051;2;187;0;;17;6;3;31.81131055;;;;0.433333333;1.45
31;01;2005;310120051;4;185;0;21.95;23;6;1;15.99277576;;;;0.433333333;1.45
31;03;2005;310320051;4;187;0;20.225;23;6;1;15.98959328;;;;0.433333333;1.45
31;05;2005;310520051;2;183;0;;23;6;1;16.03414805;;;;0.433333333;1.45
31;06;2005;310620052;5;197;0;;23;6;1;16.05562981;;;;0.433333333;1.45
31;07;2005;310720051;3;201;0;;23;6;1;16.07074661;;;;0.433333333;1.45
31;09;2005;310920051;5;183;1;;23;6;1;16.09620648;1;;;0.433333333;1.45
32;01;2005;320120052;5;186;0;;5;4;5;20.83333333;;;;0.433333333;1.45
33;03;2005;330320051;4;187;0;;7;5;2;17.58322195;;;;0.433333333;1.45
33;10;2005;331020051;3;197;0;17.89666667;7;5;2;17.66994462;;;;0.433333333;1.45
34;01;2005;340120051;4;187;1;;20;7;3;23.3976195;;1;;0.433333333;1.45
34;02;2005;340220051;1;187;0;;20;7;3;23.4127363;;;;0.433333333;1.45
34;06;2005;340620052;4;185;0;;20;7;3;23.52889695;;;;0.433333333;1.45
34;07;2005;340720051;2;177;0;;20;7;3;23.52651009;;;;0.433333333;1.45
34;08;2005;340820052;4;189;0;;20;7;3;23.61561963;;;;0.433333333;1.45
34;10;2005;341020052;5;185;0;22.62;20;7;3;23.68404303;;;;0.433333333;1.45
35;01;2005;350120051;2;187;0;;15;6;0;16.55527974;;;;0.433333333;1.45
35;02;2005;350220051;1;177;0;;15;6;0;16.47412641;;;;0.433333333;1.45
35;03;2005;350320051;5;177;1;;15;6;0;16.46537458;;1;;0.433333333;1.45
35;04;2005;350420051;2;179;0;;15;6;0;16.39217746;;;;0.433333333;1.45
35;09;2005;350920051;5;181;0;;15;6;0;16.43991471;;;;0.433333333;1.45
36;02;2005;360220051;5;179;0;;26;8;0;13.55658456;;;;0.433333333;1.45
36;03;2005;360320051;3;179;0;16.76666667;26;8;0;13.48736554;;;;0.433333333;1.45
36;04;2005;360420051;3;177;1;20.84666667;26;8;0;13.34733626;1;;;0.433333333;1.45
36;05;2005;360520051;3;179;0;16.03333333;26;8;0;13.28686907;;;;0.433333333;1.45
36;06;2005;360620051;5;179;0;19.356;26;8;0;13.25345299;;;;0.433333333;1.45
36;07;2005;360720051;3;181;0;;26;8;0;13.22640188;;;;0.433333333;1.45
36;09;2005;360920051;4;213;0;20.775;26;8;0;13.05693463;;;;0.433333333;1.45
36;10;2005;361020051;4;181;0;;26;8;0;13.07443829;;;;0.433333333;1.45
37;03;2005;370320051;4;181;0;22.2075;25;9;0;21.87639234;;;;0.433333333;1.45
37;04;2005;370420051;4;183;0;;25;9;0;22.28534148;;;;0.433333333;1.45
37;05;2005;370520051;6;179;0;;25;9;0;22.2630641;;;;0.433333333;1.45
37;07;2005;370720051;6;179;0;;25;9;0;22.27658965;;;;0.433333333;1.45
37;08;2005;370820051;3;179;0;;25;9;0;22.3354656;;;;0.433333333;1.45
37;09;2005;370920051;2;187;1;18.6;25;9;0;22.29568455;1;;;0.433333333;1.45
38;02;2005;380220051;4;211;0;21.325;38;10;0;28.12440328;;;;0.433333333;1.45
38;03;2005;380320051;4;179;0;;38;10;0;28.227834;;;;0.433333333;1.45
38;04;2005;380420051;5;179;0;;38;10;0;28.20396537;;;;0.433333333;1.45
38;05;2005;380520051;6;179;0;;38;10;0;28.18487047;;;;0.433333333;1.45
38;06;2005;380620051;5;183;1;;38;10;0;28.06473172;1;;;0.433333333;1.45
38;07;2005;380720051;2;177;0;;38;10;0;28.07984851;;;;0.433333333;1.45
38;08;2005;380820051;2;183;0;16.725;38;10;0;28.09098721;;;;0.433333333;1.45
38;09;2005;380920051;6;179;2;;38;10;0;28.10928649;;2;;0.433333333;1.45
38;10;2005;381020051;4;189;0;13.175;38;10;0;28.17134492;;;;0.433333333;1.45
39;03;2005;390320051;5;179;0;;27;8;0;36.64550315;;;;0.433333333;1.45
39;05;2005;390520051;4;195;0;;27;8;0;36.74018204;;;;0.433333333;1.45
39;06;2005;390620052;4;199;0;;27;8;0;36.82372223;;;;0.433333333;1.45
39;07;2005;390720051;5;181;0;;27;8;0;36.71313093;;;;0.433333333;1.45
39;08;2005;390820052;4;189;0;20.6825;27;8;0;36.69642289;;;;0.433333333;1.45
39;09;2005;390920051;5;181;0;19.27;27;8;0;36.93351792;;;;0.433333333;1.45
40;01;2005;400120051;5;178;0;;18;8;0;22.06018077;;;;0.433333333;1.45
40;02;2005;400220051;4;178;0;19.2;18;8;0;22.05461142;;;;0.433333333;1.45
40;05;2005;400520051;5;178;0;22.414;18;8;0;21.99414423;;;;0.433333333;1.45
40;06;2005;400620051;4;178;0;15.9;18;8;0;21.95834129;;;;0.433333333;1.45
01;02;2006;10220062;3;187;0;22.33;30;9;1;28.25647635;;3;;-0.966666667;0.05
01;03;2006;10320062;5;187;0;22.852;30;9;1;29.57959392;4;;;-0.966666667;0.05
01;04;2006;10420062;3;187;0;;30;9;1;29.67109032;;1;;-0.966666667;0.05
01;05;2006;10520061;4;177;0;23.6575;30;9;1;29.64483483;3;1;3;-0.966666667;0.05
01;07;2006;10720061;5;179;0;;30;9;1;29.64483483;3;2;1.5;-0.966666667;0.05
01;08;2006;10820061;2;173;0;17.81;30;9;1;29.66313411;2;;;-0.966666667;0.05
01;09;2006;10920061;4;179;0;22.425;30;9;1;29.62733117;;3;;-0.966666667;0.05
01;10;2006;11020063;4;215;0;17.7725;30;9;1;29.60107568;1;;;-0.966666667;0.05
02;02;2006;20220061;2;177;0;21.815;23;7;3;28.6996372;1;;;-0.966666667;0.05
02;03;2006;20320061;4;177;0;24.3025;23;7;3;28.57392909;;4;;-0.966666667;0.05
02;06;2006;20620061;3;177;0;24.44333333;23;7;3;28.22942524;1;2;0.5;-0.966666667;0.05
02;07;2006;20720061;6;185;0;22.52166667;23;7;3;28.14111132;;4;;-0.966666667;0.05
02;08;2006;20820061;4;185;0;20.4725;23;7;3;28.05518427;1;3;0.333333333;-0.966666667;0.05
02;09;2006;20920061;4;189;0;21.8225;23;7;3;27.98198714;3;1;3;-0.966666667;0.05
03;03;2006;30320061;5;182;0;18.486;16;10;0;30.87088664;;5;;-0.966666667;0.05
03;04;2006;30420061;4;180;0;20.8075;16;10;0;31.0864999;;4;;-0.966666667;0.05
03;08;2006;30820061;4;178;0;;16;10;0;31.21539049;2;2;1;-0.966666667;0.05
03;09;2006;30920061;3;188;0;18.99;16;10;0;31.16526637;;2;;-0.966666667;0.05
04;03;2006;40320061;6;186;0;19.365;16;9;1;30.70460187;1;5;0.2;-0.966666667;0.05
04;08;2006;40820062;3;188;0;20.05333333;16;9;1;30.59878429;;1;;-0.966666667;0.05
04;09;2006;40920061;3;184;0;22.53;16;9;1;30.7133537;2;1;2;-0.966666667;0.05
04;10;2006;41020061;4;180;0;22.1275;16;9;1;30.7968939;1;2;0.5;-0.966666667;0.05
05;01;2006;50120061;3;175;0;24.16666667;44;10;0;26.34300808;1;2;0.5;-0.966666667;0.05
05;02;2006;50220061;6;179;0;19.90333333;44;10;0;26.23957737;1;4;0.25;-0.966666667;0.05
05;03;2006;50320061;4;181;0;;44;10;0;26.21570874;;4;;-0.966666667;0.05
05;05;2006;50520061;7;177;0;21.50285714;44;10;0;26.19979632;3;3;1;-0.966666667;0.05
05;06;2006;50620061;1;175;0;24.53;44;10;0;26.24594233;1;;;-0.966666667;0.05
05;07;2006;50720061;5;175;0;22.974;44;10;0;26.25787665;;5;;-0.966666667;0.05
05;08;2006;50820061;6;175;1;24.52166667;44;10;0;26.25469416;2;2;1;-0.966666667;0.05
05;09;2006;50920061;6;179;0;25.11;44;10;0;26.10193495;;3;;-0.966666667;0.05
05;10;2006;51020061;6;177;1;;44;10;0;26.09159188;5;1;5;-0.966666667;0.05
06;01;2006;60120061;3;179;0;22.78333333;22;8;2;43.32155814;;3;;-0.966666667;0.05
06;04;2006;60420061;4;185;0;20.805;22;8;2;43.08287187;2;3;0.666666667;-0.966666667;0.05
06;05;2006;60520062;1;189;0;21.33;22;8;2;43.05979887;;;;-0.966666667;0.05
06;06;2006;60620061;2;191;0;;22;8;2;43.02797403;1;1;1;-0.966666667;0.05
06;07;2006;60720061;5;186;0;23.55;22;8;2;43.1218573;1;2;0.5;-0.966666667;0.05
06;08;2006;60820061;3;181;0;22.49333333;22;8;2;43.13936096;;3;;-0.966666667;0.05
06;10;2006;61020061;4;181;0;19.985;22;8;2;43.13697409;3;1;3;-0.966666667;0.05
07;03;2006;70320062;1;207;0;20.48;12;9;1;24.82655464;;1;;-0.966666667;0.05
07;04;2006;70420061;6;179;0;;12;9;1;24.83530647;2;4;0.5;-0.966666667;0.05
07;05;2006;70520061;1;177;0;14.6;12;9;1;24.81939406;1;;;-0.966666667;0.05
07;07;2006;70720061;2;189;0;20.52;12;9;1;24.81859843;;2;;-0.966666667;0.05
