"","year","sampling_unit","sampling_unit_id","species","dist_colony","sdist_colony","lemmings","lemmingsHL","pa","inaccessible_nest_rlha"
"2727",2010,"transect","TR056B","lalo",3.41767536619529,0.595576226051584,3.989,"high",1,"NA"
"2728",2012,"transect","TR056B","lalo",4.11822084852099,0.717655765456611,0.1735,"low",1,"NA"
"2729",2013,"transect","TR056B","lalo",4.16533254289711,0.725865616344427,0.0385,"low",1,"NA"
"2730",2014,"transect","TR056B","lalo",4.54044222178184,0.791233558869142,6.3315,"high",1,"NA"
"2731",2010,"transect","TR057A","lalo",3.99389778616769,0.695990787846411,3.989,"high",1,"NA"
"2732",2012,"transect","TR057A","lalo",5.25458234316872,0.915682148274259,0.1735,"low",1,"NA"
"2733",2013,"transect","TR057A","lalo",5.211593133282,0.908190696149075,0.0385,"low",1,"NA"
"2734",2014,"transect","TR057A","lalo",5.5869774351973,0.973606495456723,6.3315,"high",1,"NA"
"2735",2010,"transect","TR057B","lalo",4.17915804696828,0.728274897699647,3.989,"high",1,"NA"
"2736",2012,"transect","TR057B","lalo",5.58808525690358,0.973799548394837,0.1735,"low",1,"NA"
"2737",2013,"transect","TR057B","lalo",5.51709317148185,0.961428215899886,0.0385,"low",0,"NA"
"2738",2014,"transect","TR057B","lalo",5.88844601015114,1.02614147812947,6.3315,"high",1,"NA"
"2739",2010,"transect","TR058A","lalo",12.8362076956116,2.23688306144692,3.989,"high",0,"NA"
"2740",2011,"transect","TR058A","lalo",12.1031882829725,2.10914449981515,6.927,"high",1,"NA"
"2741",2012,"transect","TR058A","lalo",11.0355868969015,1.92310049729438,0.1735,"low",1,"NA"
"2742",2013,"transect","TR058A","lalo",11.1619668081077,1.94512390867786,0.0385,"low",1,"NA"
"2743",2014,"transect","TR058A","lalo",10.8132225553497,1.88435049878375,6.3315,"high",1,"NA"
"2744",2015,"transect","TR058A","lalo",11.5879985544679,2.01936571121566,2.4595,"high",1,"NA"
"2745",2016,"transect","TR058A","lalo",11.6717423215076,2.0339591969581,2.26800095,"high",1,"NA"
"2746",2017,"transect","TR058A","lalo",11.9665378249233,2.08533130652647,0.248664461391466,"low",1,"NA"
"2747",2018,"transect","TR058A","lalo",11.526561556419,2.0086594821221,0.0290023201856149,"low",1,"NA"
"2748",2010,"transect","TR059A","lalo",12.2522656659114,2.13512325309248,3.989,"high",1,"NA"
"2749",2012,"transect","TR059A","lalo",10.4062334832337,1.81342714017204,0.1735,"low",1,"NA"
"2750",2013,"transect","TR059A","lalo",10.5491337149913,1.83832944118457,0.0385,"low",1,"NA"
"2751",2014,"transect","TR059A","lalo",10.2075313258846,1.77880059777049,6.3315,"high",0,"NA"
"2752",2015,"transect","TR059A","lalo",10.973844996069,1.91234113476077,2.4595,"high",1,"NA"
"2753",2016,"transect","TR059A","lalo",11.0823032044689,1.93124144667514,2.26800095,"high",1,"NA"
"2754",2017,"transect","TR059A","lalo",11.3517405124825,1.97819454720992,0.248664461391466,"low",1,"NA"
"2755",2018,"transect","TR059A","lalo",10.925923516124,1.90399016776878,0.0290023201856149,"low",1,"NA"
"2756",2010,"transect","TR059B","lalo",11.852939452161,2.06553525134681,3.989,"high",1,"NA"
"2757",2012,"transect","TR059B","lalo",9.98246249371696,1.73957930513688,0.1735,"low",0,"NA"
"2758",2013,"transect","TR059B","lalo",10.1346684801408,1.76610325994938,0.0385,"low",1,"NA"
"2759",2014,"transect","TR059B","lalo",9.79751974422995,1.70735052593083,6.3315,"high",1,"NA"
"2760",2015,"transect","TR059B","lalo",10.5582447469705,1.83991716191875,2.4595,"high",0,"NA"
"2761",2016,"transect","TR059B","lalo",10.6808277560482,1.8612789116761,2.26800095,"high",1,"NA"
"2762",2017,"transect","TR059B","lalo",10.935462788459,1.90565251518561,0.248664461391466,"low",1,"NA"
"2763",2018,"transect","TR059B","lalo",10.5181228562438,1.83292537899594,0.0290023201856149,"low",1,"NA"
"2764",2010,"transect","TR060A","lalo",11.6240448419657,2.0256472650705,3.989,"high",0,"NA"
"2765",2012,"transect","TR060A","lalo",9.69671534215591,1.68978399344197,0.1735,"low",1,"NA"
"2766",2013,"transect","TR060A","lalo",9.87288780683982,1.7204844317248,0.0385,"low",1,"NA"
"2767",2014,"transect","TR060A","lalo",9.54818530349425,1.6639006223189,6.3315,"high",1,"NA"
"2768",2015,"transect","TR060A","lalo",10.2922763862603,1.79356857243956,2.4595,"high",0,"NA"
"2769",2016,"transect","TR060A","lalo",10.4498492311942,1.82102777504324,2.26800095,"high",1,"NA"
"2770",2017,"transect","TR060A","lalo",10.6667073359027,1.8588182372002,0.248664461391466,"low",1,"NA"
"2771",2018,"transect","TR060A","lalo",10.2720465129166,1.7900432429894,0.0290023201856149,"low",1,"NA"
"2772",2010,"transect","TR061A","lalo",13.3526512010777,2.32688033766475,3.989,"high",1,"NA"
"2773",2012,"transect","TR061A","lalo",11.650088512041,2.03018572735086,0.1735,"low",1,"NA"
"2774",2013,"transect","TR061A","lalo",11.7431645934387,2.04640549527932,0.0385,"low",1,"NA"
"2775",2014,"transect","TR061A","lalo",11.3827351512288,1.98359578284364,6.3315,"high",1,"NA"
"2776",2015,"transect","TR061A","lalo",12.1693370384079,2.12067181645555,2.4595,"high",1,"NA"
"2777",2016,"transect","TR061A","lalo",12.2048734000908,2.12686450883003,2.26800095,"high",1,"NA"
"2778",2017,"transect","TR061A","lalo",12.5471163053243,2.18650497085519,0.248664461391466,"low",1,"NA"
"2779",2018,"transect","TR061A","lalo",12.0819825307098,2.10544911024476,0.0290023201856149,"low",1,"NA"
"2780",2010,"transect","TR062A","lalo",12.607709244809,2.1970641113109,3.989,"high",1,"NA"
"2781",2012,"transect","TR062A","lalo",10.8620654738204,1.89286203892003,0.1735,"low",1,"NA"
"2782",2013,"transect","TR062A","lalo",10.9687572971243,1.91145453430517,0.0385,"low",1,"NA"
"2783",2014,"transect","TR062A","lalo",10.6128576547918,1.84943420085569,6.3315,"high",0,"NA"
"2784",2015,"transect","TR062A","lalo",11.3952643474883,1.98577916500377,2.4595,"high",1,"NA"
"2785",2016,"transect","TR062A","lalo",11.4514985154309,1.99557873047733,2.26800095,"high",1,"NA"
"2786",2017,"transect","TR062A","lalo",11.7736858883189,2.05172424433277,0.248664461391466,"low",1,"NA"
"2787",2018,"transect","TR062A","lalo",11.3187881840625,1.97245215763305,0.0290023201856149,"low",1,"NA"
"2788",2010,"transect","TR062B","lalo",12.2290435610124,2.13107648676308,3.989,"high",1,"NA"
"2789",2012,"transect","TR062B","lalo",10.5170116997713,1.83273174492964,0.1735,"low",1,"NA"
"2790",2013,"transect","TR062B","lalo",10.6118765795449,1.84926323520494,0.0385,"low",1,"NA"
"2791",2014,"transect","TR062B","lalo",10.2522533623575,1.7865940184,6.3315,"high",0,"NA"
"2792",2015,"transect","TR062B","lalo",11.0381482474133,1.92354684731536,2.4595,"high",1,"NA"
"2793",2016,"transect","TR062B","lalo",11.078522500035,1.93058260771669,2.26800095,"high",1,"NA"
"2794",2017,"transect","TR062B","lalo",11.4160772982315,1.98940610358877,0.248664461391466,"low",1,"NA"
"2795",2018,"transect","TR062B","lalo",10.9530461240048,1.9087166495763,0.0290023201856149,"low",1,"NA"
"2796",2010,"transect","TR063A","lalo",12.4397067280953,2.1677873971264,3.989,"high",1,"NA"
"2797",2012,"transect","TR063A","lalo",10.7799226268431,1.87854753518343,0.1735,"low",1,"NA"
"2798",2013,"transect","TR063A","lalo",10.8580975916728,1.89217058170959,0.0385,"low",1,"NA"
"2799",2014,"transect","TR063A","lalo",10.4936707027225,1.82866426003271,6.3315,"high",1,"NA"
"2800",2015,"transect","TR063A","lalo",11.283363487527,1.96627892442303,2.4595,"high",1,"NA"
"2801",2016,"transect","TR063A","lalo",11.2998426065073,1.96915063412022,2.26800095,"high",1,"NA"
"2802",2017,"transect","TR063A","lalo",11.6600305634586,2.0319182644786,0.248664461391466,"low",1,"NA"
"2803",2018,"transect","TR063A","lalo",11.1856755483532,1.94925547780801,0.0290023201856149,"low",1,"NA"
"2804",2010,"transect","TR064A","lalo",13.6605684063616,2.38053908152125,3.989,"high",1,"NA"
"2805",2012,"transect","TR064A","lalo",11.9861102064376,2.08874205911942,0.1735,"low",1,"NA"
"2806",2013,"transect","TR064A","lalo",12.0704355711219,2.10343689612936,0.0385,"low",1,"NA"
"2807",2014,"transect","TR064A","lalo",11.7074263937558,2.04017762989938,6.3315,"high",1,"NA"
"2808",2015,"transect","TR064A","lalo",12.496109415467,2.17761632939313,2.4595,"high",1,"NA"
"2809",2016,"transect","TR064A","lalo",12.5187395381209,2.18155993479773,2.26800095,"high",1,"NA"
"2810",2017,"transect","TR064A","lalo",12.8732428837318,2.24333694463019,0.248664461391466,"low",1,"NA"
"2811",2018,"transect","TR064A","lalo",12.4019979574834,2.16121613307007,0.0290023201856149,"low",1,"NA"
"2812",2010,"transect","TR065A","lalo",12.7969870073871,2.2300483252672,3.989,"high",1,"NA"
"2813",2011,"transect","TR065A","lalo",13.5913279291503,2.36847299048305,6.927,"high",1,"NA"
"2814",2013,"transect","TR065A","lalo",14.6091316732103,2.54583907935862,0.0385,"low",1,"NA"
"2815",2014,"transect","TR065A","lalo",14.8813022158572,2.59326848305079,6.3315,"high",1,"NA"
"2816",2015,"transect","TR065A","lalo",14.2235828108934,2.47865196771881,2.4595,"high",1,"NA"
"2817",2016,"transect","TR065A","lalo",13.9495260352844,2.43089386238338,2.26800095,"high",1,"NA"
"2818",2017,"transect","TR065A","lalo",13.8787938077211,2.41856781364012,0.248664461391466,"low",1,"NA"
"2819",2018,"transect","TR065A","lalo",14.1689081080899,2.46912416016919,0.0290023201856149,"low",1,"NA"
"2820",2010,"transect","TR065B","lalo",13.1800381319509,2.29680017227088,3.989,"high",1,"NA"
"2821",2011,"transect","TR065B","lalo",13.973006923388,2.43498572519148,6.927,"high",1,"NA"
"2822",2013,"transect","TR065B","lalo",14.9900856742881,2.61222547418867,0.0385,"low",1,"NA"
"2823",2014,"transect","TR065B","lalo",15.2676505020056,2.66059490512168,6.3315,"high",1,"NA"
"2824",2015,"transect","TR065B","lalo",14.6006739600449,2.54436520827715,2.4595,"high",1,"NA"
"2825",2016,"transect","TR065B","lalo",14.3373912083563,2.49848462254741,2.26800095,"high",1,"NA"
"2826",2017,"transect","TR065B","lalo",14.2524475195015,2.48368203417537,0.248664461391466,"low",1,"NA"
"2827",2018,"transect","TR065B","lalo",14.5526702120744,2.53599990496737,0.0290023201856149,"low",1,"NA"
"2828",2010,"transect","TR065C","lalo",13.5249525551134,2.35690618248172,3.989,"high",1,"NA"
"2829",2011,"transect","TR065C","lalo",14.3160261773321,2.49476147649535,6.927,"high",1,"NA"
"2830",2013,"transect","TR065C","lalo",15.3318194443632,2.67177721251608,0.0385,"low",1,"NA"
"2831",2014,"transect","TR065C","lalo",15.6149234585055,2.72111192171365,6.3315,"high",1,"NA"
"2832",2015,"transect","TR065C","lalo",14.9385606532379,2.60324654134799,2.4595,"high",1,"NA"
"2833",2016,"transect","TR065C","lalo",14.6867033794262,2.5593569999,2.26800095,"high",1,"NA"
"2834",2017,"transect","TR065C","lalo",14.5869371781545,2.5419713879637,0.248664461391466,"low",1,"NA"
"2835",2018,"transect","TR065C","lalo",14.8975651951565,2.59610252748088,0.0290023201856149,"low",0,"NA"
"2836",2010,"transect","TR065D","lalo",13.783388301101,2.40194211181385,3.989,"high",1,"NA"
"2837",2011,"transect","TR065D","lalo",14.5713747051312,2.53925941624078,6.927,"high",1,"NA"
"2838",2013,"transect","TR065D","lalo",15.5847580669744,2.7158551936396,0.0385,"low",1,"NA"
"2839",2014,"transect","TR065D","lalo",15.8747351362794,2.76638762579697,6.3315,"high",1,"NA"
"2840",2015,"transect","TR065D","lalo",15.1869126664633,2.64652524365896,2.4595,"high",1,"NA"
"2841",2016,"transect","TR065D","lalo",14.9497914501813,2.60520365984007,2.26800095,"high",0,"NA"
"2842",2017,"transect","TR065D","lalo",14.8312817676994,2.58455174241653,0.248664461391466,"low",1,"NA"
"2843",2018,"transect","TR065D","lalo",15.1548470328007,2.64093737265412,0.0290023201856149,"low",1,"NA"
"2844",2010,"transect","TR066A","lalo",13.1298568423728,2.28805540284048,3.989,"high",1,"NA"
"2845",2011,"transect","TR066A","lalo",13.9248568287934,2.42659491900013,6.927,"high",1,"NA"
"2846",2013,"transect","TR066A","lalo",14.9428673847986,2.60399704765848,0.0385,"low",1,"NA"
"2847",2014,"transect","TR066A","lalo",15.2114158224857,2.65079525049885,6.3315,"high",0,"NA"
"2848",2015,"transect","TR066A","lalo",14.5598516434716,2.53725136666309,2.4595,"high",1,"NA"
"2849",2016,"transect","TR066A","lalo",14.2788423748839,2.4882816952524,2.26800095,"high",1,"NA"
"2850",2017,"transect","TR066A","lalo",14.217247217138,2.47754790468932,0.248664461391466,"low",1,"NA"
"2851",2018,"transect","TR066A","lalo",14.5009240084205,2.52698242806201,0.0290023201856149,"low",0,"NA"
"2852",2010,"transect","TR066B","lalo",12.7734549652824,2.22594754818151,3.989,"high",1,"NA"
"2853",2011,"transect","TR066B","lalo",13.5691691369316,2.36461152079111,6.927,"high",1,"NA"
"2854",2013,"transect","TR066B","lalo",14.5870468102849,2.54199049284743,0.0385,"low",1,"NA"
"2855",2014,"transect","TR066B","lalo",14.8492340683663,2.58768017397731,6.3315,"high",0,"NA"
"2856",2015,"transect","TR066B","lalo",14.2087568781468,2.47606834811578,2.4595,"high",1,"NA"
"2857",2016,"transect","TR066B","lalo",13.9157514622202,2.42500818553969,2.26800095,"high",1,"NA"
"2858",2017,"transect","TR066B","lalo",13.8703724095871,2.41710027094477,0.248664461391466,"low",0,"NA"
"2859",2018,"transect","TR066B","lalo",14.1423082989647,2.46448878312631,0.0290023201856149,"low",1,"NA"
"2860",2010,"transect","TR066C","lalo",12.4368163838806,2.16728371549636,3.989,"high",1,"NA"
"2861",2011,"transect","TR066C","lalo",13.2326702757425,2.30597203624557,6.927,"high",1,"NA"
"2862",2013,"transect","TR066C","lalo",14.2497141070278,2.48320570002689,0.0385,"low",1,"NA"
"2863",2014,"transect","TR066C","lalo",14.5050088093198,2.52769425994863,6.3315,"high",1,"NA"
"2864",2015,"transect","TR066C","lalo",13.876673063393,2.41819824521479,2.4595,"high",1,"NA"
"2865",2016,"transect","TR066C","lalo",13.5711476208311,2.36495629840979,2.26800095,"high",1,"NA"
"2866",2017,"transect","TR066C","lalo",13.5429936936273,2.36005009524069,0.248664461391466,"low",0,"NA"
"2867",2018,"transect","TR066C","lalo",13.8023030880691,2.4052382696498,0.0290023201856149,"low",1,"NA"
"2868",2010,"transect","TR066D","lalo",12.1791587402891,2.1223833810464,3.989,"high",1,"NA"
"2869",2011,"transect","TR066D","lalo",12.9743584592136,2.26095770330029,6.927,"high",1,"NA"
"2870",2013,"transect","TR066D","lalo",13.9895136233177,2.43786224124269,0.0385,"low",0,"NA"
"2871",2014,"transect","TR066D","lalo",14.236497390218,2.48090250809818,6.3315,"high",1,"NA"
"2872",2015,"transect","TR066D","lalo",13.6229388409477,2.37398162004353,2.4595,"high",1,"NA"
"2873",2016,"transect","TR066D","lalo",13.302965795897,2.31822198280751,2.26800095,"high",1,"NA"
"2874",2017,"transect","TR066D","lalo",13.2950580951583,2.31684395884149,0.248664461391466,"low",0,"NA"
"2875",2018,"transect","TR066D","lalo",13.5393432373591,2.35941395378937,0.0290023201856149,"low",1,"NA"
"2876",2010,"transect","TR066E","lalo",12.0464909613443,2.09926422353831,3.989,"high",1,"NA"
"2877",2011,"transect","TR066E","lalo",12.8398369793453,2.23751551329732,6.927,"high",1,"NA"
"2878",2013,"transect","TR066E","lalo",13.8515970437523,2.4138284091298,0.0385,"low",0,"NA"
"2879",2014,"transect","TR066E","lalo",14.0886991427839,2.45514666150886,6.3315,"high",0,"NA"
"2880",2015,"transect","TR066E","lalo",13.492879688688,2.35131705106999,2.4595,"high",1,"NA"
"2881",2016,"transect","TR066E","lalo",13.156605988239,2.2927168038333,2.26800095,"high",1,"NA"
"2882",2017,"transect","TR066E","lalo",13.1720375177217,2.2954059568706,0.248664461391466,"low",0,"NA"
"2883",2018,"transect","TR066E","lalo",13.398755338935,2.33491460818149,0.0290023201856149,"low",1,"NA"
"2884",2010,"transect","TR066F","lalo",12.0293019759002,2.09626880999444,3.989,"high",1,"NA"
"2885",2011,"transect","TR066F","lalo",12.8194266041021,2.23395872894621,6.927,"high",1,"NA"
"2886",2013,"transect","TR066F","lalo",13.8262014565709,2.40940288407219,0.0385,"low",1,"NA"
"2887",2014,"transect","TR066F","lalo",14.0525526877789,2.44884765210909,6.3315,"high",1,"NA"
"2888",2015,"transect","TR066F","lalo",13.4762290034394,2.34841544362664,2.4595,"high",1,"NA"
"2889",2016,"transect","TR066F","lalo",13.1232224220147,2.28689926522777,2.26800095,"high",1,"NA"
"2890",2017,"transect","TR066F","lalo",13.1632127066243,2.29386811400202,0.248664461391466,"low",0,"NA"
"2891",2018,"transect","TR066F","lalo",13.3711423399473,2.3301026690811,0.0290023201856149,"low",1,"NA"
"2892",2010,"transect","TR067A","lalo",11.4980473189791,2.00369049001385,3.989,"high",1,"NA"
"2893",2011,"transect","TR067A","lalo",12.2915619467166,2.14197116230332,6.927,"high",1,"NA"
"2894",2013,"transect","TR067A","lalo",13.3036345176743,2.31833851663526,0.0385,"low",1,"NA"
"2895",2014,"transect","TR067A","lalo",13.5416980239267,2.3598243072451,6.3315,"high",1,"NA"
"2896",2015,"transect","TR067A","lalo",12.9443285088539,2.25572457768495,2.4595,"high",1,"NA"
"2897",2016,"transect","TR067A","lalo",12.6093976234936,2.19735833416631,2.26800095,"high",1,"NA"
"2898",2017,"transect","TR067A","lalo",12.6230972426451,2.19974567836913,0.248664461391466,"low",1,"NA"
"2899",2018,"transect","TR067A","lalo",12.851001657314,2.23946110966245,0.0290023201856149,"low",1,"NA"
"2900",2010,"transect","TR067B","lalo",11.7210124236112,2.04254517962874,3.989,"high",1,"NA"
"2901",2011,"transect","TR067B","lalo",12.51626274951,2.18112832083339,6.927,"high",1,"NA"
"2902",2013,"transect","TR067B","lalo",13.5315395607776,2.35805405744178,0.0385,"low",1,"NA"
"2903",2014,"transect","TR067B","lalo",13.7790846867694,2.40119214872275,6.3315,"high",0,"NA"
"2904",2015,"transect","TR067B","lalo",13.1646615113423,2.29412058784865,2.4595,"high",1,"NA"
"2905",2016,"transect","TR067B","lalo",12.8454972859185,2.23850189838834,2.26800095,"high",1,"NA"
"2906",2017,"transect","TR067B","lalo",12.8366098638367,2.23695314470764,0.248664461391466,"low",1,"NA"
"2907",2018,"transect","TR067B","lalo",13.0815192319263,2.27963191947198,0.0290023201856149,"low",1,"NA"
"2908",2010,"transect","TR067C","lalo",11.9750864893931,2.08682102710469,3.989,"high",1,"NA"
"2909",2011,"transect","TR067C","lalo",12.7709583092621,2.22551247205198,6.927,"high",1,"NA"
"2910",2013,"transect","TR067C","lalo",13.7881527526033,2.40277238202413,0.0385,"low",1,"NA"
"2911",2014,"transect","TR067C","lalo",14.0444759933308,2.44744017870013,6.3315,"high",1,"NA"
"2912",2015,"transect","TR067C","lalo",13.4144502934428,2.33764966659759,2.4595,"high",1,"NA"
"2913",2016,"transect","TR067C","lalo",13.1106352744427,2.28470578426646,2.26800095,"high",1,"NA"
"2914",2017,"transect","TR067C","lalo",13.0802696567774,2.2794141640764,0.248664461391466,"low",1,"NA"
"2915",2018,"transect","TR067C","lalo",13.3410952771265,2.32486656138762,0.0290023201856149,"low",1,"NA"
"2916",2010,"transect","TR080A","lalo",4.56275586392925,0.795122013258657,3.989,"high",1,"NA"
"2917",2011,"transect","TR080A","lalo",4.02935368106841,0.702169457794154,6.927,"high",1,"NA"
"2918",2012,"transect","TR080A","lalo",3.16704067220575,0.551899735697832,0.1735,"low",0,"NA"
"2919",2013,"transect","TR080A","lalo",3.53129230546594,0.615375516696815,0.0385,"low",0,"NA"
"2920",2014,"transect","TR080A","lalo",3.69696851199803,0.644246839821565,6.3315,"high",1,"NA"
"2921",2015,"transect","TR080A","lalo",3.52854699634189,0.61489710939587,2.4595,"high",0,"NA"
"2922",2017,"transect","TR080A","lalo",3.5794733102263,0.623771709403231,0.248664461391466,"low",1,"NA"
"2923",2018,"transect","TR080A","lalo",3.82371983585121,0.666334974889689,0.0290023201856149,"low",1,"NA"
"2924",2010,"transect","TR081A","lalo",3.4369086854623,0.598927892455244,3.989,"high",1,"NA"
"2925",2011,"transect","TR081A","lalo",3.00177030706912,0.52309913593349,6.927,"high",1,"NA"
"2926",2012,"transect","TR081A","lalo",2.43812030204311,0.424875487740403,0.1735,"low",1,"NA"
"2927",2013,"transect","TR081A","lalo",2.7355222615573,0.476701807589205,0.0385,"low",1,"NA"
"2928",2014,"transect","TR081A","lalo",2.99484059270537,0.521891539340438,6.3315,"high",1,"NA"
"2929",2015,"transect","TR081A","lalo",2.61259900825063,0.455280765666235,2.4595,"high",1,"NA"
"2930",2016,"transect","TR081A","lalo",3.15364196312141,0.54956482915014,2.26800095,"high",1,"NA"
"2931",2017,"transect","TR081A","lalo",2.56924258843117,0.447725322236297,0.248664461391466,"low",1,"NA"
"2932",2018,"transect","TR081A","lalo",2.92138955545668,0.50909170118236,0.0290023201856149,"low",1,"NA"
"2933",2010,"transect","TR081B","lalo",3.19266222038308,0.556364637519693,3.989,"high",1,"NA"
"2934",2011,"transect","TR081B","lalo",2.86047880729574,0.498477178259998,6.927,"high",1,"NA"
"2935",2012,"transect","TR081B","lalo",2.52588627083031,0.440169896619334,0.1735,"low",1,"NA"
"2936",2013,"transect","TR081B","lalo",2.76944266882132,0.482612898017588,0.0385,"low",1,"NA"
"2937",2014,"transect","TR081B","lalo",3.07195607332064,0.535329956391185,6.3315,"high",1,"NA"
"2938",2015,"transect","TR081B","lalo",2.5726257334757,0.448314881086074,2.4595,"high",0,"NA"
"2939",2016,"transect","TR081B","lalo",3.07963211430677,0.536667610507417,2.26800095,"high",1,"NA"
"2940",2017,"transect","TR081B","lalo",2.45766284062403,0.428281039797984,0.248664461391466,"low",0,"NA"
"2941",2018,"transect","TR081B","lalo",2.87868540261655,0.501649924108732,0.0290023201856149,"low",1,"NA"
"2942",2010,"transect","TR081C","lalo",3.46088090206546,0.603105375909588,3.989,"high",0,"NA"
"2943",2011,"transect","TR081C","lalo",3.02901285445047,0.527846518823597,6.927,"high",1,"NA"
"2944",2012,"transect","TR081C","lalo",2.46832756134379,0.430139511840412,0.1735,"low",1,"NA"
"2945",2013,"transect","TR081C","lalo",2.76556737342088,0.481937575301961,0.0385,"low",1,"NA"
"2946",2014,"transect","TR081C","lalo",3.02504716748481,0.527155444153349,6.3315,"high",1,"NA"
"2947",2010,"transect","TR082A","lalo",3.67721567336805,0.640804640131855,3.989,"high",1,"NA"
"2948",2011,"transect","TR082A","lalo",3.53484891406045,0.615995303919795,6.927,"high",1,"NA"
"2949",2012,"transect","TR082A","lalo",3.45191448268025,0.601542855878733,0.1735,"low",1,"NA"
"2950",2013,"transect","TR082A","lalo",3.6472512023432,0.635582925177553,0.0385,"low",0,"NA"
"2951",2014,"transect","TR082A","lalo",3.97879795643929,0.693359437984275,6.3315,"high",1,"NA"
"2952",2015,"transect","TR082A","lalo",3.38573041397093,0.590009385422024,2.4595,"high",1,"NA"
"2953",2016,"transect","TR082A","lalo",3.83483409355054,0.668271784839927,2.26800095,"high",1,"NA"
"2954",2017,"transect","TR082A","lalo",3.19287579001216,0.556401854920428,0.248664461391466,"low",1,"NA"
"2955",2018,"transect","TR082A","lalo",3.67743586143889,0.640843010885716,0.0290023201856149,"low",1,"NA"
"2956",2010,"transect","TR083A","lalo",3.91025083705213,0.681414173938685,3.989,"high",1,"NA"
"2957",2011,"transect","TR083A","lalo",3.91537939494609,0.682307894619643,6.927,"high",1,"NA"
"2958",2012,"transect","TR083A","lalo",4.03913720281473,0.703874368979341,0.1735,"low",1,"NA"
"2959",2013,"transect","TR083A","lalo",4.18683781056821,0.729613200531758,0.0385,"low",1,"NA"
"2960",2014,"transect","TR083A","lalo",4.53907276546326,0.790994912555911,6.3315,"high",1,"NA"
"2961",2010,"transect","TR083B","lalo",3.93816668963903,0.686278889380991,3.989,"high",1,"NA"
"2962",2011,"transect","TR083B","lalo",4.03519278795344,0.703187001261417,6.927,"high",1,"NA"
"2963",2012,"transect","TR083B","lalo",4.29427509891289,0.748335603297815,0.1735,"low",0,"NA"
"2964",2013,"transect","TR083B","lalo",4.40717808345686,0.768010477661179,0.0385,"low",1,"NA"
"2965",2014,"transect","TR083B","lalo",4.77029829497248,0.831289093095706,6.3315,"high",1,"NA"
"2966",2010,"transect","TR083C","lalo",3.82460152584614,0.666488621314075,3.989,"high",1,"NA"
"2967",2011,"transect","TR083C","lalo",4.02065013869635,0.700652747643592,6.927,"high",1,"NA"
"2968",2012,"transect","TR083C","lalo",4.43199520530795,0.772335197299484,0.1735,"low",1,"NA"
"2969",2013,"transect","TR083C","lalo",4.50234700670443,0.784594951630186,0.0385,"low",1,"NA"
"2970",2014,"transect","TR083C","lalo",4.87449470302774,0.849446728572584,6.3315,"high",1,"NA"
"2971",2010,"transect","TR083D","lalo",3.74269012741935,0.652214450622449,3.989,"high",1,"NA"
"2972",2012,"transect","TR083D","lalo",4.59044788874037,0.799947723679216,0.1735,"low",1,"NA"
"2973",2013,"transect","TR083D","lalo",4.61911991240033,0.804944212173578,0.0385,"low",1,"NA"
"2974",2014,"transect","TR083D","lalo",4.99596673345917,0.870614875252271,6.3315,"high",1,"NA"
"2975",2010,"transect","TR083E","lalo",3.69326780917159,0.64360194222687,3.989,"high",1,"NA"
"2976",2012,"transect","TR083E","lalo",4.76554496838695,0.830460761552868,0.1735,"low",1,"NA"
"2977",2013,"transect","TR083E","lalo",4.75398754663504,0.82844672426367,0.0385,"low",1,"NA"
"2978",2014,"transect","TR083E","lalo",5.13155873128883,0.894243617510517,6.3315,"high",1,"NA"
"2979",2010,"transect","TR084A","lalo",14.166690371533,2.46873768953421,3.989,"high",1,"NA"
"2980",2011,"transect","TR084A","lalo",13.4104524392371,2.33695298635005,6.927,"high",1,"NA"
"2981",2012,"transect","TR084A","lalo",12.2751286342339,2.1391074350088,0.1735,"low",1,"NA"
"2982",2013,"transect","TR084A","lalo",12.4376880884413,2.16743562182358,0.0385,"low",1,"NA"
"2983",2014,"transect","TR084A","lalo",12.1047236922657,2.10941206568209,6.3315,"high",1,"NA"
"2984",2015,"transect","TR084A","lalo",12.8598672750784,2.24100606364549,2.4595,"high",1,"NA"
"2985",2016,"transect","TR084A","lalo",12.9936785105446,2.26432448394091,2.26800095,"high",1,"NA"
"2986",2017,"transect","TR084A","lalo",13.2361510206534,2.30657860319409,0.248664461391466,"low",0,"NA"
"2987",2018,"transect","TR084A","lalo",12.8267151988183,2.23522886530183,0.0290023201856149,"low",1,"NA"
"2988",2010,"transect","TR084B","lalo",14.5793195511819,2.54064391328057,3.989,"high",1,"NA"
"2989",2012,"transect","TR084B","lalo",12.6742168233462,2.20865395773716,0.1735,"low",1,"NA"
"2990",2013,"transect","TR084B","lalo",12.8426498018647,2.23800568572189,0.0385,"low",1,"NA"
"2991",2014,"transect","TR084B","lalo",12.5125637490154,2.18048371989308,6.3315,"high",1,"NA"
"2992",2015,"transect","TR084B","lalo",13.263822445105,2.31140072372296,2.4595,"high",1,"NA"
"2993",2016,"transect","TR084B","lalo",13.4057031898708,2.33612536531789,2.26800095,"high",1,"NA"
"2994",2017,"transect","TR084B","lalo",13.639417593452,2.37685326587731,0.248664461391466,"low",1,"NA"
"2995",2018,"transect","TR084B","lalo",13.2353490001176,2.3064388402521,0.0290023201856149,"low",1,"NA"
"2996",2010,"transect","TR085A","lalo",14.7480019228309,2.57003910139639,3.989,"high",1,"NA"
