RECNOCAR	TYPEID1	FAKETIME	JNDEP	RDDS12	RDDS34	CRRD12	CRRD34	DENS05	DENS620	DENSRGN	CR05	CR620	CRRGN	P_CUT05	P_CUT620	P_REGEN	P_CUT052	P_CUT6202	P_REGEN2	TOPOVAR	TOPOMOY	COLLIER3	DVAR12KM	DVAR34KM
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873168946	624.658918	PO412_Calving_07	0.018268062	-0.017989518
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487548828	625.012301	PO412_Calving_07	0.034466837	-0.010890725
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.072387695	625.783402	PO412_Calving_07	-0.024398235	0.025939199
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.497131348	624.974769	PO412_Calving_07	-0.060766787	0.068645129
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.206970215	624.148362	PO412_Calving_07	0.057899466	-0.047346028
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5045166	593.595371	PO412_Calving_07	-0.236206174	0.257475357
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.83300781	608.181332	PO412_Calving_07	-0.122774486	0.045244632
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.83642578	615.778009	PO412_Calving_07	-0.070086776	0.115499266
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.976684571	623.410638	PO412_Calving_07	-0.12370305	0.047385884
103683	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.92199707	620.983008	PO412_Calving_07	0.14978739	-0.053125677
103689	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.202392578	620.6043	PO412_Calving_07	0.080975596	-0.036803169
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.942871094	618.012739	PO412_Calving_07	-0.013601628	0.013273832
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.143554688	616.753839	PO412_Calving_07	-0.019962733	0.029964583
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.671020508	616.654088	PO412_Calving_07	0.003849247	0.031083064
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.14385986	615.688324	PO412_Calving_07	0.004179102	0.039619408
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.150024414	617.220845	PO412_Calving_07	0.025228586	0.023978495
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.087646484	619.954065	PO412_Calving_07	-0.025889041	-0.01737417
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.426513672	619.253591	PO412_Calving_07	-0.005358124	-0.004692937
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982910157	618.35564	PO412_Calving_07	-0.001196948	0.007961064
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66003418	618.436788	PO412_Calving_07	-0.01287362	0.007439724
103689	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317993164	618.92071	PO412_Calving_07	0.007719533	0.003814857
103695	1	1	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	4.51550293	606.417336	PO412_Calving_07	0.000811999	0.011800965
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	5.162536621	605.778923	PO412_Calving_07	-0.015965612	0.030872011
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	-0.718383789	609.48084	PO412_Calving_07	-0.007713373	-0.001081769
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	5.882019043	605.647972	PO412_Calving_07	-0.088537655	0.097870057
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	3.57232666	608.146337	PO412_Calving_07	0.137292112	-0.132370177
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	-1.201477051	609.739267	PO412_Calving_07	0.015155532	-0.023158955
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	-1.516174316	609.951069	PO412_Calving_07	0.01497312	-0.027406285
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	0.619567871	608.689382	PO412_Calving_07	-0.003759861	0.003102769
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	1	0	0	0.21282845	0	0	0.045295949	-17.09716797	607.907064	PO412_Calving_07	0.097040681	-0.084224422
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	0.209594727	608.654886	PO412_Calving_07	-0.0099432	0.008277561
103695	0	2	N	0	0	0	0	0	0	6.854364668	0	0	0	0	0	0	0	0	0	0.496765137	608.693912	PO412_Calving_07	0.063830433	-0.059638878
103701	1	1	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	-0.115966797	603.843581	PO412_Calving_07	-0.006575788	0.006403721
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	0.256469727	603.78393	PO412_Calving_07	-0.006752096	0.007823368
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	0.568908692	603.283454	PO412_Calving_07	-0.054372648	0.059397706
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	-0.27923584	604.053549	PO412_Calving_07	0.00970515	-0.009642992
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	1	0	0	0.024103418	0	0	0.000580975	-7.296020508	608.750711	PO412_Calving_07	0.078821337	-0.13117851
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0.245480629	0	0	0.060260739	-0.381958008	603.443438	PO412_Calving_07	-0.046373249	0.050467386
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	-1.024780273	604.444858	PO412_Calving_07	-0.021807589	0.011441378
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	5.011108399	602.366009	PO412_Calving_07	-0.12145271	0.090872476
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	-8.450561523	608.495243	PO412_Calving_07	0.186896487	-0.211763946
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0	0	0	0	-4.610473633	605.973613	PO412_Calving_07	0.040784457	-0.053894967
103701	0	2	N	0	0	0	0	0	0	8.519516429	0	0	0	0	0	0.118009632	0	0	0.013926273	-0.331420898	604.249204	PO412_Calving_07	0.089353692	-0.086551874
103706	1	1	N	0	0	0	0	0	0	4.832967734	0	0	0	0	0	0	0	0	0	-0.873474121	604.62308	PO412_Calving_07	0.020135577	-0.021310145
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	3	0	0	0.189573999	0	0	0.035938301	-6.633483887	605.674264	PO412_Calving_07	-0.445008412	0.422736619
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	1	0	0	0.093013824	0	0	0.008651571	8.450866699	599.837433	PO412_Calving_07	-0.209093406	0.148113049
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	1	0	0	0.30827084	0	0	0.095030911	-2.481506348	603.852321	PO412_Calving_07	0.020391013	-0.013060614
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	2	0	0	0.485847888	0	0	0.23604817	-10.38372803	606.377394	PO412_Calving_07	-0.082811602	0.053686479
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	0	0	0	0	0	0	0	2.180969238	603.153294	PO412_Calving_07	-0.065345348	0.060194953
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	1	0	0	0.288362357	0	0	0.083152849	-4.997558594	609.139763	PO412_Calving_07	0.107554191	-0.182915704
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	0	0	0	0	0	0	0	3.306030273	603.575045	PO412_Calving_07	-0.048278952	0.012147101
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	0	0	0	0	0	0	0	-0.084777832	603.392356	PO412_Calving_07	-0.092720434	0.101467123
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	2	0	0	0.534335647	0	0	0.285514584	13.31646729	597.834054	PO412_Calving_07	-0.158480556	0.037546238
103706	0	2	N	0	0	0	0	0	0	4.832967734	0	0	0	0	0	0	0	0	0	0.964416504	603.585577	PO412_Calving_07	-0.019198633	0.024796542
103712	1	1	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	1.534240723	604.609502	PO412_Calving_07	-0.000549471	0.01117653
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	-0.702209472	606.056634	PO412_Calving_07	-0.016459344	0.005643069
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	5.557189942	603.681996	PO412_Calving_07	-0.069645139	0.035751948
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	2	0	0	0.180354812	0	0	0.032527858	-16.56536865	615.251491	PO412_Calving_07	0.026402879	-0.071005032
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	0.50946045	605.385194	PO412_Calving_07	-0.01422016	0.012691575
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	4.15789795	608.173644	PO412_Calving_07	0.268392161	-0.274441037
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	0.340270997	605.247743	PO412_Calving_07	0.005701603	-0.001634931
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	0	0	0	0	0	0	0	0.279846192	605.433249	PO412_Calving_07	0.038454694	-0.029420658
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	1	0	0	0.316186668	0	0	0.099974009	11.68389893	601.216049	PO412_Calving_07	-0.060710976	-0.029767987
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	1	0	0	0.303804554	0	0	0.092297207	9.397155762	604.341322	PO412_Calving_07	-0.020484402	-0.058464296
103712	0	2	N	0	0	0	0	0	0	5.310783396	0	0	1	0	0	0.458148263	0	0	0.209899831	6.736389161	601.035896	PO412_Calving_07	-0.053492063	-0.064832033
103718	1	1	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	0.057128907	603.739326	PO412_Calving_07	-0.012436923	0.011458661
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	-0.115722656	603.785741	PO412_Calving_07	0.002090767	-0.002752024
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0.402534453	0	0	0.162033986	-0.205871582	603.771068	PO412_Calving_07	0.073275344	-0.069613354
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	2.226074219	602.929045	PO412_Calving_07	-0.100731539	0.089451025
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	1	0	0	0.361053873	0	0	0.130359899	-5.835144043	604.747257	PO412_Calving_07	0.174498212	-0.170726878
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	1.306152344	602.833553	PO412_Calving_07	-0.127328982	0.124045007
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	-6.584106445	606.970602	PO412_Calving_07	0.084850988	-0.103475204
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	1	0	0	0.366367947	0	0	0.134225473	-4.293151855	604.366967	PO412_Calving_07	0.018525472	-0.018015309
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	-2.412841797	604.863867	PO412_Calving_07	0.074477346	-0.078464146
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	0.581176758	603.467682	PO412_Calving_07	-0.051812835	0.047758027
103718	0	2	N	0	0	0	0	0	0	8.976845527	0	0	0	0	0	0	0	0	0	-1.230773925	604.647953	PO412_Calving_07	-0.033531005	0.010052766
103724	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.503723144	600.826928	PO412_Calving_07	0.00104602	0.005196235
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000671387	599.577988	PO412_Calving_07	-0.009284315	-0.048914501
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.151916504	599.534659	PO412_Calving_07	-0.020307888	-0.053898142
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.056030274	600.090268	PO412_Calving_07	-0.058675497	-0.041495244
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.4786377	605.376675	PO412_Calving_07	-0.247431023	0.075918112
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.889343262	598.810614	PO412_Calving_07	0.010781542	-0.069610467
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.91442871	606.0686	PO412_Calving_07	-0.032712555	0.143580383
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.181091309	599.661774	PO412_Calving_07	0.012493049	-0.03850305
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218811035	600.651092	PO412_Calving_07	-0.005851402	-0.006433169
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.20977783	606.58103	PO412_Calving_07	0.009963035	0.154297887
103724	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70501709	599.708164	PO412_Calving_07	-0.017922488	-0.046049566
103730	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.171081543	598.727741	PO412_Calving_07	0.019064986	-0.01652581
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.934143066	598.475879	PO412_Calving_07	0.181551408	0.020474908
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.289672852	596.00332	PO412_Calving_07	0.149071394	-0.072180007
103730	0	2	N	0	0	0	0	0	0	0	0	0	2	0	0	0.152788409	0	0	0.023344298	-10.77246094	582.648273	PO412_Calving_07	-0.397942872	-0.12698734
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.23022461	607.329638	PO412_Calving_07	-0.064107613	0.065233021
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.199768067	594.806846	PO412_Calving_07	-0.061737802	0.03603971
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.138183594	597.69249	PO412_Calving_07	0.011205424	-0.010899917
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.890563965	594.402273	PO412_Calving_07	-0.019714717	0.000483503
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.129760742	594.677563	PO412_Calving_07	0.028111454	-0.043660347
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.483459473	599.768385	PO412_Calving_07	0.150046643	0.055348531
103730	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.567932129	598.507936	PO412_Calving_07	-0.006466906	0.006465908
103736	1	1	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	1.362304687	604.022621	PO412_Calving_07	0.008548737	-0.015236702
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	2	0	0	0.127770532	0	0	0.016325309	16.17358398	598.354442	PO412_Calving_07	-0.103134049	-0.059552811
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	-4.388793945	607.808202	PO412_Calving_07	-0.100181162	0.094171608
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	1	0	0	0.334619182	0	0	0.111969997	10.74346924	598.974268	PO412_Calving_07	0.123851546	-0.193106905
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	0.305847168	604.555917	PO412_Calving_07	-0.004815137	0.000120486
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	2.161010742	603.597608	PO412_Calving_07	0.0166158	-0.026856195
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	1	0	0	0.342566733	0	0	0.117351966	-3.946289063	606.176109	PO412_Calving_07	0.049789479	-0.093161351
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	-1.424316406	605.52375	PO412_Calving_07	-0.015000843	0.02086726
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	-1.819824219	605.599332	PO412_Calving_07	-0.044737404	0.043106255
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	2.86920166	602.808413	PO412_Calving_07	0.122105934	-0.124978459
103736	0	2	N	0	0	0	0	0	0	3.604814092	0	0	0	0	0	0	0	0	0	-1.357788086	605.424576	PO412_Calving_07	-0.009731581	0.015723082
103742	1	1	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	0.400146484	602.809706	PO412_Calving_07	0.009731436	-0.009808537
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	0	602.934082	PO412_Calving_07	-0.001265196	0.002225445
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	0.400146484	602.85599	PO412_Calving_07	0.006795396	-0.007626555
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	0.982421875	602.474105	PO412_Calving_07	0.006056234	-0.010019815
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	0.810058593	602.515964	PO412_Calving_07	0.047643693	-0.045126027
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	1	0	0	0.097696709	0	0	0.009544647	-5.964355469	605.731232	PO412_Calving_07	-0.119932893	0.123917209
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	1	0	0	0.147722656	0	0	0.021821983	-5.275695801	605.410774	PO412_Calving_07	-0.085856281	0.095335438
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	-0.196533203	603.003792	PO412_Calving_07	-0.010769685	0.010721271
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	0	0	0	0	0	0	0	-1.296325684	603.546287	PO412_Calving_07	0.034721762	-0.024114088
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	2	0	0	0.077284713	0	0	0.005972927	-4.505981446	606.583986	PO412_Calving_07	-0.284511392	0.224377892
103742	0	2	N	0	0	0	0	0	0	4.320171606	0	0	1	0	0	0.097175793	0	0	0.009443135	-7.960021973	605.025485	PO412_Calving_07	0.281568308	-0.334390474
103748	1	1	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	-0.860839844	601.953743	PO412_Calving_07	0.018994459	-0.017620796
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	1	0	0	0.488432815	0	0	0.238566615	6.317749023	599.395628	PO412_Calving_07	-0.069911796	0.094503949
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	6.788452148	598.567305	PO412_Calving_07	0.007874489	-0.066469167
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	0	601.469604	PO412_Calving_07	-0.001989645	0.002044019
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	0.669799804	601.146188	PO412_Calving_07	0.023528186	-0.039113492
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	0.405273437	600.977337	PO412_Calving_07	-0.064218762	0.046856314
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	7.500915527	598.563674	PO412_Calving_07	0.030442017	-0.086792012
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	1	0	0	0.744275284	0	0	0.553945698	9.849365234	596.026045	PO412_Calving_07	-0.163460803	0.2033747
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	0	0	0	0	0	0	0	0.508911133	601.42458	PO412_Calving_07	-0.007455297	0.002817394
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	2	0	0	0.500251092	0	0	0.250251155	-10.97192383	608.713777	PO412_Calving_07	0.146295896	-0.046869841
103748	0	2	N	0	0	0	0	0	0	4.743159999	0	0	1	0	0	0.082616298	0	0	0.006825453	-2.495483399	602.844083	PO412_Calving_07	0.009680818	0.016873617
104250	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.740722656	513.763984	PO412_Calving_08	0.015957743	-0.012119658
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.68157959	504.937185	PO412_Calving_08	0.170593016	0.044088739
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.28182983	499.281745	PO412_Calving_08	0.039645372	0.003098845
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.30706787	502.895428	PO412_Calving_08	0.038554681	0.019010322
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.806182862	510.273299	PO412_Calving_08	0.067395963	-0.037411265
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.64492798	505.685708	PO412_Calving_08	-0.056940019	0.055361319
104250	0	2	N	0	0	0	0	0	0	0	0	2	0	0	0.012329887	0	0	0.000152026	0	13.60037232	502.038279	PO412_Calving_08	0.56721581	0.16446532
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9335022	505.928403	PO412_Calving_08	-0.029070029	0.031599727
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.121520996	515.679999	PO412_Calving_08	0.118738081	-0.084906945
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.104431153	508.432612	PO412_Calving_08	0.024702224	-0.017208734
104250	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.58740234	504.269649	PO412_Calving_08	-0.04037747	0.044915943
104256	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.33227539	606.907425	PO412_Calving_08	0.15785489	0.19689186
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.31982422	611.448002	PO412_Calving_08	0.065700513	0.106338942
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63659668	619.018542	PO412_Calving_08	0.047040209	0.034423068
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.802490234	617.856665	PO412_Calving_08	-0.100691881	-0.005828073
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.666687012	623.119667	PO412_Calving_08	-0.238780624	-0.142496363
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.22076416	622.321654	PO412_Calving_08	-0.018997094	-0.014234936
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.044799805	624.871239	PO412_Calving_08	-0.084294255	-0.125097471
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.649353027	624.867468	PO412_Calving_08	0.268985387	-0.246422249
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.623168945	622.577673	PO412_Calving_08	-0.283979112	-0.130667554
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.354003906	622.065411	PO412_Calving_08	0.019093732	-0.003113784
104256	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.093994141	618.109673	PO412_Calving_08	0.052569354	0.043491365
104262	1	1	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	1.00000002	0	0	1.000000041	0.398864746	610.583127	PO412_Calving_08	-0.012959715	0.004685482
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	1.000000006	0	0	1.000000011	0.144226074	610.885921	PO412_Calving_08	0.075051691	-0.0490239
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	1.000100476	0	0	1.000200963	-0.376220703	611.10095	PO412_Calving_08	0.002490586	0.005103301
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	1	0	0	0.413129124	0	0	0.170675673	-15.32885742	613.980347	PO412_Calving_08	-0.176928327	0.065172104
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	1.000000145	0	0	1.00000029	0.434448242	610.687505	PO412_Calving_08	0.000975447	-0.001906445
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	1	0	0	0.440959863	0	0	0.194445601	-13.37817383	621.799454	PO412_Calving_08	0.46763409	-0.128752356
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	1	0	0	0.117189858	0	0	0.013733463	-32.31054688	620.165048	PO412_Calving_08	0.215298882	-0.354184576
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	0.999999997	0	0	0.999999994	-0.041381836	610.976222	PO412_Calving_08	-0.011772434	0.008458541
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	1	0	0	0.999999999	0.479614258	610.567668	PO412_Calving_08	0.023909383	-0.020768829
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	0.999999998	0	0	0.999999997	-2.251464844	611.999502	PO412_Calving_08	-0.043709136	0.065113866
104262	0	2	N	0	0	0	0	0	0	5.371224494	0	0	0	0	0	0.999999992	0	0	0.999999983	0.434448242	610.567283	PO412_Calving_08	0.004871079	-0.007984007
104268	1	1	N	0	0	0	0	0	0	12.22034293	0	0	2	0	0	0.245197813	0	0	0.060121967	10.61743164	617.305178	PO412_Calving_08	-0.097185798	0.001316036
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	1.000000006	0	0	1.000000012	-0.701965332	623.387965	PO412_Calving_08	0.043241266	-0.033422182
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	1	0	0	0.132628686	0	0	0.017590368	3.655761719	621.352172	PO412_Calving_08	-0.075401923	0.055780015
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	1.000000013	0	0	1.000000026	-0.885864257	623.444321	PO412_Calving_08	0.003583336	0.005770428
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	0.999999995	0	0	0.99999999	-1.328552246	623.643168	PO412_Calving_08	0.067202983	-0.051247099
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	1.000000043	0	0	1.000000087	-2.15838623	624.294431	PO412_Calving_08	0.076887584	-0.048421033
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	1.000006791	0	0	1.000013581	-0.166992187	622.942424	PO412_Calving_08	-0.010361294	0.011833594
104268	0	2	N	0	0	0	0	0	0	12.22034293	0	0	0	0	0	1.000000265	0	0	1.00000053	2.105712891	622.299246	PO412_Calving_08	-0.090959075	0.086524366
