ind	idanimal	herd	year	cluster	st_sep	st_oct	swe_sep	swe_oct	pcp_sep	pcp_oct	ndvi_jul	ndvi_aug	ndvi_sep	ndvi_oct
40	93031104	1	1994	SW	5.420387909	0.528114953	0.043486462	2.336170317	2.695491089	2.411751292	0.089834341	0.23525518	0.047734932	-0.080147794
40	93031104	1	1995	CEN	2.963135006	-2.000581639	2.647495551	14.69057067	3.432408193	3.446943875	0.19061863	0.387352082	0.242908902	0.080368959
40	93031104	1	1996	CEN	5.850427856	-4.00816658	0.013184422	23.41974315	1.868685237	2.426633609	0.179647664	0.27235568	0.354108035	0.136864873
40	93031104	1	1997	LAB	5.868380135	-0.938558935	0.208270325	6.272922197	4.003879903	1.890919857	0.225031818	0.349803978	0.263898702	0.138729578
40	93031104	1	1998	SW	6.45558317	-1.409051125	0.026431148	3.404885263	2.054593366	1.58635951	0.250763928	0.274553891	0.243534944	0.138957411
40	93031104	1	1999	CEN	5.793844842	-4.321405315	0.096392674	11.4682808	2.62000679	2.136535823	0.18573996	0.256393587	0.275894252	0.111677681
40	93031104	1	2000	SW	4.392333259	-2.955220254	0.98675319	15.64339087	4.067937513	1.867541458	0.218348945	0.304212177	0.188366818	-0.006727846
40	93031104	1	2001	CEN	5.487198936	-0.247784414	0.021334725	9.14448941	2.759277393	3.144801501	0.296463638	0.293839629	0.290805228	0.186382683
42	93031106	1	1993	LAB	2.272581271	-6.533507553	5.167039887	40.35679979	3.733781314	1.694244789	0.179552665	0.285525914	0.156644275	-0.015478499
43	93031107	1	1993	LAB	2.572335507	-6.729092664	4.205580506	40.50039925	3.58508747	1.755647332	0.219310514	0.292315905	0.165607573	0.00744317
48	93071202	2	1993	NW	1.283486991	-7.351423512	1.258285509	39.15883105	3.207951408	2.024888915	0.30105619	0.19351142	0.106155752	0.015067241
48	93071202	2	1994	SW	5.30226507	-0.761300945	0.11688613	9.843563886	2.397258659	2.548621707	0.193742628	0.214714926	0.05297609	-0.094893497
48	93071202	2	1995	NW	2.121454971	-3.166611409	1.327592955	15.60610088	2.438611728	1.938038799	0.216557015	0.264174535	0.146960492	0.09517221
49	93071203	2	1993	NW	0.95236099	-7.301712438	2.065655152	34.07332528	3.42848419	1.795063449	0.295790159	0.220172982	0.146441042	0.014515509
50	93071204	2	1993	NW	1.294208145	-7.681322736	0.902734842	32.98790372	2.391632441	1.706472285	0.278780696	0.124337186	0.111482742	0.003990132
50	93071204	2	1995	NW	1.303746014	-3.897749227	3.368170173	15.9447165	2.321413067	1.612142995	0.236664349	0.227497468	0.198441748	0.098424626
50	93071204	2	1996	SW	4.574339054	-4.224589589	0.092069972	18.58856057	1.825581992	2.111354044	0.229218398	0.238259159	0.195350829	0.060502682
50	93071204	2	1997	SW	3.780448935	-3.773664913	0.874017596	22.84460243	2.373105155	4.518308056	0.211749107	0.193262902	0.193658386	0.092317534
50	93071204	2	1998	NW	6.133330558	-2.62483899	0.046150649	9.029433839	2.650635304	1.7086674	0.221571292	0.159613298	0.132608888	0.049833163
51	93071205	2	1993	NW	1.561292916	-7.377625831	0.996335028	34.65337641	2.317251344	1.807723395	NA	0.124508577	0.110262517	0.030055174
51	93071205	2	1994	NW	5.389287589	-1.086163986	0.125400621	10.53961089	2.482164684	2.421583748	0.123114796	0.20600679	0.04939918	-0.09070967
51	93071205	2	1995	NW	2.108280852	-2.611489515	1.619959328	15.33550883	2.352742827	2.162237594	0.164664244	0.263017161	0.209705138	0.073518782
51	93071205	2	1997	SHIFT	5.399579453	-1.639312869	0.492556248	9.84800388	3.451428273	2.721170323	0.227228861	0.275593709	0.272776092	0.12496297
51	93071205	2	1998	SW	6.160310445	-1.502636774	0.002957336	4.35597029	3.208569394	1.563024365	0.236258786	0.269848029	0.177354434	0.11320542
51	93071205	2	1999	NW	5.797662355	-6.758974322	0.190101278	40.8129204	2.820387495	2.243543347	0.175859137	0.288893359	0.138129854	0.064856073
51	93071205	2	2000	SHIFT	2.405393426	-3.972691316	2.249402106	21.42763832	2.885020922	1.611868931	0.22936915	0.264641654	0.063076101	-0.032076371
52	93071206	2	1993	NW	1.544692974	-7.429878832	1.005235474	37.36389369	2.477540253	1.949715172	NA	0.13364982	0.117756723	0.011494404
52	93071206	2	1994	NW	4.93680594	-2.328663028	0.142314818	13.2439148	2.388104653	1.988609772	0.159363257	0.236106969	-0.013075293	-0.064838529
53	93071207	2	1993	NW	0.875360597	-7.461762711	1.781603123	40.62031013	3.425642574	2.141485116	NA	0.191185312	0.100852332	0.03336596
53	93071207	2	1994	NW	5.175151808	-0.050004832	0.080897774	13.90708241	2.353408837	3.557603915	0.109139226	0.187101517	0.000899678	-0.170092628
53	93071207	2	1995	SW	2.376105371	-3.880950031	1.357560584	15.27106873	2.301574556	1.672686309	0.204984586	0.274607017	0.196044475	0.090611079
57	93101112	1	1994	SW	5.221924205	0.596597204	0.068756115	2.63642222	2.252753227	2.538318798	0.156718681	0.250749356	0.043102276	-0.100748195
57	93101112	1	1995	CEN	2.786591666	-4.036472687	3.22480176	24.06418941	2.303832697	3.404923408	0.288801417	0.327303303	0.244851621	0.128980154
57	93101112	1	1996	LAB	5.225915449	-3.884024065	0.217134652	23.98283945	2.224748715	2.716495152	0.271915429	0.295994833	0.317368317	0.126233842
57	93101112	1	1997	LAB	4.592331537	-2.868933131	0.925009235	11.62415047	2.941170126	1.787003863	0.309277018	0.348084627	0.203495948	0.109509388
57	93101112	1	1999	LAB	7.522742883	-5.48981477	0	23.253646	3.441490487	2.208415274	0.274832216	0.321148571	0.235014669	0.057541406
57	93101112	1	2000	CEN	4.290627816	-3.541712746	1.457698522	18.24391986	4.142939202	2.007592835	0.2171198	0.31227285	0.199145905	0.018923143
57	93101112	1	2001	LAB	5.68066364	-0.965096153	0.019221901	9.531814382	2.815430788	2.968785076	0.327621866	0.411039379	0.281991492	0.12847437
57	93101112	1	2002	LAB	6.510637633	-3.832542791	0.082081384	21.3122995	2.343491455	3.604120375	0.212069868	0.359429318	0.342652786	0.079766827
58	94021102	1	1994	SW	5.928563146	0.975627058	0.027509798	3.847584192	2.753324982	2.913549605	0.325052712	0.247883298	0.143021297	-0.104055571
58	94021102	1	1995	LAB	2.688511086	-3.59759058	0.952379853	16.52491947	3.035224463	2.487141923	0.32683552	0.345233862	0.269503135	0.112628596
59	94021203	2	1994	SW	5.460232923	-1.009447503	0.130915171	9.852161181	2.148502612	2.303846898	0.164108847	0.196748052	0.063756158	-0.082390674
59	94021203	2	1995	SW	2.549612962	-4.443119903	0.914789962	20.05380965	2.559447685	1.639277264	0.235179223	0.307056869	0.234565267	0.111121261
59	94021203	2	1996	SW	5.575607944	-4.155849681	0.002166888	14.67543429	1.346108254	1.706059355	0.212813311	0.236687522	0.310428695	0.11207127
67	94061101	1	1994	SW	5.201638987	0.456067918	0.017297059	2.7930117	2.325750316	2.422531093	0.274301921	0.192792557	0.060291367	-0.13256881
60	94061201	2	1994	NW	5.95915185	-0.712323191	0.065179639	11.11276797	2.191923874	2.965960114	0.143857286	0.200556737	0.0672165	-0.112493293
60	94061201	2	1995	NW	2.683573	-3.878862154	0.581645181	17.08846109	3.120242875	1.682989308	0.246192591	0.319446157	0.177289834	0.092571749
60	94061201	2	1996	NW	6.558787669	-4.170865297	0.015436913	15.23365469	2.001233433	1.672091719	0.24607106	0.272360643	0.28135148	0.113127944
61	94061202	2	1994	NW	5.648210449	-1.392557054	0.062819001	11.72376633	2.459629356	2.263645294	0.194571509	0.203659063	0.01721845	-0.114929601
61	94061202	2	1995	NW	1.978637965	-4.550389971	1.141065322	19.30455055	2.256425989	1.605644719	0.220142328	0.300487503	0.170220394	0.068946333
61	94061202	2	1996	NW	5.270755038	-4.434132705	0.02454487	16.25556423	1.612676951	1.794753692	0.166388399	0.195847139	0.261838674	0.107609148
61	94061202	2	1997	NW	4.732372184	-3.392890677	0.348074274	31.98399053	2.440909869	4.522388553	0.251606068	0.278379583	0.239596881	0.065901867
61	94061202	2	1998	SHIFT	5.104740838	-2.567990085	0.168849428	10.81810488	2.30954544	1.854269698	0.231477743	0.270239306	0.134557742	0.068475065
61	94061202	2	1999	NW	3.347028696	-5.275613293	0.33425847	23.84155975	2.988185106	1.636279349	0.190382801	0.246964529	0.195017359	0.040658664
61	94061202	2	2000	SHIFT	1.856172819	-2.177872232	2.610957019	14.48324039	2.695184997	1.780094192	0.149276039	0.269473899	0.122032978	-0.052120726
62	94061203	2	1994	NW	3.275983737	-2.321823825	1.023447838	13.3546173	2.396520706	1.816595606	0.164161604	0.231043539	0.004415251	-0.100719768
63	94061204	2	1994	NW	5.433182487	-1.288061098	0.106454114	10.52778606	2.406926978	2.369785406	0.14936639	0.203980004	0.035311592	-0.088456035
63	94061204	2	1995	NW	2.278432255	-4.138885254	1.47853738	17.06904646	2.281244038	1.623318369	0.231554624	0.277576372	0.184772136	0.082089177
63	94061204	2	1996	NW	5.30806515	-4.039064614	0.029077381	15.58354204	1.659495844	1.852474215	0.174545535	0.305409568	0.26260556	0.088024983
63	94061204	2	1997	SHIFT	4.260340326	-2.621449561	0.673012791	14.76291807	2.402206264	3.694065599	0.252029788	0.279178141	0.246395515	0.076129086
63	94061204	2	1998	NW	6.128435194	-1.295493586	0.004931762	4.45635632	3.058735904	1.778922698	0.239167018	0.25331065	0.199329074	0.086223666
63	94061204	2	1999	NW	6.222187302	-4.410544026	0.243883457	23.94335043	2.416569206	2.170001053	0.223969862	0.24150146	0.168179887	0.053970118
63	94061204	2	2000	SHIFT	2.985583797	-2.418659969	1.852288759	13.40492335	2.981408756	2.17309112	0.196734335	0.252649145	0.097208838	0.000660955
63	94061204	2	2001	NW	3.808898199	-1.764621305	0.630337262	7.744698847	2.751888285	1.770347352	0.241217235	0.171171528	0.157412571	0.027772457
63	94061204	2	2002	NW	3.113291411	-4.930156071	1.089461406	19.14675441	4.850778212	1.563508256	0.216297406	0.326409405	0.204537545	0.095706914
64	94061205	2	1994	NW	5.659430766	-0.81161766	0.106121338	10.89992314	2.219365946	2.585509427	0.164380404	0.181839668	0.094915727	-0.120190695
65	94061206	2	1994	NW	5.501270595	-1.085907146	0.079203294	10.52589221	2.409356274	2.342613956	0.177235921	0.205489248	-0.005140731	-0.111313018
65	94061206	2	1995	NW	1.814096901	-4.07204681	1.230264303	19.27488903	2.265653314	1.645143554	0.247928804	0.281712966	0.213214881	0.091484106
65	94061206	2	1996	SW	5.001431885	-4.129692	0.059281814	18.45503844	1.719575429	2.115299917	0.184982729	0.289274811	0.215737518	0.073420134
66	94101101	1	1994	SW	NA	1.179045185	NA	5.819635827	NA	3.083528241	0.184982729	0.289274811	NA	-0.115134084
66	94101101	1	1995	LAB	2.988248575	-3.352349383	1.998643247	23.32518434	3.04224101	3.039385409	0.333135868	0.342574537	0.254648281	0.054833446
81	95031101	2	1996	SW	5.773933619	-4.4200051	0.009911005	15.20919376	1.646508212	1.630396481	0.201177913	0.302716866	0.302416342	0.096455084
69	95031102	1	1995	LAB	3.527056271	-3.270660076	0.527137147	18.06422758	2.130427866	2.604610014	0.350723314	0.389653034	0.263495004	0.115192344
68	95031103	1	1995	CEN	2.655464088	-3.574931292	0.85745397	15.10007052	2.925629851	2.613894733	0.231085765	0.317524277	0.27221991	0.133430325
68	95031103	1	1996	NW	5.817951265	-3.727098857	0.008299908	12.75917665	1.652346854	1.59743357	0.309266864	0.323333989	0.355121168	0.125145921
68	95031103	1	1997	LAB	5.65334047	-1.292274593	0.397512539	5.018913173	4.704168581	1.758729797	0.180508922	0.385707306	0.355574343	0.150555414
70	95041101	1	1995	LAB	3.739389094	-1.886274559	0.375113804	14.3487282	1.926962127	3.525478821	0.291151254	0.350529483	0.247911993	0.108790536
71	95041102	1	1995	LAB	3.50303137	-3.7132646	0.950221908	19.31544024	2.638611651	2.696732222	0.331144643	0.406695565	0.276313505	0.134410759
72	95041103	1	1995	LAB	3.254309955	-2.938920139	0.563234603	16.32416973	2.068447655	2.283479114	0.340866713	0.364021939	0.188235996	0.128176552
72	95041103	1	1996	NW	5.881075075	-4.049244366	0.000677689	13.10153975	1.29588347	1.71090134	0.306079906	0.316934515	0.380751522	0.142649154
72	95041103	1	1997	LAB	5.694232269	-2.077889606	0.720846117	6.997967954	3.100916891	1.621071784	0.347478635	0.386369058	0.354535075	0.202198444
72	95041103	1	1998	LAB	5.347274205	-3.634990665	0.008450477	23.89336219	2.781412051	3.292708476	0.265966746	0.334417074	0.251025168	0.166165484
78	96041203	2	1996	SW	5.535484276	-4.344073293	0.002408504	15.21403022	1.350959616	1.714834875	0.158636214	0.310814968	0.279592117	0.089769732
78	96041203	2	1997	SHIFT	4.752009387	-1.87021286	0.438667803	11.6254117	3.027718044	3.230508725	0.242930319	0.322883304	0.270403577	0.109940964
78	96041203	2	1998	SW	6.505487696	-1.988682882	1.51E-05	6.961445787	3.532915559	1.918632697	0.241288116	0.261033333	0.143266959	0.050109887
78	96041203	2	1999	SW	6.366787835	-7.174213474	0.212219535	38.85028709	1.939216103	2.207048452	0.197904865	0.275088215	0.22669071	0.073465013
78	96041203	2	2000	SHIFT	3.228572873	-3.932404285	1.359155102	19.48670529	2.800780032	1.594327239	0.249932221	0.264498645	0.10312905	-0.024995929
78	96041203	2	2001	SW	4.608856462	-1.433417844	0.454876234	11.33007442	2.97593469	3.687091754	0.253804988	0.250329807	0.201559104	0.000306246
80	96041206	2	1996	NW	6.408529509	-4.358458846	0.06522302	22.56729534	1.757093189	2.459610206	0.217634374	0.281099325	0.221920667	0.012111181
80	96041206	2	1997	SHIFT	5.355121064	-0.981438829	0.181267701	11.75221744	2.559717295	3.6145245	0.227386577	0.279128672	0.212161567	0.10104962
80	96041206	2	1998	SHIFT	6.510972373	-1.274848986	0.002118267	5.731435645	3.511505671	2.128887499	0.279113803	0.249156494	0.160176524	0.041665736
80	96041206	2	1999	SW	6.563319442	-4.197184047	0.098929672	23.95511442	2.479704246	2.175980887	0.249454325	0.268033096	0.221315547	0.055549481
80	96041206	2	2000	SHIFT	3.558930989	-3.494962658	1.479842719	18.32178035	2.976831805	1.765072345	0.183148195	0.27735231	0.174706537	-0.014854016
80	96041206	2	2001	SHIFT	4.999326613	-1.545374059	0.309644189	10.80515833	3.279529793	3.659895287	0.267902659	0.260635668	0.146902159	0.041243239
80	96041206	2	2002	SW	5.967147422	-1.825513182	0.204556601	11.34512576	4.600993149	2.560192478	0.20937014	0.402040622	0.217264271	0.078998141
86	96041207	2	1996	NW	NA	-3.32674854	NA	11.93950575	NA	1.68777662	0.294696676	0.268426236	NA	0.146452843
84	96101102	1	1997	LAB	5.667975821	-0.965994885	0.574358725	7.048659804	3.158702631	1.937201338	0.285295153	0.37043006	0.256465419	0.145004243
84	96101102	1	1998	SW	6.409360979	-1.555367585	0.04021108	6.787889603	2.069157783	1.576629668	0.293523644	0.325259091	0.219503857	0.099472509
84	96101102	1	1999	CEN	7.122268239	-5.291822602	0.017768095	20.38433848	3.255399075	2.196069564	0.294696676	0.268426236	0.223120914	0.10826338
95	97041201	2	1997	SHIFT	4.707637142	-1.422206148	0.366478383	11.74799811	2.838856095	3.669485593	0.263784103	0.311313268	0.263779717	0.110530902
95	97041201	2	1998	SHIFT	6.319825343	-1.636061675	0.00155867	4.994127384	2.84820925	1.654055216	0.253713352	0.247137008	0.128822204	0.069128857
95	97041201	2	2000	SW	3.528233948	-1.790313688	1.237873323	12.96576247	3.1083606	2.350452084	0.20342989	0.290335562	0.168534617	-0.004399684
96	97041202	2	1997	SHIFT	5.191831267	-1.692143502	0.557135383	10.48757286	3.250603955	2.895650973	0.277895167	0.330331921	0.264130701	0.150037523
101	97061106	1	1997	CEN	5.624453712	-1.459240107	0.738747399	10.92245967	3.175560699	1.980009129	0.133541057	0.351815853	0.229737959	0.15234402
101	97061106	1	1998	LAB	5.701206877	-2.838302218	0.030651883	20.58766971	3.590725994	3.173856226	0.215370141	0.279167493	0.226028287	0.132892927
100	97061202	2	1997	NW	3.607631161	-4.186634721	0.868956205	39.20746698	2.580325988	4.330464721	0.206529028	0.201632551	0.200957388	0.068585462
100	97061202	2	1998	SHIFT	5.117710005	-2.844670573	0.119945256	12.03615773	2.2808576	1.812202565	0.216663601	0.27011258	0.142117261	0.103743386
100	97061202	2	1999	SW	5.203173317	-6.554724749	0.097930786	38.49259065	3.435659095	2.149474373	0.172573093	0.24007805	0.187480818	0.065531893
100	97061202	2	2000	SHIFT	2.575261015	-3.459738617	2.309561032	16.48998738	2.861986574	1.63228187	0.219816066	0.282191635	0.121837886	-0.016090324
100	97061202	2	2001	NW	4.768182479	-1.624789079	0.37712142	9.553509201	3.121267825	3.669688223	0.280662937	0.278547638	0.176957525	0.082724104
102	97071101	1	1997	LAB	5.65098236	-1.823609723	0.452773463	6.376218157	3.114069327	1.73199907	0.308560649	0.369796851	0.274686431	0.235453709
103	97071102	1	1997	SW	5.709641044	-2.159544359	0.905599257	11.80958867	2.915064323	2.608507508	0.335218281	0.372696811	0.146962191	0.10795652
103	97071102	2	1998	NW	6.330194388	-1.903271417	0.001582667	4.507440916	2.796659464	1.560198035	0.268905486	0.260171667	0.196568874	0.089453216
103	97071102	1	1999	LAB	7.249937061	-5.752259906	0.007813505	22.81129676	4.420868712	2.126087109	0.258498275	0.298053914	0.206062422	0.109991858
103	97071102	1	2000	CEN	4.548873411	-3.118055589	0.618639315	16.08773974	4.116692867	1.671064089	0.243804393	0.348718672	0.132900864	-0.053310154
103	97071102	1	2001	SW	5.338126985	-1.03588107	0.065860461	12.62240301	2.830577472	3.482126999	0.348955232	0.351180123	0.249895095	0.064767607
103	97071102	1	2002	SW	6.124662408	-4.72223264	0.171407642	25.80861159	3.388722472	3.201588911	0.208080972	0.345756908	0.207192071	0.068660365
104	97071103	1	1997	LAB	5.556163421	-1.140294237	0.766935914	7.54890147	2.753601697	1.920351416	0.336078426	0.338358348	0.228875685	0.150502668
104	97071103	1	1998	LAB	5.533511157	-1.041075362	0.034237211	5.02295837	3.388403185	2.946084122	0.25930133	0.306045204	0.225605839	0.184562823
114	98061101	1	1998	LAB	6.528033348	-2.030692681	0.009243876	9.999236957	2.09210175	1.888341162	0.282666076	0.308852271	0.239261133	0.084952088
116	98061103	1	1998	LAB	5.63058649	-1.502502829	0.034462478	9.129306699	3.320086211	3.229775749	0.25971207	0.319263226	0.230179226	0.174759204
116	98061103	1	1999	NW	7.524246283	-4.428838882	0.012109787	14.06589379	2.420142179	2.137146316	0.266717173	0.316338053	0.219041825	0.116355447
116	98061103	1	2000	CEN	4.372085651	-3.155924432	0.761023153	16.63049606	4.167440848	1.897467038	0.213705764	0.327348449	0.187170949	0.008797416
116	98061103	1	2001	CEN	5.176240475	0.209758363	0.007065279	7.624542982	2.993702646	3.331397642	0.317741838	0.373788826	0.291753853	0.176402924
116	98061103	1	2002	LAB	6.115797804	-2.728676698	0.128113207	16.988082	2.47236504	3.81578923	0.218949229	0.388602532	0.356138595	0.091174589
119	98061106	2	1998	SHIFT	6.240809037	-1.470126618	0.004643988	4.615721092	2.53074392	1.722627077	0.28336892	0.28745448	0.181643788	0.121021132
120	98061107	1	1998	LAB	NA	-2.44675409	NA	10.8067952	NA	2.014771647	0.351923909	NA	NA	0.057317133
120	98061107	1	1999	LAB	7.630981509	-4.9336649	0.001610747	18.37260156	3.701990001	2.013879063	0.268105848	0.308465895	0.265030915	0.128282881
125	99021202	2	1999	NW	3.92957067	-5.135220262	0.194608223	20.37850476	3.373332654	1.463282683	0.160668006	0.200307505	0.174287034	0.025447964
125	99021202	2	2000	SHIFT	3.059728162	-3.917117234	1.44718076	18.5494488	2.631404233	1.624805167	0.166840986	0.2376147	0.190799654	-0.019866412
125	99021202	2	2001	SW	4.401033175	-1.761759814	0.460644152	10.69407679	2.822060939	3.596378793	0.310268107	0.2160024	0.180145544	0.061443905
125	99021202	2	2002	SW	3.733264934	-4.806190818	0.439204343	17.32466239	5.205241693	1.805586412	0.232241813	0.297704674	0.246045883	0.073012743
125	99021202	2	2003	SW	6.741661374	-2.5201221	0.007422381	9.212241841	3.96024018	2.3967374	0.173299256	0.164946704	0.154025834	0.029342282
126	99041201	2	1999	SW	6.863173688	-3.476583792	0.116027537	18.58662494	2.208483715	2.25666009	0.16558957	0.283439949	0.256767231	0.104781003
126	99041201	2	2000	SHIFT	4.265159484	-1.814636636	1.141420342	14.15136627	3.431319772	2.354438969	0.234232831	0.284400749	0.128393732	0.002093365
126	99041201	2	2001	NW	4.724930388	-1.919198525	0.323350159	9.959259731	2.827587941	3.515674123	0.264835915	0.257406059	0.132194188	0.005154187
127	99041202	2	1999	SW	6.211748278	-4.308190652	0.189687404	24.40877986	2.16823468	2.178496122	0.22606481	0.244212155	0.207448004	0.055421072
127	99041202	2	2000	SHIFT	4.226833671	-1.455446902	1.282988097	11.67110242	3.623669486	2.396273567	0.228200659	0.281554926	0.099463066	0.018407304
127	99041202	2	2001	SHIFT	4.84645503	-1.757971361	0.214913963	9.290301512	2.489452961	2.726213144	0.262298909	0.300645243	0.26106938	0.051674766
130	99061102	1	1999	NW	7.510063204	-4.162951706	0.017235771	11.2503925	2.55589487	2.135605999	0.288207457	0.315225494	0.203300571	0.081635897
130	99061102	1	2000	CEN	4.521567526	-3.117667899	0.992924672	15.84966675	4.076505929	1.719627619	0.183567772	0.309749957	0.213489244	-0.01639433
131	99061103	1	1999	CEN	7.008374037	-4.4912014	0.054098311	13.91621908	2.841499761	2.1547315	0.296265607	0.285865455	0.268978297	0.074689163
129	99061201	2	1999	NW	6.71433468	-3.15106647	0.068470871	17.86174776	2.161405909	2.3749056	0.255532891	0.223336127	0.249269905	0.126229164
129	99061201	2	2001	SHIFT	5.334182034	0.258627635	0.192150405	12.40516118	3.539276849	4.286110205	0.301751492	0.290760795	0.13260663	0.064444111
129	99061201	2	2002	SW	5.817628684	-2.287135967	0.210494468	14.44023219	4.87182885	2.65768495	0.302176826	0.384083522	0.197325105	0.055378053
129	99061201	2	2003	SW	8.640942687	-2.49876507	0.004458753	8.121191568	3.604055652	2.139372195	0.204292407	0.20027502	0.192941933	0.028041428
129	99061201	2	2004	SW	4.594063365	0.937008403	0.102462712	1.857788216	4.395949366	1.600177112	0.079034319	0.325881711	0.270473273	0.145730979
129	99061201	2	2005	SW	4.907757708	0.127246083	0.278694354	2.106947264	2.807046524	1.185464131	0.250925359	0.339664062	0.243564789	0.158043542
129	99061201	2	2006	SW	5.640328483	-0.036758459	0.009970761	4.975469893	1.639379899	2.90150312	0.264852161	0.343983386	0.280704403	0.160145214
129	99061201	2	2007	SW	1.173395608	-2.020360074	6.207983322	6.660701362	4.356650674	1.774058215	0.26534976	0.335945988	0.300003526	0.187054864
148	2000112065	2	2001	SW	4.517037075	-1.641614751	0.381211148	10.65691398	3.026945255	3.613518929	0.218557597	0.213383968	0.164952759	0.034105038
153	2003061201	2	2003	SW	7.713335905	-2.447134801	0.005645931	8.405626226	3.911286116	2.153078244	0.186735911	0.221069959	0.150517048	0.00657069
155	2003061206	2	2003	SW	8.405332769	-2.360314355	0.005194947	8.086152535	3.732159122	1.986781253	0.183383042	0.209129748	0.181793366	-0.009903987
137	20000611005	1	2000	LAB	4.370458674	-3.760340924	1.081538076	14.87174266	2.595766457	2.039643112	0.262538888	0.317108107	0.200881435	0.018167301
137	20000611005	1	2001	SW	5.396107545	-1.081236632	0.033199917	13.91021049	2.919343939	3.570534077	0.292660169	0.29520408	0.312132413	0.058779241
137	20000611005	2	2002	SW	5.500483755	-3.80602601	0.489465897	15.74644128	3.672032129	3.078643435	0.291072637	0.373636874	0.342729293	0.016400529
137	20000611005	2	2003	SW	8.344100593	-2.1650839	0.005828137	7.867318625	2.706103915	2.135757523	0.199011554	0.211029157	0.23504914	-0.01194127
137	20000611005	2	2004	NW	5.722582373	1.068424241	0.011856808	2.366798124	3.828192644	1.737123103	0.164709754	0.317286124	0.281296049	0.166445621
137	20000611005	2	2005	SHIFT	5.205606622	0.335967662	0.181560499	3.516101625	3.479729338	1.449025341	0.206927395	0.316331677	0.274020841	0.142921784
137	20000611005	2	2006	SW	4.783782477	-1.802577863	0.08043574	11.72972799	1.873302817	2.953535468	0.236882543	0.336225639	0.217066401	0.137451957
139	20000611009	1	2000	CEN	4.562489455	-2.718390652	0.953726942	12.92226149	3.775292116	1.682924546	0.256848641	0.338357168	0.194694829	0.00073524
139	20000611009	1	2001	SW	5.221678659	-1.393614229	0.071288407	12.58843095	3.132481034	3.658368744	0.301756052	0.322891694	0.302120665	0.061308325
139	20000611009	2	2002	SW	6.065286439	-4.206029487	0.272531673	16.59375399	3.434111271	2.998704742	0.289903931	0.312869199	0.296108199	0.047581835
139	20000611009	2	2003	SW	8.40782271	-2.177478589	0.006532789	12.36889552	3.051198862	3.634425441	0.174375227	0.210109731	0.240637953	-0.027140744
141	20000611015	1	2000	LAB	4.049992165	-3.512609981	1.451583154	17.41242923	4.589086276	2.162358769	0.222429861	0.308972044	0.130382025	0.02626043
141	20000611015	1	2001	SW	6.038174332	-1.012243589	0.06938501	16.29392795	3.036456334	3.955834446	0.295459347	0.336494379	0.260734922	0.074710461
149	20020611001	1	2002	LAB	5.663866183	-3.592111388	0.323310037	19.80124895	3.581913936	3.626473731	0.26882225	0.362589134	0.307330503	0.058072982
149	20020611001	1	2003	LAB	9.153265014	-2.132949544	0.008048923	13.21749796	3.271241	3.39351791	0.304783399	0.337412499	0.176495754	0.020453176
150	20020611002	1	2002	LAB	5.952395219	-4.312350927	0.278063304	25.18029462	3.367714123	3.476654619	0.260406896	0.393838813	0.252311607	0.019636992
156	20031011001	1	2004	LAB	5.043792929	-0.386465302	0.086362235	3.166258088	3.530793932	1.327206035	0.213698437	0.322390665	0.276346253	0.130672096
156	20031011001	1	2005	LAB	6.130781595	-1.350370161	0.113366646	12.93461949	3.455925415	2.39427315	0.29576931	0.348339074	0.281911539	0.082506958
157	20031011002	1	2004	NW	5.211277504	1.109065606	0.057087725	2.987886824	3.676429202	1.402950888	0.192623534	0.315191761	0.287216684	0.126921466
157	20031011002	1	2005	LAB	6.100424004	-1.08295405	0.144598091	11.64026266	3.418068797	2.512717812	0.227820292	0.415692881	0.268708708	0.088769396
159	20031011004	2	2004	SW	5.738401638	0.903893754	0.01794477	3.441929703	3.500880334	1.633310375	0.125112429	0.332377588	0.28155387	0.18171901
159	20031011004	2	2005	SHIFT	6.264518178	-0.556914073	0.033768637	10.94745504	4.307920455	1.949202988	0.243143268	0.382024101	0.354088266	0.148967245
159	20031011004	2	2006	SW	4.808719802	-1.631297045	0.124850324	11.3693337	1.696944728	2.960260428	0.231495184	0.342215563	0.267112567	0.120450114
159	20031011004	2	2007	SW	2.708759348	-2.913235288	2.80942197	8.320904956	5.866194782	1.729041886	0.235691893	0.325491616	0.32711066	0.179827788
159	20031011004	2	2008	SW	5.869586295	-0.388828049	0.849711193	9.231835588	3.250679046	3.582344121	0.328522019	0.414398419	0.248731267	0.171025914
160	20031011005	1	2004	LAB	4.116606224	-0.461149698	0.17448339	2.933552524	3.334795405	1.286546985	0.159686162	0.340378973	0.274604911	0.078906037
160	20031011005	1	2005	CEN	6.178286053	-2.325661955	0.127770358	12.0297492	3.497066227	2.473702538	0.30645714	0.394035224	0.273916217	0.17355283
160	20031011005	1	2006	LAB	3.807408391	-1.900566946	0.520540897	8.961656917	1.814502673	1.988745588	0.373101931	0.372958146	0.258750593	0.124502601
160	20031011005	1	2007	CEN	2.832805768	-3.726009027	2.584712661	14.34298869	6.538401274	2.144665612	0.277975421	0.383630701	0.307461122	0.156296595
160	20031011005	1	2009	LAB	4.36900426	-6.281430567	0.190663655	16.21769785	1.860082745	2.322990557	0.257847983	0.350255174	0.324525867	0.122180978
