SSMB3079	,	163179	189205	242290	314342	315327	174188	329353	182202
SSMB3080	,	163163	205229	232260	370370	291295	158174	317317	186202
SSMB3081	,	175175	125213	162254	318330	267343	188204	321325	194194
SSMB3082	,	159163	197233	170246	266346	299315	174200	289377	186202
SSMB3083	,	159171	197209	212254	334342	295295	170204	325341	190198
SSMB3084	,	163171	193229	270278	314314	303315	172174	285317	194202
SSMB3085	,	179183	153217	162274	326342	303335	158204	329369	182198
SSMB3086	,	171175	193229	224270	314330	287315	172210	285353	182190
SSMB3087	,	167195	205209	166170	326334	283299	172200	313329	194206
SSMB3088	,	163171	165217	230230	306334	315335	170172	293325	190206
SSMB3089	,	151167	213225	170286	346346	299315	170204	289313	190190
SSMB3090	,	163167	181245	274274	302342	287307	172174	289325	182198
SSMB3091	,	175199	217221	224252	318342	319327	172174	305305	190202
SSMB3092	,	159167	205209	278286	326326	287315	170188	289369	170194
SSMB3093	,	151163	121217	166256	318330	311327	172192	309309	182198
SSMB3094	,	175175	205225	162162	334354	295343	174206	293297	182198
SSMB3095	,	163163	193229	158270	358370	303315	172174	309317	198198
SSMB3096	,	167179	181241	270290	342354	327335	192196	313313	186202
SSMB3097	,	159195	181245	244252	342362	307315	196200	289325	198198
SSMB3098	,	175179	193205	214270	314338	295323	172206	317397	190194
SSMB3099	,	155159	217217	170286	334346	299315	200204	313313	190194
SSMB3101	,	167179	209241	224260	326330	291307	158170	329337	190206
SSMB3103	,	155159	217217	252286	334346	299315	170200	285313	202202
SSMB3104	,	175175	209241	252252	370370	315347	174192	285313	202202
SSMB3105	,	167175	201241	252286	298370	315319	174182	329377	186202
SSMB3106	,	151175	205209	174252	314346	319343	184204	329357	194198
SSMB3107	,	159163	185213	166274	334358	307307	158170	309329	190190
SSMB3108	,	167199	153213	260278	314346	287311	158188	313313	170202
SSMB3109	,	151195	205205	166214	346346	283299	172200	297309	182182
SSMB3110	,	151167	225249	162166	338338	299327	158172	273317	194202
SSMB3111	,	163167	189213	166174	334338	295335	172174	305305	190202
SSMB3113	,	155163	213213	252278	318326	287307	158188	293325	194194
SSMB3116	,	163191	217245	166256	318318	311327	172192	285309	190194
SSMB3118	,	163163	193201	166242	298314	315323	204206	353373	182202
SSMB3119	,	151183	193245	242286	310330	295359	196206	309377	182194
SSMB3120	,	167191	233245	174256	338342	311359	158192	293313	194194
SSMB3121	,	151167	197217	246246	314346	275287	174188	293313	194198
SSMB3122	,	179199	201209	252278	318346	327331	174188	313329	170202
SSMB3123	,	151179	213225	162166	338346	299335	158172	309329	198202
SSMB3124	,	155155	213245	214266	334374	263307	174204	289329	194202
SSMB3125	,	167179	181205	274290	342342	335355	172196	301313	202202
SSMB3127	,	159163	213213	166264	314346	323355	158204	281297	190194
SSMB3128	,	163195	169225	166252	294318	295311	172206	281297	190194
SSMB3129	,	151167	197233	244244	266346	287315	172200	293313	198202
SSMB3130	,	167175	177197	252260	314346	283319	172172	285321	186194
SSMB3131	,	159163	197205	274290	326334	287315	170188	277289	170194
SSMB3132	,	155167	225245	166214	318326	295311	204206	345373	186190
SSMB3136	,	159167	225225	174216	338350	319323	158172	285297	182182
SSMB3137	,	167179	213217	166166	326334	311315	158172	289373	190190
SSMB3141	,	175195	209209	162260	346346	311311	170204	277333	194198
SSMB3142	,	159179	205229	162274	342346	299327	172188	289329	198198
SSMB3145	,	151163	213213	166256	318330	311311	172192	309309	182198
SSMB3146	,	151179	193229	162242	314358	295315	174188	309313	186190
SSMB3149	,	163195	189213	236270	314314	303331	172210	317321	194194
SSMB3153	,	155163	201245	162252	310310	307311	172192	321321	190198
SSMB3154	,	159167	205217	244278	310342	315355	174204	277317	194194
SSMB3156	,	175199	197245	256270	294322	343359	158206	321377	194198
SSMB3157	,	147163	181193	158252	346366	315343	172174	317325	194198
SSMB3158	,	163179	189205	252264	282342	283327	172204	313317	198202
SSMB3159	,	167167	205213	158244	310326	335335	172172	305325	194198
SSMB3160	,	167179	205241	252270	342354	335355	172172	313313	186202
SSMB3161	,	159195	217225	252252	294338	311315	172188	277317	194194
SSMB3162	,	163179	221245	162274	310346	311327	172206	305317	182202
SSMB3163	,	151163	197225	268286	290342	307335	172174	325349	194198
SSMB3164	,	163175	205229	270274	314330	267327	170206	325349	194198
SSMB3165	,	167191	205209	162260	330366	275299	172174	313337	190194
SSMB3166	,	163195	153177	162162	334346	283311	158170	313313	190190
SSMB3167	,	167179	181205	274290	342342	335355	172192	301313	202202
SSMB3168	,	167167	189213	162252	326330	311319	170170	325341	202202
SSMB3169	,	163179	169221	162214	310370	295327	158192	317317	182194
SSMB3170	,	163175	193229	224270	314330	303315	172210	301353	182190
SSMB3171	,	171175	193229	270278	314370	287315	174210	285317	194202
SSMB3172	,	167183	233233	174260	334334	311351	158174	313325	190190
SSMB3173	,	163179	181213	162270	314358	303315	172188	309313	190198
SSMB3175	,	167175	201249	158162	326342	327335	172172	289313	190190
SSMB3176	,	155159	213225	170262	346346	299315	170204	289313	190190
SSMB3178	,	163183	193225	162174	342346	287315	172172	285317	194194
SSMB3179	,	151167	213221	166274	338342	335335	172206	301309	190190
SSMB3180	,	163167	197233	166274	322338	307323	174206	329373	182190
SSMB3181	,	151163	197225	260268	290342	307335	172174	289309	198202
SSMB3183	,	163179	189241	252264	346370	283355	172204	285317	198202
SSMB3185	,	179183	225241	214290	330342	319327	172172	285293	202202
SSMB3186	,	167191	169201	214274	310310	315355	172204	281313	170186
SSMB3187	,	167191	225269	270278	298358	311343	172174	309333	190190
SSMB3188	,	167203	189201	158170	306334	311315	170170	273329	190202
SSMB3189	,	159167	221233	158244	266338	299315	174188	289377	186194
SSMB3190	,	167195	201241	252274	342346	283335	172196	277301	194194
SSMB3192	,	151199	193209	166170	302318	359359	196196	309317	194198
SSMB3194	,	163199	213245	162256	310342	307315	192192	293329	194202
SSMB3195	,	167167	205209	240274	310318	307335	172174	301325	194194
SSMB3196	,	175195	189233	166260	302330	295315	174196	297357	174186
SSMB3197	,	175179	193209	270270	330370	287315	172210	285353	182202
SSMB3198	,	151163	197201	166264	338342	307335	172206	309365	182190
SSMB3199	,	167167	205209	166214	326346	283299	172200	313329	194206
SSMB3200	,	163175	185245	158166	338374	295307	204206	305305	194194
SSMB3201	,	151167	213225	166166	290342	275335	172206	309309	182190
SSMB3202	,	151167	213217	170286	346346	299315	170204	289305	190190
SSMB3203	,	151167	213225	256260	298334	315331	158172	285285	194194
SSMB3204	,	159175	225229	170278	358366	315335	174200	309333	186198
SSMB3206	,	159167	197233	158244	266338	275299	174188	289289	186202
SSMB3207	,	151163	213225	268286	290338	307307	172206	309365	182202
SSMB3208	,	179179	217225	162260	346358	283299	188200	317377	190194
SSMB3209	,	167195	205221	270290	310334	275335	172188	313329	186198
SSMB3210	,	163163	193229	158242	358370	295315	172174	309313	190198
SSMB3211	,	163167	197233	166274	322322	311323	204204	329373	182190
SSMB3215	,	151179	209245	162224	294354	311319	162206	297329	170186
SSMB3219	,	167183	153217	170236	318334	315319	174200	313349	166194
SSMB3220	,	159167	181245	274274	302342	267335	172196	285289	182182
SSMB3221	,	163175	205217	240262	330358	267315	170206	313317	194194
SSMB3222	,	155191	217225	166266	326374	327355	172204	281313	190202
SSMB3223	,	151191	221245	166248	310326	319327	172192	317317	194198
SSMB3226	,	175191	213221	264264	314370	327331	158204	313317	170202
SSMB3228	,	167191	185213	166256	294346	335359	206206	305305	194198
SSMB3232	,	163163	181209	162270	358370	295315	172188	309313	186190
SSMB3233	,	163167	201245	244252	326342	287315	172200	289301	182182
SSMB3234	,	159175	193205	170264	334346	311315	200204	317329	198198
SSMB3239	,	163175	193229	270270	314314	287315	174210	301353	182190
SSMB3243	,	163167	181245	244274	326342	287335	172174	285289	182182
SSMB3246	,	167179	205213	166270	310330	343355	172206	301301	194194
SSMB3247	,	167175	181241	252274	342354	327335	192196	285301	202202
SSMB3251	,	167171	201221	222274	298318	319335	162172	285349	202202
SSMB3255	,	155163	193213	256278	294370	315327	172192	317377	194198
SSMB3260	,	167171	217221	274278	298318	275335	162204	281313	182194
SSMB3263	,	163167	197249	174244	298302	315335	172204	289341	182202
SSMB3266	,	175183	205225	214290	330342	319355	172188	293313	202202
SSMB3268	,	163195	193205	242242	330358	303331	170204	341353	190190
SSMB3269	,	151167	209241	162240	334338	303351	174174	313345	182190
SSMB3271	,	151163	189229	228232	346386	263327	170170	333345	194194
SSMB3275	,	163171	193209	224270	330370	303315	172210	285317	190194
SSMB3276	,	151191	221245	166248	310326	319327	172192	317317	194198
SSMB3279	,	167167	201209	262274	310346	307315	170196	317325	186186
SSMB3280	,	175195	209217	246274	330386	295315	170174	357365	174186
SSMB3281	,	151167	217217	170286	346346	315315	170204	289313	190190
SSMB3282	,	163179	181229	162242	314358	303315	172188	309317	186186
SSMB3283	,	151163	181213	224224	318346	283331	174174	289341	190198
SSMB3284	,	167175	157201	274274	322358	279295	158192	289313	182198
SSMB3285	,	151151	197225	166260	290338	307335	172174	289309	190198
SSMB3286	,	151179	181213	158270	314358	303315	172174	309317	198198
SSMB3287	,	167179	205241	252270	342342	327335	172172	285301	202202
SSMB3288	,	159163	217221	170246	266346	275299	172188	289293	198202
SSMB3289	,	151195	205225	166170	338346	319355	172200	297313	182186
SSMB3290	,	167167	213221	268274	338342	335335	172206	285305	190190
SSMB3291	,	163167	197205	166270	302326	311327	172206	301373	202202
SSMB3292	,	155167	181245	170252	334334	315315	174206	317329	190190
SSMB3293	,	151159	213225	170262	322346	283315	170200	313313	194194
SSMB3294	,	179183	225241	162290	290342	319355	174192	285313	198202
SSMB3295	,	163167	193205	270278	342370	315355	174174	301313	190190
SSMB3296	,	163167	197209	224270	298326	311323	204206	277373	194202
SSMB3297	,	151167	189213	166174	306338	303307	172206	305305	202202
SSMB3299	,	163167	197225	166286	338338	275335	172206	289305	198202
SSMB3300	,	151179	181213	158270	314358	295311	172174	313313	186190
SSMB3301	,	151167	201213	268268	338342	307335	172206	285305	202202
SSMB3302	,	163167	189213	268274	334338	295335	172174	301305	186190
SSMB3304	,	171175	193209	224278	334370	303315	174210	301317	190194
SSMB3305	,	171179	193249	266270	302314	303331	172204	293353	182182
SSMB3307	,	187195	217241	220220	314346	287307	172174	289313	186186
SSMB3308	,	155159	201221	274278	310318	319335	162204	313349	182194
SSMB3309	,	167179	181241	252274	334354	327335	172196	289313	186202
SSMB3310	,	163179	189209	212236	282314	271291	158174	325345	194194
SSMB3311	,	151179	189213	162278	290326	295315	200204	309317	190198
SSMB3313	,	159163	221233	158170	314346	287315	172188	289293	194198
SSMB3314	,	159163	197217	246246	314346	275299	172188	293313	198202
SSMB3316	,	159167	197233	158170	314346	275287	172200	293313	198202
SSMB3317	,	167199	189213	246264	314386	331339	172174	313365	170186
SSMB3318	,	163171	193229	270270	314314	303315	172172	301353	182190
SSMB3319	,	167195	189201	174270	334342	335339	158196	313325	198202
SSMB3320	,	151167	197221	268270	290342	335335	172206	285309	190190
SSMB3321	,	151175	189229	252266	326330	283335	184206	305305	182186
SSMB3322	,	167179	213241	162268	266338	303335	174206	309309	182198
SSMB3324	,	175179	125225	162260	326346	311311	170188	277329	194198
SSMB3323	,	167199	213237	256260	000000	327339	158188	293313	198198
SSMB3315	,	163171	193249	266270	306314	303331	170204	000000	000000
SSMB3312	,	151163	213225	268286	290338	307307	172206	000000	182202
SSMB3306	,	159167	213237	166228	338346	283335	174200	000000	182190
SSMB3303	,	159167	181209	170278	310342	315351	174204	000000	000000
SSMB3298	,	163167	197249	240274	298302	307335	172204	000000	182182
SSMB3278	,	175175	213237	236246	318318	299311	158188	000000	150190
SSMB3277	,	159191	213237	236246	294330	339379	182204	000000	186186
SSMB3274	,	175179	213225	162166	338346	299319	158200	000000	190190
SSMB3273	,	151155	201217	162252	298334	315343	170188	000000	186202
SSMB3272	,	151163	181205	170260	342370	311315	172200	000000	202202
SSMB3270	,	151191	217225	166262	318322	295347	200206	000000	190198
SSMB3267	,	167167	197201	166270	310338	307335	172206	000000	190190
SSMB3265	,	171179	193249	266270	302314	303331	172204	000000	182182
SSMB3264	,	167167	201213	262274	310346	307315	170196	000000	186186
SSMB3262	,	163167	129181	214298	334358	315323	170174	000000	190202
SSMB3261	,	155167	213217	252286	334346	283315	170200	000000	190194
SSMB3259	,	163171	193249	266270	306314	303331	170204	313317	000000
SSMB3257	,	167179	213241	254290	342366	311355	172206	000000	198202
SSMB3256	,	163179	181213	232260	338362	275311	172174	000000	190194
SSMB3254	,	163163	189209	224278	314374	315359	172174	000000	182198
SSMB3253	,	167183	233233	162260	334346	311339	174188	000000	190202
SSMB3252	,	151167	213221	268268	290310	307335	172206	000000	190190
SSMB3250	,	151167	201213	000000	290342	307335	172172	000000	202202
SSMB3249	,	155163	181209	252270	000000	343359	170206	000000	190194
SSMB3248	,	163167	205213	158224	302338	319327	172198	000000	206206
SSMB3245	,	167167	221233	258266	370370	327347	172204	000000	190198
SSMB3244	,	167179	205205	252274	342354	327335	172172	000000	202202
SSMB3242	,	167175	177205	252270	342354	335355	172196	000000	186202
SSMB3241	,	163167	213221	260268	290342	307335	172174	000000	198202
SSMB3240	,	151163	181229	158242	358370	303315	172174	000000	186186
SSMB3238	,	151151	213225	166286	338342	275335	000000	289309	198202
SSMB3237	,	167179	205241	270290	342342	335355	192196	000000	186202
SSMB3236	,	167187	197253	162166	330342	307343	196206	000000	000000
SSMB3235	,	163171	193229	270270	314314	303315	172172	000000	182190
SSMB3231	,	167175	205217	166246	302330	295339	170174	000000	186202
SSMB3230	,	163163	181229	162242	314314	303315	172188	000000	186190
SSMB3229	,	151163	197225	166286	290342	275307	172206	000000	182190
SSMB3227	,	151179	181201	000000	298358	315315	184192	305313	190190
SSMB3225	,	175199	205245	252274	346350	283335	172204	000000	182198
SSMB3224	,	155167	169213	166246	314362	319327	172174	000000	194198
SSMB3218	,	175179	209245	166224	318326	307307	206206	000000	190198
SSMB3217	,	167191	209245	166274	294314	287327	188206	000000	170198
SSMB3216	,	147175	197213	166274	302330	267287	172206	000000	194198
SSMB3214	,	163179	189217	162262	290346	295303	200204	000000	190198
SSMB3213	,	175179	197225	162162	326354	275339	158192	000000	182198
SSMB3212	,	167199	189197	260274	338346	287339	158204	000000	202202
SSMB3205	,	163175	225237	000000	334358	307323	174192	285297	182194
SSMB3193	,	155167	217225	252262	000000	000000	200200	000000	190190
SSMB3191	,	167167	181221	154274	266310	275355	172174	000000	186186
SSMB3184	,	163171	193209	224270	000000	000000	172174	285317	194202
SSMB3182	,	147151	213225	170262	000000	000000	000000	289313	190194
SSMB3177	,	159199	213213	256274	310326	307335	172192	000000	194198
SSMB3155	,	151151	185213	166248	000000	000000	172196	000000	194206
SSMB3152	,	159167	125129	248274	302334	323335	158204	000000	194194
SSMB3150	,	151159	153213	260278	000000	000000	158158	313313	170202
SSMB3148	,	167175	209217	246274	302330	303315	174196	000000	186202
SSMB3147	,	167175	213217	228268	000000	299335	174200	305305	194202
SSMB3144	,	163179	181213	158270	000000	295315	174188	317377	186186
SSMB3140	,	151163	197233	170246	314338	275287	174188	000000	186194
SSMB3139	,	163167	233245	162252	000000	307311	204206	313377	186194
SSMB3115	,	171175	193209	224278	000000	000000	172210	285309	190194
SSMB3112	,	163167	169245	228274	000000	000000	172206	289325	194198
SSMB3100	,	000000	197217	158170	314338	000000	154162	000000	186202
SSMB3061	,	167167	197217	170274	000000	000000	188200	000000	182194
SSMB3058	,	171175	193209	270270	000000	000000	172174	301317	194202
SSMB3056	,	191191	205241	162290	000000	315347	172174	313313	202202
SSMB3054	,	175183	129153	248274	334342	323339	158204	000000	182202
SSMB3042	,	167167	225241	270282	000000	000000	172174	297329	182206
SSMB3033	,	151159	213217	170286	342346	315315	200204	000000	190190
SSMB3032	,	163171	193249	266270	306314	303331	170204	313317	000000
SSMB3031	,	167183	153201	262270	318342	271315	174200	000000	186194
SSMB3030	,	163179	177213	162228	338350	319343	170174	000000	194198
SSMB3029	,	167167	189225	278286	000000	311335	172174	000000	182186
SSMB3027	,	147155	233245	166252	318342	295351	158206	000000	190194
SSMB3025	,	155159	213245	252278	310314	307331	170188	000000	194198
SSMB3018	,	163167	197209	000000	290334	275327	172192	289333	194202
SSMB3013	,	179199	169201	162256	310342	307327	172192	000000	198202
SSEB40368	,	163179	181253	162162	294374	311315	172206	000000	000000
SSEB40369	,	151167	205209	224286	294334	319335	162172	000000	000000
SSEB40371	,	159175	205245	252278	338338	327359	172188	000000	000000
SSEB40373	,	159159	189217	166252	290338	303315	172188	000000	000000
SSEB40376	,	155159	189209	166256	314334	299303	172174	000000	000000
SSEB40377	,	167175	185213	166254	314318	315343	188206	000000	000000
SSEB40378	,	163175	213233	166244	330330	287299	172188	000000	000000
SSEB40380	,	159179	205209	228278	338346	287295	158204	000000	000000
SSEB40382	,	155199	205245	216260	314314	315351	192192	000000	000000
SSEB40383	,	167175	129213	162274	314334	339359	158174	000000	000000
SSEB40385	,	167179	205217	162262	326326	315335	192204	000000	000000
SSEB40386	,	159179	125213	162274	310318	327335	174192	000000	000000
SSEB40388	,	175191	181245	162256	350354	307363	172206	000000	000000
SSEB40389	,	163179	153205	162232	342342	295303	174204	000000	000000
SSEB40390	,	163175	197209	270274	322334	315359	158188	000000	000000
SSEB40392	,	155163	205233	162256	322358	295307	174206	000000	000000
SSEB40394	,	167183	189241	162274	302330	339351	188196	000000	000000
SSEB40396	,	167167	181205	162228	290342	303307	172188	000000	000000
SSEB40397	,	155183	225245	214252	318330	283327	172204	000000	000000
SSEB40398	,	155155	201209	166274	338354	299307	172174	000000	000000
SSEB40401	,	167199	245265	270278	294330	315343	158206	000000	000000
SSEB40409	,	151199	229245	170270	294310	299343	158206	000000	000000
SSEB40410	,	163175	213245	244254	330342	287343	172188	000000	000000
SSEB40416	,	175175	125225	162270	330334	267307	174188	000000	000000
SSEB40418	,	147163	189241	162278	330334	315339	172188	000000	000000
SSEB40421	,	151151	213213	166256	290318	327359	158172	000000	000000
SSEB40424	,	147167	185205	162260	330334	291295	170172	000000	000000
SSEB40425	,	167179	213245	166252	314338	307307	172188	000000	000000
SSEB40426	,	183195	205233	244260	314334	315351	188206	000000	000000
SSEB40428	,	147163	181213	166270	330358	287315	172172	000000	000000
SSEB40433	,	151167	225241	252282	322366	303315	174200	000000	000000
SSEB40454	,	151179	201213	256270	342342	335359	174192	000000	000000
SSEB40749	,	167199	189233	162260	314330	295351	192198	000000	000000
SSEB40753	,	151155	177213	158278	298326	287355	158198	000000	000000
SSEB40754	,	155167	181225	252270	334366	315335	172174	000000	000000
SSEB40756	,	167171	193213	278286	314326	303311	158174	000000	000000
SSEB40757	,	167191	213213	162162	342346	299347	172172	000000	000000
SSEB40758	,	159163	189197	224228	290322	303327	158206	000000	000000
SSEB40759	,	151191	205213	158260	314366	275303	172174	000000	000000
SSEB40760	,	151163	189213	224228	290322	303327	172206	000000	000000
SSEB40761	,	167175	197245	166166	334334	323327	158174	000000	000000
SSEB40763	,	159163	209213	256274	326338	287299	158170	000000	000000
SSEB40766	,	159167	213213	158268	294338	275327	174200	000000	000000
SSEB40768	,	155167	197213	274278	318342	287335	188188	000000	000000
SSEB40769	,	151155	205245	166166	318346	299351	200206	000000	000000
SSEB40770	,	151191	209213	260270	314330	299303	174174	000000	000000
SSEB40771	,	167167	181225	270278	334354	307355	192196	000000	000000
SSEB40772	,	163175	241241	170270	334354	291307	170192	000000	000000
SSEB40773	,	167175	217245	162228	318346	283299	174204	000000	000000
SSEB40776	,	175179	213221	252266	342346	327335	170174	000000	000000
SSEB40777	,	155167	217245	166262	326374	335355	172204	000000	000000
SSEB40778	,	163167	173225	166282	354366	295303	172206	000000	000000
SSEB40780	,	167175	213221	228252	318346	307335	200204	000000	000000
SSEB40781	,	167167	217245	228252	318338	283299	174206	000000	000000
SSEB40782	,	175179	201205	162240	318334	267359	170172	000000	000000
SSEB40783	,	159199	197213	166260	338346	323339	202204	000000	000000
SSEB40784	,	167179	177197	270274	326346	287323	174204	000000	000000
SSEB40786	,	155167	217245	162268	318346	307335	200204	000000	000000
SSEB40787	,	147175	185205	260278	314326	295307	172172	000000	000000
SSEB40788	,	167167	189205	240260	314338	287307	158174	000000	000000
SSEB40790	,	147167	205229	162260	314358	295315	170192	000000	000000
SSEB40791	,	167175	209241	162274	326354	287307	172192	000000	000000
SSEB40792	,	163199	193245	260274	282318	319327	170200	000000	000000
SSEB40793	,	167191	201225	252266	326370	319327	172182	000000	000000
SSEB40794	,	167179	201217	278286	334346	315327	158188	000000	000000
SSEB40795	,	163167	205213	274274	310334	307315	170196	000000	000000
SSEB40796	,	151159	129213	162162	342358	307315	158204	000000	000000
SSEB40797	,	175199	169245	162162	326342	307319	170192	000000	000000
SSEB40798	,	163199	169213	252256	310318	287307	172188	000000	000000
SSEB40799	,	167191	193213	166252	318338	327331	170192	000000	000000
SSEB40800	,	159167	185225	166274	310334	307315	170206	000000	000000
SSEB40801	,	163199	201213	162252	318342	287327	172188	000000	000000
SSEB40802	,	167167	213217	166244	326326	311335	172172	000000	000000
SSEB40803	,	147167	205245	252274	318342	295335	158192	000000	000000
SSEB40807	,	155155	213221	252264	318318	287335	188188	000000	000000
SSEB40808	,	163175	193213	252270	314326	287307	174188	000000	000000
SSEB40809	,	155159	205245	166166	318326	267351	170206	000000	000000
SSEB40810	,	175179	201209	162274	318342	303307	192204	000000	000000
SSEB40813	,	167195	205205	162170	326334	283327	172200	000000	000000
SSEB40814	,	167191	213213	162270	290342	307327	172174	000000	000000
SSEB40815	,	167167	213249	162274	326342	327335	172206	000000	000000
SSEB40818	,	163199	169213	256274	334342	307327	170172	000000	000000
SSEB40819	,	167191	205209	162166	326334	283327	172200	000000	000000
SSEB40820	,	159183	169233	260274	334334	311315	158174	000000	000000
SSEB40822	,	167179	221233	162162	334346	311311	172188	000000	000000
SSEB40823	,	179199	201217	278290	334346	315331	172174	000000	000000
SSEB40826	,	167195	153201	162260	342346	311335	172192	000000	000000
SSEB40827	,	175191	213229	256270	310310	315327	174204	000000	000000
SSEB40828	,	167167	205217	170286	334334	299311	172172	000000	000000
SSEB40829	,	155163	193213	242278	314326	307323	188206	000000	000000
SSEB40830	,	163199	201217	252262	290318	295327	174204	000000	000000
SSEB40831	,	163163	201213	242252	314318	287323	188206	000000	000000
SSEB40833	,	167191	205205	162166	326334	283303	158200	000000	000000
SSEB41127	,	167175	189233	256294	322346	307315	158174	000000	000000
SSEB41128	,	163167	225241	256282	294366	307335	174206	000000	000000
SSEB41129	,	167179	209249	158260	330338	291327	158158	000000	000000
SSEB41130	,	155171	229245	162278	314318	283315	204210	000000	000000
SSEB41131	,	163167	213233	162252	326342	307311	158204	000000	000000
SSEB41132	,	167199	197213	260274	318338	287335	172204	000000	000000
SSEB41133	,	167175	157217	252274	322346	279283	158170	000000	000000
SSEB41138	,	167195	201221	162174	342346	307339	196206	000000	000000
SSEB41139	,	163179	209213	286286	314326	287315	170172	000000	000000
SSEB41140	,	163191	173201	174252	266326	319339	170192	000000	000000
SSEB41141	,	151163	181213	158170	346346	315315	174200	000000	000000
SSEB41142	,	167191	221233	162240	326342	307327	158204	000000	000000
SSEB41143	,	147175	205233	162228	334334	315351	170174	000000	000000
SSEB41144	,	179199	201213	252286	318334	311327	172188	000000	000000
SSEB41145	,	163167	205229	260268	314330	275303	172174	000000	000000
SSEB41146	,	179199	201213	162166	334342	311327	158172	000000	000000
SSEB41147	,	163191	201233	252270	318346	319359	172204	000000	000000
SSEB41148	,	155167	213249	162278	318338	287299	158172	000000	000000
SSEB41149	,	155183	241245	252290	318342	307319	172204	000000	000000
SSEB41150	,	159167	177185	274294	298358	307355	158172	000000	000000
SSEB41151	,	167167	125181	274278	342354	287307	188196	000000	000000
SSEB41152	,	167183	213233	162270	334338	299339	174204	000000	000000
SSEB41153	,	167199	157189	274274	338358	279287	158158	000000	000000
SSEB41154	,	147151	209233	252270	318342	319351	170206	000000	000000
SSEB41155	,	163179	193209	162224	330330	291323	170204	000000	000000
SSEB41156	,	167199	205233	162162	314346	319351	192200	000000	000000
SSEB41157	,	147167	181205	260268	314354	335351	192192	000000	000000
SSEB41158	,	151155	213221	166286	334342	315335	172200	000000	000000
SSEB41159	,	147159	197233	254258	334342	295339	174204	000000	000000
SSEB41160	,	147179	193233	212258	334370	295295	172192	000000	000000
SSEB41161	,	179203	193233	260278	314314	295303	172192	000000	000000
SSEB41162	,	167179	205241	162260	326338	291327	158170	000000	000000
SSEB41163	,	147151	233249	260278	334346	295319	174192	000000	000000
SSEB41164	,	171179	201213	162224	298318	319359	162196	000000	000000
SSEB41165	,	163179	189209	262278	318346	303327	188204	000000	000000
SSEB41166	,	175183	209241	166260	302330	339351	174174	000000	000000
SSEB41167	,	171179	213229	270286	314334	315315	158172	000000	000000
SSEB41168	,	163195	193205	170214	334342	295315	170206	000000	000000
SSEB41169	,	159195	225245	256274	314338	315359	158174	000000	000000
SSEB41170	,	167191	201213	162268	338342	307327	172174	000000	000000
SSEB41171	,	163167	197233	162268	322358	287327	174204	000000	000000
SSEB41172	,	155191	213225	214266	374374	263295	204206	000000	000000
SSEB41173	,	167179	241249	162224	326338	291299	170172	000000	000000
SSEB41175	,	167183	209241	246260	330334	339351	174174	000000	000000
SSEB41176	,	155179	213241	214224	326374	263307	158204	000000	000000
SSEB41177	,	151183	205233	162252	326334	299311	172188	000000	000000
SSEB41178	,	163179	217229	166278	314334	303315	172172	000000	000000
SSEB41179	,	163167	205245	238250	330342	303307	172204	000000	000000
SSEB41180	,	163167	189209	162166	334346	283295	172200	000000	000000
SSEB41181	,	167167	209213	252256	322326	307319	172174	000000	000000
SSEB41182	,	155163	193213	166274	314326	307315	188206	000000	000000
SSEB41183	,	151167	121125	162228	290342	303343	172188	000000	000000
SSEB41184	,	155163	193245	214270	374378	307315	170204	000000	000000
SSEB41185	,	167191	209241	162256	314330	287351	188204	000000	000000
SSEB41186	,	167175	201209	158262	326334	299335	172200	000000	000000
SSEB41187	,	163179	193217	270286	314334	303315	172172	000000	000000
SSEB41189	,	175191	209213	158254	314354	287319	158174	000000	000000
SSEB41190	,	159167	197213	256274	294326	267307	172174	000000	000000
SSEB41191	,	147167	213233	260278	330334	295311	170172	000000	000000
SSEB41194	,	167191	201225	254268	290342	307327	174174	000000	000000
SSEB41195	,	151167	225241	260268	342346	283335	170196	000000	000000
SSEB41196	,	167167	205225	260264	310330	299299	174188	000000	000000
SSEB41197	,	151183	153265	220274	334358	335339	170204	000000	000000
SSEB41198	,	163163	213225	274274	310334	307307	158196	000000	000000
SSEB41199	,	167175	193221	252270	318370	283315	174206	000000	000000
SSEB41200	,	155179	177221	250258	342346	283307	192204	000000	000000
SSEB41201	,	155179	209245	214260	326334	307307	170204	000000	000000
SSEB41202	,	167199	173213	174246	346386	303331	170172	000000	000000
SSEB41203	,	159163	193245	222254	314314	315359	174188	000000	000000
SSEB41204	,	163163	193205	166214	302374	315327	170172	000000	000000
SSEB41206	,	167167	205209	162166	330330	299315	172206	000000	000000
SSEB41207	,	167167	197213	274274	318338	287307	158172	000000	000000
SSEB41208	,	167167	209209	162274	354366	275335	174188	000000	000000
SSEB41209	,	167179	197213	158166	314334	287315	172172	000000	000000
SSEB41210	,	167199	125233	162240	334342	315351	172192	000000	000000
SSEB41211	,	163191	197209	254258	314338	287335	172188	000000	000000
SSEB41212	,	199203	205241	158162	314326	291295	170172	000000	000000
SSEB41213	,	167175	213221	252268	346346	299307	174204	000000	000000
SSEB41214	,	179179	209217	166278	326346	311327	172188	000000	000000
SSEB41215	,	155175	201225	166252	326370	315355	172182	000000	000000
SSEB41216	,	175191	193209	260270	314330	275315	172174	000000	000000
SSEB41217	,	163167	225225	166270	326342	303335	174206	000000	000000
SSEB41219	,	159191	213245	214256	314318	299359	158200	000000	000000
